parcel_id,record_id,owner_id,ownership_type,ownership_status
PAR-000569,569,OWN-000569,Individual,Verified
PAR-000570,570,OWN-000570,Individual,Verified
PAR-000571,571,OWN-000571,Individual,Verified
PAR-000572,572,OWN-000572,Individual,Verified
PAR-000573,573,OWN-000573,Individual,Pending Verification
PAR-000574,574,OWN-000574,Individual,Verified
PAR-000575,575,OWN-000575,Institutional,Verified
PAR-000576,576,OWN-000576,Individual,Verified
PAR-000577,577,OWN-000577,Individual,Verified
PAR-000578,578,OWN-000578,Individual,Verified
PAR-000579,579,OWN-000579,Institutional,Disputed
PAR-000580,580,OWN-000580,Individual,Pending Verification
PAR-000581,581,OWN-000581,Institutional,Verified
PAR-000582,582,OWN-000582,Individual,Pending Verification
PAR-000583,583,OWN-000583,Joint,Pending Verification
PAR-000584,584,OWN-000584,Joint,Pending Verification
PAR-000585,585,OWN-000585,Individual,Verified
PAR-000586,586,OWN-000586,Individual,Verified
PAR-000587,587,OWN-000587,Individual,Verified
PAR-000588,588,OWN-000588,Individual,Verified
PAR-000589,589,OWN-000589,Individual,Verified
PAR-000590,590,OWN-000590,Institutional,Pending Verification
PAR-000591,591,OWN-000591,Joint,Verified
PAR-000592,592,OWN-000592,Individual,Verified
PAR-000593,593,OWN-000593,Individual,Verified
PAR-000594,594,OWN-000594,Individual,Verified
PAR-000595,595,OWN-000595,Government,Disputed
PAR-000596,596,OWN-000596,Joint,Verified
PAR-000597,597,OWN-000597,Government,Disputed
PAR-000598,598,OWN-000598,Individual,Verified
PAR-000599,599,OWN-000599,Individual,Verified
PAR-000600,600,OWN-000600,Individual,Verified
PAR-000601,601,OWN-000601,Individual,Pending Verification
PAR-000602,602,OWN-000602,Institutional,Verified
PAR-000603,603,OWN-000603,Institutional,Verified
PAR-000604,604,OWN-000604,Government,Verified
PAR-000605,605,OWN-000605,Individual,Pending Verification
PAR-000606,606,OWN-000606,Individual,Verified
PAR-000607,607,OWN-000607,Individual,Verified
PAR-000608,608,OWN-000608,Individual,Verified
PAR-000609,609,OWN-000609,Individual,Verified
PAR-000610,610,OWN-000610,Individual,Disputed
PAR-000611,611,OWN-000611,Government,Verified
PAR-000612,612,OWN-000612,Individual,Verified
PAR-000613,613,OWN-000613,Individual,Verified
PAR-000614,614,OWN-000614,Individual,Verified
PAR-000615,615,OWN-000615,Individual,Verified
PAR-000616,616,OWN-000616,Government,Verified
PAR-000617,617,OWN-000617,Individual,Verified
PAR-000618,618,OWN-000618,Individual,Verified
PAR-000619,619,OWN-000619,Individual,Verified
PAR-000620,620,OWN-000620,Individual,Pending Verification
PAR-000621,621,OWN-000621,Individual,Verified
PAR-000622,622,OWN-000622,Individual,Verified
PAR-000623,623,OWN-000623,Joint,Verified
PAR-000624,624,OWN-000624,Joint,Verified
PAR-000625,625,OWN-000625,Individual,Verified
PAR-000626,626,OWN-000626,Joint,Verified
PAR-000627,627,OWN-000627,Joint,Verified
PAR-000628,628,OWN-000628,Individual,Verified
PAR-000629,629,OWN-000629,Individual,Disputed
PAR-000630,630,OWN-000630,Joint,Verified
PAR-000631,631,OWN-000631,Joint,Verified
PAR-000632,632,OWN-000632,Government,Disputed
PAR-000633,633,OWN-000633,Individual,Verified
PAR-000634,634,OWN-000634,Joint,Verified
PAR-000635,635,OWN-000635,Institutional,Verified
PAR-000636,636,OWN-000636,Individual,Verified
PAR-000637,637,OWN-000637,Joint,Pending Verification
PAR-000638,638,OWN-000638,Individual,Verified
PAR-000639,639,OWN-000639,Government,Pending Verification
PAR-000640,640,OWN-000640,Individual,Verified
PAR-000641,641,OWN-000641,Individual,Verified
PAR-000642,642,OWN-000642,Government,Verified
PAR-000643,643,OWN-000643,Individual,Verified
PAR-000644,644,OWN-000644,Individual,Verified
PAR-000645,645,OWN-000645,Individual,Verified
PAR-000646,646,OWN-000646,Individual,Verified
PAR-000647,647,OWN-000647,Individual,Verified
PAR-000648,648,OWN-000648,Individual,Verified
PAR-000649,649,OWN-000649,Individual,Pending Verification
PAR-000650,650,OWN-000650,Individual,Pending Verification
PAR-000651,651,OWN-000651,Individual,Verified
PAR-000652,652,OWN-000652,Individual,Verified
PAR-000653,653,OWN-000653,Individual,Verified
PAR-000654,654,OWN-000654,Individual,Verified
PAR-000655,655,OWN-000655,Individual,Verified
PAR-000656,656,OWN-000656,Institutional,Verified
PAR-000657,657,OWN-000657,Individual,Verified
PAR-000658,658,OWN-000658,Individual,Verified
PAR-000659,659,OWN-000659,Individual,Verified
PAR-000660,660,OWN-000660,Individual,Verified
PAR-000661,661,OWN-000661,Individual,Pending Verification
PAR-000662,662,OWN-000662,Individual,Verified
PAR-000663,663,OWN-000663,Government,Verified
PAR-000664,664,OWN-000664,Individual,Verified
PAR-000665,665,OWN-000665,Individual,Verified
PAR-000666,666,OWN-000666,Joint,Verified
PAR-000667,667,OWN-000667,Government,Verified
PAR-000668,668,OWN-000668,Individual,Verified
PAR-000669,669,OWN-000669,Government,Pending Verification
PAR-000670,670,OWN-000670,Government,Verified
PAR-000671,671,OWN-000671,Individual,Verified
PAR-000672,672,OWN-000672,Individual,Verified
PAR-000673,673,OWN-000673,Government,Verified
PAR-000674,674,OWN-000674,Joint,Verified
PAR-000675,675,OWN-000675,Individual,Verified
PAR-000676,676,OWN-000676,Individual,Verified
PAR-000677,677,OWN-000677,Individual,Verified
PAR-000678,678,OWN-000678,Individual,Verified
PAR-000679,679,OWN-000679,Individual,Pending Verification
PAR-000680,680,OWN-000680,Individual,Verified
PAR-000681,681,OWN-000681,Government,Verified
PAR-000682,682,OWN-000682,Individual,Verified
PAR-000683,683,OWN-000683,Individual,Verified
PAR-000684,684,OWN-000684,Joint,Verified
PAR-000685,685,OWN-000685,Joint,Verified
PAR-000686,686,OWN-000686,Institutional,Verified
PAR-000687,687,OWN-000687,Individual,Verified
PAR-000688,688,OWN-000688,Individual,Verified
PAR-000689,689,OWN-000689,Joint,Verified
PAR-000690,690,OWN-000690,Individual,Disputed
PAR-000691,691,OWN-000691,Individual,Verified
PAR-000692,692,OWN-000692,Individual,Disputed
PAR-000693,693,OWN-000693,Joint,Verified
PAR-000694,694,OWN-000694,Joint,Verified
PAR-000695,695,OWN-000695,Individual,Pending Verification
PAR-000696,696,OWN-000696,Individual,Verified
PAR-000697,697,OWN-000697,Individual,Pending Verification
PAR-000698,698,OWN-000698,Individual,Verified
PAR-000699,699,OWN-000699,Individual,Pending Verification
PAR-000700,700,OWN-000700,Joint,Verified
PAR-000701,701,OWN-000701,Joint,Verified
PAR-000702,702,OWN-000702,Individual,Pending Verification
PAR-000703,703,OWN-000703,Joint,Verified
PAR-000704,704,OWN-000704,Individual,Verified
PAR-000705,705,OWN-000705,Individual,Verified
PAR-000706,706,OWN-000706,Individual,Verified
PAR-000707,707,OWN-000707,Individual,Verified
PAR-000708,708,OWN-000708,Institutional,Verified
PAR-000709,709,OWN-000709,Individual,Verified
PAR-000710,710,OWN-000710,Government,Verified
PAR-000711,711,OWN-000711,Individual,Verified
PAR-000712,712,OWN-000712,Individual,Verified
PAR-000713,713,OWN-000713,Individual,Disputed
PAR-000714,714,OWN-000714,Individual,Verified
PAR-000715,715,OWN-000715,Government,Pending Verification
PAR-000716,716,OWN-000716,Joint,Verified
PAR-000717,717,OWN-000717,Individual,Verified
PAR-000718,718,OWN-000718,Joint,Disputed
PAR-000719,719,OWN-000719,Individual,Verified
PAR-000720,720,OWN-000720,Individual,Verified
PAR-000721,721,OWN-000721,Institutional,Verified
PAR-000722,722,OWN-000722,Institutional,Verified
PAR-000723,723,OWN-000723,Individual,Verified
PAR-000724,724,OWN-000724,Institutional,Verified
PAR-000725,725,OWN-000725,Individual,Pending Verification
PAR-000726,726,OWN-000726,Individual,Verified
PAR-000727,727,OWN-000727,Institutional,Verified
PAR-000728,728,OWN-000728,Individual,Verified
PAR-000729,729,OWN-000729,Individual,Verified
PAR-000730,730,OWN-000730,Joint,Verified
PAR-000731,731,OWN-000731,Individual,Verified
PAR-000732,732,OWN-000732,Government,Verified
PAR-000733,733,OWN-000733,Joint,Verified
PAR-000734,734,OWN-000734,Joint,Pending Verification
PAR-000735,735,OWN-000735,Individual,Verified
PAR-000736,736,OWN-000736,Joint,Verified
PAR-000737,737,OWN-000737,Government,Verified
PAR-000738,738,OWN-000738,Individual,Pending Verification
PAR-000739,739,OWN-000739,Individual,Verified
PAR-000740,740,OWN-000740,Individual,Verified
PAR-000741,741,OWN-000741,Individual,Pending Verification
PAR-000742,742,OWN-000742,Individual,Verified
PAR-000743,743,OWN-000743,Individual,Pending Verification
PAR-000744,744,OWN-000744,Individual,Verified
PAR-000745,745,OWN-000745,Individual,Verified
PAR-000746,746,OWN-000746,Individual,Verified
PAR-000747,747,OWN-000747,Institutional,Disputed
PAR-000748,748,OWN-000748,Individual,Pending Verification
PAR-000749,749,OWN-000749,Individual,Pending Verification
PAR-000750,750,OWN-000750,Individual,Verified
PAR-000751,751,OWN-000751,Joint,Verified
PAR-000752,752,OWN-000752,Individual,Verified
PAR-000753,753,OWN-000753,Individual,Pending Verification
PAR-000754,754,OWN-000754,Government,Verified
PAR-000755,755,OWN-000755,Individual,Verified
PAR-000756,756,OWN-000756,Individual,Verified
PAR-000757,757,OWN-000757,Joint,Verified
PAR-000758,758,OWN-000758,Individual,Verified
PAR-000759,759,OWN-000759,Individual,Verified
PAR-000760,760,OWN-000760,Individual,Verified
PAR-000761,761,OWN-000761,Individual,Verified
PAR-000762,762,OWN-000762,Individual,Verified
PAR-000763,763,OWN-000763,Government,Verified
PAR-000764,764,OWN-000764,Individual,Pending Verification
PAR-000765,765,OWN-000765,Government,Verified
PAR-000766,766,OWN-000766,Government,Verified
PAR-000767,767,OWN-000767,Individual,Verified
PAR-000768,768,OWN-000768,Joint,Pending Verification
PAR-000769,769,OWN-000769,Individual,Verified
PAR-000770,770,OWN-000770,Government,Verified
PAR-000771,771,OWN-000771,Individual,Pending Verification
PAR-000772,772,OWN-000772,Individual,Verified
PAR-000773,773,OWN-000773,Individual,Verified
PAR-000774,774,OWN-000774,Individual,Verified
PAR-000775,775,OWN-000775,Individual,Verified
PAR-000776,776,OWN-000776,Government,Verified
PAR-000777,777,OWN-000777,Individual,Verified
PAR-000778,778,OWN-000778,Individual,Disputed
PAR-000779,779,OWN-000779,Individual,Verified
PAR-000780,780,OWN-000780,Individual,Verified
PAR-000781,781,OWN-000781,Individual,Verified
PAR-000782,782,OWN-000782,Individual,Verified
PAR-000783,783,OWN-000783,Joint,Pending Verification
PAR-000784,784,OWN-000784,Individual,Verified
PAR-000785,785,OWN-000785,Government,Verified
PAR-000786,786,OWN-000786,Institutional,Verified
PAR-000787,787,OWN-000787,Individual,Disputed
PAR-000788,788,OWN-000788,Joint,Verified
PAR-000789,789,OWN-000789,Individual,Verified
PAR-000790,790,OWN-000790,Institutional,Pending Verification
PAR-000791,791,OWN-000791,Individual,Verified
PAR-000792,792,OWN-000792,Joint,Pending Verification
PAR-000793,793,OWN-000793,Individual,Pending Verification
PAR-000794,794,OWN-000794,Joint,Verified
PAR-000795,795,OWN-000795,Individual,Verified
PAR-000796,796,OWN-000796,Individual,Verified
PAR-000797,797,OWN-000797,Individual,Verified
PAR-000798,798,OWN-000798,Government,Verified
PAR-000799,799,OWN-000799,Government,Verified
PAR-000800,800,OWN-000800,Institutional,Verified
PAR-000801,801,OWN-000801,Joint,Verified
PAR-000802,802,OWN-000802,Individual,Pending Verification
PAR-000803,803,OWN-000803,Institutional,Verified
PAR-000804,804,OWN-000804,Individual,Verified
PAR-000805,805,OWN-000805,Individual,Verified
PAR-000806,806,OWN-000806,Individual,Verified
PAR-000807,807,OWN-000807,Individual,Verified
PAR-000808,808,OWN-000808,Individual,Verified
PAR-000809,809,OWN-000809,Joint,Verified
PAR-000810,810,OWN-000810,Government,Verified
PAR-000811,811,OWN-000811,Individual,Verified
PAR-000812,812,OWN-000812,Individual,Verified
PAR-000813,813,OWN-000813,Joint,Verified
PAR-000814,814,OWN-000814,Institutional,Verified
PAR-000815,815,OWN-000815,Individual,Verified
PAR-000816,816,OWN-000816,Individual,Verified
PAR-000817,817,OWN-000817,Joint,Verified
PAR-000818,818,OWN-000818,Individual,Disputed
PAR-000819,819,OWN-000819,Individual,Verified
PAR-000820,820,OWN-000820,Individual,Verified
PAR-000821,821,OWN-000821,Individual,Verified
PAR-000822,822,OWN-000822,Institutional,Verified
PAR-000823,823,OWN-000823,Joint,Verified
PAR-000824,824,OWN-000824,Institutional,Verified
PAR-000825,825,OWN-000825,Individual,Pending Verification
PAR-000826,826,OWN-000826,Joint,Verified
PAR-000827,827,OWN-000827,Institutional,Pending Verification
PAR-000828,828,OWN-000828,Joint,Pending Verification
PAR-000829,829,OWN-000829,Individual,Verified
PAR-000830,830,OWN-000830,Individual,Verified
PAR-000831,831,OWN-000831,Individual,Verified
PAR-000832,832,OWN-000832,Joint,Pending Verification
PAR-000833,833,OWN-000833,Institutional,Verified
PAR-000834,834,OWN-000834,Government,Pending Verification
PAR-000835,835,OWN-000835,Institutional,Pending Verification
PAR-000836,836,OWN-000836,Individual,Verified
PAR-000837,837,OWN-000837,Individual,Verified
PAR-000838,838,OWN-000838,Individual,Pending Verification
PAR-000839,839,OWN-000839,Institutional,Verified
PAR-000840,840,OWN-000840,Individual,Verified
PAR-000841,841,OWN-000841,Institutional,Verified
PAR-000842,842,OWN-000842,Individual,Pending Verification
PAR-000843,843,OWN-000843,Individual,Disputed
PAR-000844,844,OWN-000844,Institutional,Verified
PAR-000845,845,OWN-000845,Individual,Verified
PAR-000846,846,OWN-000846,Institutional,Verified
PAR-000847,847,OWN-000847,Individual,Verified
PAR-000848,848,OWN-000848,Institutional,Disputed
PAR-000849,849,OWN-000849,Individual,Verified
PAR-000850,850,OWN-000850,Individual,Verified
PAR-000851,851,OWN-000851,Government,Verified
PAR-000852,852,OWN-000852,Government,Verified
PAR-000853,853,OWN-000853,Institutional,Verified
PAR-000854,854,OWN-000854,Joint,Verified
PAR-000855,855,OWN-000855,Individual,Verified
PAR-000856,856,OWN-000856,Government,Verified
PAR-000857,857,OWN-000857,Individual,Verified
PAR-000858,858,OWN-000858,Individual,Verified
PAR-000859,859,OWN-000859,Individual,Pending Verification
PAR-000860,860,OWN-000860,Institutional,Verified
PAR-000861,861,OWN-000861,Individual,Pending Verification
PAR-000862,862,OWN-000862,Individual,Verified
PAR-000863,863,OWN-000863,Individual,Verified
PAR-000864,864,OWN-000864,Individual,Verified
PAR-000865,865,OWN-000865,Individual,Verified
PAR-000866,866,OWN-000866,Individual,Verified
PAR-000867,867,OWN-000867,Individual,Verified
PAR-000868,868,OWN-000868,Individual,Pending Verification
PAR-000869,869,OWN-000869,Joint,Verified
PAR-000870,870,OWN-000870,Individual,Verified
PAR-000871,871,OWN-000871,Institutional,Verified
PAR-000872,872,OWN-000872,Individual,Pending Verification
PAR-000873,873,OWN-000873,Individual,Verified
PAR-000874,874,OWN-000874,Joint,Pending Verification
PAR-000875,875,OWN-000875,Joint,Pending Verification
PAR-000876,876,OWN-000876,Individual,Verified
PAR-000877,877,OWN-000877,Individual,Verified
PAR-000878,878,OWN-000878,Joint,Verified
PAR-000879,879,OWN-000879,Individual,Verified
PAR-000880,880,OWN-000880,Individual,Verified
PAR-000881,881,OWN-000881,Individual,Verified
PAR-000882,882,OWN-000882,Joint,Verified
PAR-000883,883,OWN-000883,Individual,Disputed
PAR-000884,884,OWN-000884,Individual,Verified
PAR-000885,885,OWN-000885,Individual,Verified
PAR-000886,886,OWN-000886,Individual,Verified
PAR-000887,887,OWN-000887,Individual,Verified
PAR-000888,888,OWN-000888,Individual,Verified
PAR-000889,889,OWN-000889,Individual,Disputed
PAR-000890,890,OWN-000890,Government,Verified
PAR-000891,891,OWN-000891,Individual,Verified
PAR-000892,892,OWN-000892,Individual,Verified
PAR-000893,893,OWN-000893,Joint,Verified
PAR-000894,894,OWN-000894,Government,Verified
PAR-000895,895,OWN-000895,Individual,Pending Verification
PAR-000896,896,OWN-000896,Individual,Verified
PAR-000897,897,OWN-000897,Government,Verified
PAR-000898,898,OWN-000898,Individual,Verified
PAR-000899,899,OWN-000899,Individual,Verified
PAR-000900,900,OWN-000900,Government,Verified
PAR-000901,901,OWN-000901,Individual,Verified
PAR-000902,902,OWN-000902,Individual,Verified
PAR-000903,903,OWN-000903,Individual,Pending Verification
PAR-000904,904,OWN-000904,Joint,Verified
PAR-000905,905,OWN-000905,Government,Pending Verification
PAR-000906,906,OWN-000906,Joint,Verified
PAR-000907,907,OWN-000907,Institutional,Verified
PAR-000908,908,OWN-000908,Individual,Disputed
PAR-000909,909,OWN-000909,Joint,Disputed
PAR-000910,910,OWN-000910,Government,Verified
PAR-000911,911,OWN-000911,Individual,Verified
PAR-000912,912,OWN-000912,Individual,Verified
PAR-000913,913,OWN-000913,Individual,Pending Verification
PAR-000914,914,OWN-000914,Joint,Verified
PAR-000915,915,OWN-000915,Joint,Verified
PAR-000916,916,OWN-000916,Individual,Pending Verification
PAR-000917,917,OWN-000917,Individual,Verified
PAR-000918,918,OWN-000918,Joint,Pending Verification
PAR-000919,919,OWN-000919,Individual,Pending Verification
PAR-000920,920,OWN-000920,Joint,Verified
PAR-000921,921,OWN-000921,Individual,Verified
PAR-000922,922,OWN-000922,Individual,Verified
PAR-000923,923,OWN-000923,Individual,Verified
PAR-000924,924,OWN-000924,Joint,Verified
PAR-000925,925,OWN-000925,Individual,Verified
PAR-000926,926,OWN-000926,Institutional,Verified
PAR-000927,927,OWN-000927,Individual,Verified
PAR-000928,928,OWN-000928,Government,Verified
PAR-000929,929,OWN-000929,Individual,Verified
PAR-000930,930,OWN-000930,Individual,Verified
PAR-000931,931,OWN-000931,Individual,Pending Verification
PAR-000932,932,OWN-000932,Individual,Verified
PAR-000933,933,OWN-000933,Individual,Verified
PAR-000934,934,OWN-000934,Individual,Pending Verification
PAR-000935,935,OWN-000935,Individual,Verified
PAR-000936,936,OWN-000936,Individual,Verified
PAR-000937,937,OWN-000937,Individual,Verified
PAR-000938,938,OWN-000938,Government,Pending Verification
PAR-000939,939,OWN-000939,Individual,Verified
PAR-000940,940,OWN-000940,Joint,Verified
PAR-000941,941,OWN-000941,Individual,Verified
PAR-000942,942,OWN-000942,Joint,Verified
PAR-000943,943,OWN-000943,Individual,Verified
PAR-000944,944,OWN-000944,Individual,Verified
PAR-000945,945,OWN-000945,Joint,Pending Verification
PAR-000946,946,OWN-000946,Individual,Verified
PAR-000947,947,OWN-000947,Individual,Verified
PAR-000948,948,OWN-000948,Individual,Verified
PAR-000949,949,OWN-000949,Joint,Disputed
PAR-000950,950,OWN-000950,Individual,Verified
PAR-000951,951,OWN-000951,Individual,Pending Verification
PAR-000952,952,OWN-000952,Institutional,Verified
