delay_id,project_id,historical_delay,delay_days,delay_stage,delay_reason
DLY-000476,PRJ-01815,0,0,None,Compensation delay
DLY-000477,PRJ-03165,0,0,None,Compensation delay
DLY-000478,PRJ-00652,0,0,None,Pending approvals
DLY-000479,PRJ-04239,1,158,Approval,Compensation delay
DLY-000480,PRJ-01988,0,0,None,Legal dispute
DLY-000481,PRJ-04130,1,52,Approval,Rehabilitation delay
DLY-000482,PRJ-00374,0,0,None,Pending approvals
DLY-000483,PRJ-02866,1,88,Notification,Pending approvals
DLY-000484,PRJ-00548,0,0,None,Compensation delay
DLY-000485,PRJ-02260,0,0,None,Compensation delay
DLY-000486,PRJ-03156,0,0,None,Pending approvals
DLY-000487,PRJ-01466,1,64,Approval,Notification pending
DLY-000488,PRJ-02106,0,0,None,Pending approvals
DLY-000489,PRJ-01501,1,80,Compensation,Compensation delay
DLY-000490,PRJ-01538,0,0,None,Compensation delay
DLY-000491,PRJ-02289,0,0,None,Pending approvals
DLY-000492,PRJ-01259,0,0,None,Pending approvals
DLY-000493,PRJ-01084,0,0,None,Incomplete documentation
DLY-000494,PRJ-04389,0,0,None,Notification pending
DLY-000495,PRJ-04552,0,0,None,Pending approvals
DLY-000496,PRJ-02351,0,0,None,Pending approvals
DLY-000497,PRJ-04629,0,0,None,Compensation delay
DLY-000498,PRJ-03093,0,0,None,Pending approvals
DLY-000499,PRJ-03010,0,0,None,Pending approvals
DLY-000500,PRJ-04957,0,0,None,Pending approvals
DLY-000501,PRJ-03713,0,0,None,Legal dispute
DLY-000502,PRJ-04437,1,82,Award,Legal dispute
DLY-000503,PRJ-00745,1,184,Legal,Pending approvals
DLY-000504,PRJ-00305,0,0,None,Pending approvals
DLY-000505,PRJ-02693,0,0,None,Pending approvals
DLY-000506,PRJ-00619,1,70,Notification,Pending approvals
DLY-000507,PRJ-04895,0,0,None,Pending approvals
DLY-000508,PRJ-01145,0,0,None,Stakeholder bottleneck
DLY-000509,PRJ-04577,1,80,Award,Pending approvals
DLY-000510,PRJ-02401,0,0,None,Pending approvals
DLY-000511,PRJ-02819,0,0,None,Pending approvals
DLY-000512,PRJ-00035,1,103,Rehabilitation,Pending approvals
DLY-000513,PRJ-02567,0,0,None,Pending approvals
DLY-000514,PRJ-02177,1,171,Possession,Pending approvals
DLY-000515,PRJ-00474,0,0,None,Incomplete documentation
DLY-000516,PRJ-01283,0,0,None,Rehabilitation delay
DLY-000517,PRJ-03161,0,0,None,Pending approvals
DLY-000518,PRJ-04826,0,0,None,Pending approvals
DLY-000519,PRJ-01316,1,86,Award,Compensation delay
DLY-000520,PRJ-02585,0,0,None,Pending approvals
DLY-000521,PRJ-01625,0,0,None,Pending approvals
DLY-000522,PRJ-03509,0,0,None,Rehabilitation delay
DLY-000523,PRJ-04374,0,0,None,Pending approvals
DLY-000524,PRJ-03032,0,0,None,Pending approvals
DLY-000525,PRJ-02769,0,0,None,Stakeholder bottleneck
DLY-000526,PRJ-00093,0,0,None,Legal dispute
DLY-000527,PRJ-01939,0,0,None,Compensation delay
DLY-000528,PRJ-02008,0,0,None,Pending approvals
DLY-000529,PRJ-01728,0,0,None,Pending approvals
DLY-000530,PRJ-01327,1,48,Award,Stakeholder bottleneck
DLY-000531,PRJ-02822,0,0,None,Pending approvals
DLY-000532,PRJ-04076,0,0,None,Rehabilitation delay
DLY-000533,PRJ-01742,1,152,Notification,Compensation delay
DLY-000534,PRJ-00927,1,64,Possession,Possession pending
DLY-000535,PRJ-02859,0,0,None,Stakeholder bottleneck
DLY-000536,PRJ-01119,0,0,None,Notification pending
DLY-000537,PRJ-02913,0,0,None,Stakeholder bottleneck
DLY-000538,PRJ-02064,0,0,None,Pending approvals
DLY-000539,PRJ-04551,1,95,Legal,Incomplete documentation
DLY-000540,PRJ-01035,0,0,None,Stakeholder bottleneck
DLY-000541,PRJ-02844,0,0,None,Compensation delay
DLY-000542,PRJ-00039,0,0,None,Rehabilitation delay
DLY-000543,PRJ-00084,0,0,None,Compensation delay
DLY-000544,PRJ-00285,1,77,Approval,Legal dispute
DLY-000545,PRJ-00496,0,0,None,Pending approvals
DLY-000546,PRJ-01332,0,0,None,Compensation delay
DLY-000547,PRJ-01491,0,0,None,Pending approvals
DLY-000548,PRJ-04869,1,76,Possession,Compensation delay
DLY-000549,PRJ-04884,0,0,None,Stakeholder bottleneck
DLY-000550,PRJ-01585,1,50,Legal,Pending approvals
DLY-000551,PRJ-02470,0,0,None,Incomplete documentation
DLY-000552,PRJ-01007,0,0,None,Pending approvals
DLY-000553,PRJ-04468,1,103,Rehabilitation,Pending approvals
DLY-000554,PRJ-00113,0,0,None,Pending approvals
DLY-000555,PRJ-04986,1,106,Legal,Pending approvals
DLY-000556,PRJ-02856,0,0,None,Notification pending
DLY-000557,PRJ-00818,0,0,None,Pending approvals
DLY-000558,PRJ-01336,0,0,None,Pending approvals
DLY-000559,PRJ-01120,0,0,None,Pending approvals
DLY-000560,PRJ-02291,0,0,None,Compensation delay
DLY-000561,PRJ-02210,0,0,None,Rehabilitation delay
DLY-000562,PRJ-00336,0,0,None,Compensation delay
DLY-000563,PRJ-00068,1,51,Award,Rehabilitation delay
DLY-000564,PRJ-03627,0,0,None,Pending approvals
DLY-000565,PRJ-02867,0,0,None,Stakeholder bottleneck
DLY-000566,PRJ-01429,0,0,None,Rehabilitation delay
DLY-000567,PRJ-04236,0,0,None,Pending approvals
DLY-000568,PRJ-04698,0,0,None,Pending approvals
DLY-000569,PRJ-03200,0,0,None,Pending approvals
DLY-000570,PRJ-03174,0,0,None,Notification pending
DLY-000571,PRJ-00671,1,125,Legal,Compensation delay
DLY-000572,PRJ-03613,0,0,None,Stakeholder bottleneck
DLY-000573,PRJ-04462,0,0,None,Pending approvals
DLY-000574,PRJ-03657,0,0,None,Possession pending
DLY-000575,PRJ-02351,0,0,None,Pending approvals
DLY-000576,PRJ-02909,0,0,None,Pending approvals
DLY-000577,PRJ-03239,0,0,None,Pending approvals
DLY-000578,PRJ-02084,1,90,Rehabilitation,Pending approvals
DLY-000579,PRJ-02447,0,0,None,Pending approvals
DLY-000580,PRJ-02699,0,0,None,Pending approvals
DLY-000581,PRJ-00445,0,0,None,Pending approvals
DLY-000582,PRJ-03300,0,0,None,Pending approvals
DLY-000583,PRJ-02210,0,0,None,Pending approvals
DLY-000584,PRJ-02641,0,0,None,Pending approvals
DLY-000585,PRJ-03828,0,0,None,Legal dispute
DLY-000586,PRJ-04641,0,0,None,Pending approvals
DLY-000587,PRJ-02951,0,0,None,Pending approvals
DLY-000588,PRJ-01601,0,0,None,Compensation delay
DLY-000589,PRJ-02029,1,65,Legal,Incomplete documentation
DLY-000590,PRJ-03115,0,0,None,Rehabilitation delay
DLY-000591,PRJ-03050,1,44,Award,Compensation delay
DLY-000592,PRJ-04555,0,0,None,Notification pending
DLY-000593,PRJ-02404,0,0,None,Pending approvals
DLY-000594,PRJ-04415,0,0,None,Pending approvals
DLY-000595,PRJ-00805,0,0,None,Legal dispute
DLY-000596,PRJ-04287,0,0,None,Rehabilitation delay
DLY-000597,PRJ-04820,0,0,None,Pending approvals
DLY-000598,PRJ-00784,0,0,None,Compensation delay
DLY-000599,PRJ-02445,0,0,None,Pending approvals
DLY-000600,PRJ-02857,0,0,None,Pending approvals
DLY-000601,PRJ-00108,0,0,None,Compensation delay
DLY-000602,PRJ-01835,0,0,None,Possession pending
DLY-000603,PRJ-01121,1,68,Award,Compensation delay
DLY-000604,PRJ-00650,0,0,None,Compensation delay
DLY-000605,PRJ-03474,0,0,None,Compensation delay
DLY-000606,PRJ-03668,0,0,None,Pending approvals
DLY-000607,PRJ-00537,0,0,None,Pending approvals
DLY-000608,PRJ-01745,0,0,None,Stakeholder bottleneck
DLY-000609,PRJ-03691,0,0,None,Rehabilitation delay
DLY-000610,PRJ-04579,0,0,None,Pending approvals
DLY-000611,PRJ-03492,0,0,None,Stakeholder bottleneck
DLY-000612,PRJ-01241,0,0,None,Compensation delay
DLY-000613,PRJ-02091,0,0,None,Rehabilitation delay
DLY-000614,PRJ-02223,1,149,Possession,Compensation delay
DLY-000615,PRJ-01952,0,0,None,Notification pending
DLY-000616,PRJ-03376,0,0,None,Incomplete documentation
DLY-000617,PRJ-00071,0,0,None,Incomplete documentation
DLY-000618,PRJ-01933,0,0,None,Pending approvals
DLY-000619,PRJ-00098,0,0,None,Pending approvals
DLY-000620,PRJ-03559,0,0,None,Pending approvals
DLY-000621,PRJ-00216,0,0,None,Rehabilitation delay
DLY-000622,PRJ-02120,0,0,None,Compensation delay
DLY-000623,PRJ-00743,0,0,None,Rehabilitation delay
DLY-000624,PRJ-00029,0,0,None,Pending approvals
DLY-000625,PRJ-00469,0,0,None,Pending approvals
DLY-000626,PRJ-01371,0,0,None,Stakeholder bottleneck
DLY-000627,PRJ-01423,1,92,Possession,Stakeholder bottleneck
DLY-000628,PRJ-04152,0,0,None,Notification pending
DLY-000629,PRJ-02189,1,44,Compensation,Notification pending
DLY-000630,PRJ-03233,1,72,Compensation,Compensation delay
DLY-000631,PRJ-00660,0,0,None,Pending approvals
DLY-000632,PRJ-03310,0,0,None,Legal dispute
DLY-000633,PRJ-02302,0,0,None,Incomplete documentation
DLY-000634,PRJ-03423,0,0,None,Legal dispute
DLY-000635,PRJ-00653,1,97,Rehabilitation,Rehabilitation delay
DLY-000636,PRJ-00768,1,208,Rehabilitation,Compensation delay
DLY-000637,PRJ-03181,0,0,None,Legal dispute
DLY-000638,PRJ-00002,0,0,None,Pending approvals
DLY-000639,PRJ-03568,0,0,None,Incomplete documentation
DLY-000640,PRJ-02502,0,0,None,Rehabilitation delay
DLY-000641,PRJ-01871,0,0,None,Notification pending
DLY-000642,PRJ-00520,1,116,Compensation,Pending approvals
DLY-000643,PRJ-00579,0,0,None,Legal dispute
DLY-000644,PRJ-00445,0,0,None,Pending approvals
DLY-000645,PRJ-02113,1,67,Rehabilitation,Pending approvals
DLY-000646,PRJ-00609,0,0,None,Possession pending
DLY-000647,PRJ-03282,0,0,None,Pending approvals
DLY-000648,PRJ-02762,0,0,None,Pending approvals
DLY-000649,PRJ-00092,0,0,None,Compensation delay
DLY-000650,PRJ-03133,0,0,None,Pending approvals
DLY-000651,PRJ-03018,0,0,None,Compensation delay
DLY-000652,PRJ-01254,0,0,None,Stakeholder bottleneck
DLY-000653,PRJ-02101,0,0,None,Pending approvals
DLY-000654,PRJ-01085,0,0,None,Pending approvals
DLY-000655,PRJ-04399,1,78,Possession,Pending approvals
DLY-000656,PRJ-01098,0,0,None,Incomplete documentation
DLY-000657,PRJ-03245,0,0,None,Pending approvals
DLY-000658,PRJ-02129,0,0,None,Pending approvals
DLY-000659,PRJ-01636,0,0,None,Legal dispute
DLY-000660,PRJ-04921,0,0,None,Pending approvals
DLY-000661,PRJ-01625,0,0,None,Compensation delay
DLY-000662,PRJ-00182,1,111,Rehabilitation,Compensation delay
DLY-000663,PRJ-00364,1,47,Approval,Legal dispute
DLY-000664,PRJ-03698,0,0,None,Rehabilitation delay
DLY-000665,PRJ-03292,0,0,None,Pending approvals
DLY-000666,PRJ-02027,0,0,None,Legal dispute
DLY-000667,PRJ-04508,1,199,Compensation,Compensation delay
DLY-000668,PRJ-00107,0,0,None,Notification pending
DLY-000669,PRJ-00892,1,261,Rehabilitation,Compensation delay
DLY-000670,PRJ-02960,0,0,None,Pending approvals
DLY-000671,PRJ-01162,0,0,None,Incomplete documentation
DLY-000672,PRJ-04423,0,0,None,Rehabilitation delay
DLY-000673,PRJ-04049,0,0,None,Pending approvals
DLY-000674,PRJ-00035,0,0,None,Pending approvals
DLY-000675,PRJ-00752,0,0,None,Pending approvals
DLY-000676,PRJ-03273,1,101,Award,Compensation delay
DLY-000677,PRJ-03692,0,0,None,Legal dispute
DLY-000678,PRJ-01206,0,0,None,Pending approvals
DLY-000679,PRJ-04635,0,0,None,Legal dispute
DLY-000680,PRJ-01874,0,0,None,Pending approvals
DLY-000681,PRJ-01916,0,0,None,Pending approvals
DLY-000682,PRJ-04581,1,168,Approval,Compensation delay
DLY-000683,PRJ-00251,0,0,None,Pending approvals
DLY-000684,PRJ-03879,0,0,None,Possession pending
DLY-000685,PRJ-02463,0,0,None,Compensation delay
DLY-000686,PRJ-00827,0,0,None,Pending approvals
DLY-000687,PRJ-02355,1,195,Notification,Pending approvals
DLY-000688,PRJ-02142,1,177,Compensation,Notification pending
DLY-000689,PRJ-01909,0,0,None,Stakeholder bottleneck
DLY-000690,PRJ-02479,0,0,None,Compensation delay
DLY-000691,PRJ-00586,1,242,Possession,Pending approvals
DLY-000692,PRJ-00357,0,0,None,Compensation delay
DLY-000693,PRJ-02383,0,0,None,Pending approvals
DLY-000694,PRJ-04781,1,40,Award,Pending approvals
DLY-000695,PRJ-00188,0,0,None,Pending approvals
DLY-000696,PRJ-01977,0,0,None,Legal dispute
DLY-000697,PRJ-01694,0,0,None,Notification pending
DLY-000698,PRJ-04246,0,0,None,Pending approvals
DLY-000699,PRJ-01302,0,0,None,Incomplete documentation
DLY-000700,PRJ-03047,1,61,Possession,Pending approvals
DLY-000701,PRJ-00542,1,92,Notification,Pending approvals
DLY-000702,PRJ-01014,0,0,None,Legal dispute
DLY-000703,PRJ-03085,0,0,None,Pending approvals
DLY-000704,PRJ-04986,0,0,None,Pending approvals
DLY-000705,PRJ-02245,0,0,None,Stakeholder bottleneck
DLY-000706,PRJ-00891,0,0,None,Stakeholder bottleneck
DLY-000707,PRJ-02026,0,0,None,Compensation delay
DLY-000708,PRJ-04560,0,0,None,Legal dispute
DLY-000709,PRJ-02998,0,0,None,Notification pending
DLY-000710,PRJ-01730,1,93,Approval,Pending approvals
DLY-000711,PRJ-04894,1,72,Possession,Stakeholder bottleneck
DLY-000712,PRJ-02512,1,100,Rehabilitation,Pending approvals
DLY-000713,PRJ-02122,1,188,Compensation,Compensation delay
DLY-000714,PRJ-01302,0,0,None,Incomplete documentation
DLY-000715,PRJ-02287,1,121,Award,Legal dispute
DLY-000716,PRJ-03277,0,0,None,Stakeholder bottleneck
DLY-000717,PRJ-04892,0,0,None,Pending approvals
DLY-000718,PRJ-00110,1,86,Award,Pending approvals
DLY-000719,PRJ-04828,1,68,Legal,Pending approvals
DLY-000720,PRJ-04868,0,0,None,Rehabilitation delay
DLY-000721,PRJ-02430,0,0,None,Pending approvals
DLY-000722,PRJ-03844,0,0,None,Pending approvals
DLY-000723,PRJ-04758,0,0,None,Pending approvals
DLY-000724,PRJ-01304,0,0,None,Pending approvals
DLY-000725,PRJ-01507,1,79,Award,Legal dispute
DLY-000726,PRJ-03975,1,102,Legal,Pending approvals
DLY-000727,PRJ-04241,0,0,None,Pending approvals
DLY-000728,PRJ-04720,0,0,None,Pending approvals
DLY-000729,PRJ-03364,0,0,None,Pending approvals
DLY-000730,PRJ-04677,0,0,None,Pending approvals
DLY-000731,PRJ-00433,0,0,None,Incomplete documentation
DLY-000732,PRJ-01213,0,0,None,Pending approvals
DLY-000733,PRJ-01956,0,0,None,Stakeholder bottleneck
DLY-000734,PRJ-03921,1,50,Notification,Legal dispute
DLY-000735,PRJ-03779,1,112,Rehabilitation,Pending approvals
DLY-000736,PRJ-00465,0,0,None,Stakeholder bottleneck
DLY-000737,PRJ-00550,0,0,None,Rehabilitation delay
DLY-000738,PRJ-01872,0,0,None,Pending approvals
DLY-000739,PRJ-01406,0,0,None,Pending approvals
DLY-000740,PRJ-02796,1,143,Possession,Pending approvals
DLY-000741,PRJ-01808,0,0,None,Pending approvals
DLY-000742,PRJ-04996,0,0,None,Stakeholder bottleneck
DLY-000743,PRJ-04878,0,0,None,Pending approvals
DLY-000744,PRJ-01255,0,0,None,Notification pending
DLY-000745,PRJ-03703,0,0,None,Pending approvals
DLY-000746,PRJ-00219,0,0,None,Compensation delay
DLY-000747,PRJ-02503,1,76,Legal,Incomplete documentation
DLY-000748,PRJ-00198,0,0,None,Compensation delay
DLY-000749,PRJ-01341,1,69,Compensation,Legal dispute
DLY-000750,PRJ-03336,0,0,None,Pending approvals
DLY-000751,PRJ-03639,0,0,None,Stakeholder bottleneck
DLY-000752,PRJ-00098,0,0,None,Rehabilitation delay
DLY-000753,PRJ-04193,0,0,None,Legal dispute
DLY-000754,PRJ-00037,0,0,None,Stakeholder bottleneck
DLY-000755,PRJ-00788,0,0,None,Incomplete documentation
DLY-000756,PRJ-02350,0,0,None,Stakeholder bottleneck
DLY-000757,PRJ-04739,0,0,None,Stakeholder bottleneck
DLY-000758,PRJ-03209,1,208,Legal,Pending approvals
DLY-000759,PRJ-03489,0,0,None,Rehabilitation delay
DLY-000760,PRJ-02567,0,0,None,Stakeholder bottleneck
DLY-000761,PRJ-01296,0,0,None,Rehabilitation delay
DLY-000762,PRJ-01078,0,0,None,Compensation delay
DLY-000763,PRJ-01995,0,0,None,Stakeholder bottleneck
DLY-000764,PRJ-04831,0,0,None,Pending approvals
DLY-000765,PRJ-00276,0,0,None,Pending approvals
DLY-000766,PRJ-02439,1,53,Approval,Notification pending
DLY-000767,PRJ-03401,1,70,Possession,Incomplete documentation
DLY-000768,PRJ-04587,0,0,None,Pending approvals
DLY-000769,PRJ-01401,1,62,Legal,Stakeholder bottleneck
DLY-000770,PRJ-01587,0,0,None,Pending approvals
DLY-000771,PRJ-01670,0,0,None,Incomplete documentation
DLY-000772,PRJ-03319,0,0,None,Pending approvals
DLY-000773,PRJ-00046,0,0,None,Pending approvals
DLY-000774,PRJ-02341,0,0,None,Stakeholder bottleneck
DLY-000775,PRJ-02642,1,138,Possession,Compensation delay
DLY-000776,PRJ-01623,0,0,None,Compensation delay
DLY-000777,PRJ-01581,0,0,None,Notification pending
DLY-000778,PRJ-03371,0,0,None,Pending approvals
DLY-000779,PRJ-01859,0,0,None,Incomplete documentation
DLY-000780,PRJ-02610,1,59,Possession,Compensation delay
DLY-000781,PRJ-03507,1,84,Approval,Rehabilitation delay
DLY-000782,PRJ-04648,1,181,Legal,Pending approvals
DLY-000783,PRJ-00266,0,0,None,Pending approvals
DLY-000784,PRJ-04806,0,0,None,Pending approvals
DLY-000785,PRJ-00537,1,77,Approval,Compensation delay
DLY-000786,PRJ-01287,0,0,None,Pending approvals
DLY-000787,PRJ-00269,0,0,None,Possession pending
DLY-000788,PRJ-01887,0,0,None,Stakeholder bottleneck
DLY-000789,PRJ-04363,0,0,None,Legal dispute
DLY-000790,PRJ-01257,0,0,None,Pending approvals
DLY-000791,PRJ-01140,0,0,None,Notification pending
DLY-000792,PRJ-01341,1,235,Compensation,Pending approvals
DLY-000793,PRJ-03230,0,0,None,Pending approvals
DLY-000794,PRJ-03011,0,0,None,Pending approvals
DLY-000795,PRJ-02104,1,128,Rehabilitation,Pending approvals
DLY-000796,PRJ-04254,0,0,None,Pending approvals
DLY-000797,PRJ-00919,1,136,Legal,Notification pending
DLY-000798,PRJ-04063,0,0,None,Compensation delay
DLY-000799,PRJ-01712,0,0,None,Rehabilitation delay
DLY-000800,PRJ-01197,0,0,None,Pending approvals
DLY-000801,PRJ-00733,1,95,Approval,Compensation delay
DLY-000802,PRJ-00319,1,130,Award,Pending approvals
DLY-000803,PRJ-03709,1,8,Compensation,Pending approvals
DLY-000804,PRJ-04039,0,0,None,Pending approvals
DLY-000805,PRJ-02295,0,0,None,Legal dispute
DLY-000806,PRJ-00756,1,31,Compensation,Rehabilitation delay
DLY-000807,PRJ-03924,1,80,Award,Pending approvals
DLY-000808,PRJ-04378,0,0,None,Compensation delay
DLY-000809,PRJ-01446,0,0,None,Compensation delay
DLY-000810,PRJ-04855,0,0,None,Pending approvals
DLY-000811,PRJ-02181,0,0,None,Pending approvals
DLY-000812,PRJ-02306,0,0,None,Pending approvals
DLY-000813,PRJ-04979,0,0,None,Stakeholder bottleneck
DLY-000814,PRJ-00923,1,212,Compensation,Incomplete documentation
DLY-000815,PRJ-03541,1,128,Possession,Notification pending
DLY-000816,PRJ-03833,0,0,None,Pending approvals
DLY-000817,PRJ-00721,1,178,Legal,Compensation delay
DLY-000818,PRJ-02435,0,0,None,Pending approvals
DLY-000819,PRJ-02756,0,0,None,Rehabilitation delay
DLY-000820,PRJ-01108,1,67,Possession,Pending approvals
DLY-000821,PRJ-04370,0,0,None,Pending approvals
DLY-000822,PRJ-04608,0,0,None,Compensation delay
DLY-000823,PRJ-04401,0,0,None,Incomplete documentation
DLY-000824,PRJ-01735,1,84,Possession,Legal dispute
DLY-000825,PRJ-01636,0,0,None,Pending approvals
DLY-000826,PRJ-01743,1,167,Possession,Compensation delay
DLY-000827,PRJ-04160,1,94,Legal,Compensation delay
DLY-000828,PRJ-00059,0,0,None,Pending approvals
DLY-000829,PRJ-04862,0,0,None,Rehabilitation delay
DLY-000830,PRJ-01547,0,0,None,Pending approvals
DLY-000831,PRJ-03700,0,0,None,Pending approvals
DLY-000832,PRJ-00220,1,87,Possession,Compensation delay
DLY-000833,PRJ-03106,0,0,None,Stakeholder bottleneck
DLY-000834,PRJ-01798,0,0,None,Stakeholder bottleneck
DLY-000835,PRJ-02738,0,0,None,Rehabilitation delay
DLY-000836,PRJ-04453,0,0,None,Pending approvals
DLY-000837,PRJ-01220,0,0,None,Legal dispute
DLY-000838,PRJ-03934,0,0,None,Pending approvals
DLY-000839,PRJ-04094,0,0,None,Pending approvals
DLY-000840,PRJ-03754,0,0,None,Pending approvals
DLY-000841,PRJ-04277,0,0,None,Legal dispute
DLY-000842,PRJ-00171,0,0,None,Pending approvals
DLY-000843,PRJ-04507,0,0,None,Pending approvals
DLY-000844,PRJ-02401,0,0,None,Pending approvals
DLY-000845,PRJ-01508,0,0,None,Stakeholder bottleneck
DLY-000846,PRJ-04031,0,0,None,Pending approvals
DLY-000847,PRJ-01654,0,0,None,Possession pending
DLY-000848,PRJ-04113,0,0,None,Pending approvals
DLY-000849,PRJ-03128,0,0,None,Incomplete documentation
DLY-000850,PRJ-02956,0,0,None,Pending approvals
DLY-000851,PRJ-03512,0,0,None,Stakeholder bottleneck
DLY-000852,PRJ-02439,0,0,None,Pending approvals
DLY-000853,PRJ-01298,0,0,None,Pending approvals
DLY-000854,PRJ-04693,0,0,None,Compensation delay
DLY-000855,PRJ-02055,0,0,None,Incomplete documentation
DLY-000856,PRJ-04416,1,114,Possession,Pending approvals
DLY-000857,PRJ-00562,0,0,None,Pending approvals
DLY-000858,PRJ-04196,1,116,Rehabilitation,Legal dispute
DLY-000859,PRJ-02346,0,0,None,Compensation delay
DLY-000860,PRJ-00587,0,0,None,Stakeholder bottleneck
DLY-000861,PRJ-00382,0,0,None,Compensation delay
DLY-000862,PRJ-02926,0,0,None,Pending approvals
DLY-000863,PRJ-03195,0,0,None,Legal dispute
DLY-000864,PRJ-03353,0,0,None,Compensation delay
DLY-000865,PRJ-01276,1,112,Award,Pending approvals
DLY-000866,PRJ-00750,0,0,None,Rehabilitation delay
DLY-000867,PRJ-03057,0,0,None,Compensation delay
DLY-000868,PRJ-03095,0,0,None,Notification pending
DLY-000869,PRJ-01257,0,0,None,Pending approvals
DLY-000870,PRJ-03254,1,96,Approval,Compensation delay
DLY-000871,PRJ-02612,0,0,None,Pending approvals
DLY-000872,PRJ-04863,1,108,Possession,Compensation delay
DLY-000873,PRJ-03339,0,0,None,Possession pending
DLY-000874,PRJ-04602,0,0,None,Pending approvals
DLY-000875,PRJ-00702,0,0,None,Rehabilitation delay
DLY-000876,PRJ-01230,0,0,None,Pending approvals
DLY-000877,PRJ-03558,0,0,None,Stakeholder bottleneck
DLY-000878,PRJ-01793,0,0,None,Pending approvals
DLY-000879,PRJ-04511,0,0,None,Incomplete documentation
DLY-000880,PRJ-03642,0,0,None,Pending approvals
DLY-000881,PRJ-03178,0,0,None,Stakeholder bottleneck
DLY-000882,PRJ-00589,0,0,None,Pending approvals
DLY-000883,PRJ-04029,0,0,None,Pending approvals
DLY-000884,PRJ-02454,0,0,None,Pending approvals
DLY-000885,PRJ-04708,0,0,None,Stakeholder bottleneck
DLY-000886,PRJ-01529,0,0,None,Pending approvals
DLY-000887,PRJ-04581,1,144,Award,Compensation delay
DLY-000888,PRJ-04776,0,0,None,Pending approvals
DLY-000889,PRJ-01466,0,0,None,Pending approvals
