record_id,parcel_id,project_id,case_id,compensation_id,approval_id,delay_id,district,taluk,village,survey_no,area,classification,legal_disputes,compensation_pending,approval_pending,documentation_pending,rehabilitation_pending,stakeholder_responsiveness,delay_days,risk_score,delay_probability,risk_category,delay_reason
122,PAR-000122,PRJ-03675,CASE-000122,COMP-000122,APR-000122,DLY-000122,Coimbatore,Coimbatore North,Annur,2822,2.577,Poramboke,0,0,0,0,0,100.0,0,16.0,0.1246,LOW,Stakeholder bottleneck
123,PAR-000123,PRJ-02749,CASE-000123,COMP-000123,APR-000123,DLY-000123,Coimbatore,Mettupalayam,Karamadai,8896,0.381,Nanjai,0,0,1,0,0,89.8,0,32.4,0.2497,MEDIUM,Pending approvals
124,PAR-000124,PRJ-00261,CASE-000124,COMP-000124,APR-000124,DLY-000124,Coimbatore,Pollachi,Madukkarai,1676,2.254,Poramboke,0,0,1,1,0,82.2,0,39.1,0.4013,MEDIUM,Pending approvals
125,PAR-000125,PRJ-02735,CASE-000125,COMP-000125,APR-000125,DLY-000125,Coimbatore,Coimbatore South,Karamadai,6116,0.929,Punjai,0,0,0,0,0,92.8,0,8.8,0.0998,LOW,Pending approvals
126,PAR-000126,PRJ-01922,CASE-000126,COMP-000126,APR-000126,DLY-000126,Coimbatore,Sulur,Annur,5119,1.749,Industrial,0,0,0,0,0,78.0,0,11.4,0.0998,LOW,Pending approvals
127,PAR-000127,PRJ-02823,CASE-000127,COMP-000127,APR-000127,DLY-000127,Coimbatore,Madukkarai,Thudiyalur,1038,1.503,Industrial,0,0,0,0,0,85.0,0,12.9,0.0998,LOW,Pending approvals
128,PAR-000128,PRJ-03896,CASE-000128,COMP-000128,APR-000128,DLY-000128,Coimbatore,Coimbatore South,Saravanampatti,9190,0.133,Poramboke,0,1,0,1,0,73.5,114,32.8,0.3543,MEDIUM,Compensation delay
129,PAR-000129,PRJ-04847,CASE-000129,COMP-000129,APR-000129,DLY-000129,Coimbatore,Sulur,Negamam,8203,1.35,Punjai,0,0,0,0,0,78.3,0,6.6,0.0998,LOW,Pending approvals
130,PAR-000130,PRJ-00526,CASE-000130,COMP-000130,APR-000130,DLY-000130,Coimbatore,Pollachi,Mettupalayam,3446,1.13,Industrial,0,0,0,0,0,89.7,0,12.9,0.1545,LOW,Possession pending
131,PAR-000131,PRJ-00850,CASE-000131,COMP-000131,APR-000131,DLY-000131,Coimbatore,Annur,Karamadai,4056,0.518,Residential,0,0,1,1,0,71.2,106,51.8,0.4626,HIGH,Pending approvals
132,PAR-000132,PRJ-03360,CASE-000132,COMP-000132,APR-000132,DLY-000132,Coimbatore,Kinathukadavu,Madukkarai,8386,0.416,Government,0,0,0,0,0,79.3,0,16.3,0.1246,LOW,Stakeholder bottleneck
133,PAR-000133,PRJ-03598,CASE-000133,COMP-000133,APR-000133,DLY-000133,Coimbatore,Sulur,Pollachi,1370,0.279,Commercial,1,0,0,0,0,96.7,106,35.5,0.31,MEDIUM,Legal dispute
134,PAR-000134,PRJ-00172,CASE-000134,COMP-000134,APR-000134,DLY-000134,Coimbatore,Pollachi,Perur,5452,1.259,Punjai,0,0,0,0,0,92.1,0,11.9,0.0998,LOW,Pending approvals
135,PAR-000135,PRJ-03342,CASE-000135,COMP-000135,APR-000135,DLY-000135,Coimbatore,Coimbatore South,Karamadai,3871,1.046,Punjai,0,1,0,0,0,93.2,0,17.7,0.1978,LOW,Compensation delay
136,PAR-000136,PRJ-00101,CASE-000136,COMP-000136,APR-000136,DLY-000136,Coimbatore,Mettupalayam,Mettupalayam,7405,0.87,Nanjai,0,1,0,0,0,85.9,0,15.1,0.1978,LOW,Compensation delay
137,PAR-000137,PRJ-02227,CASE-000137,COMP-000137,APR-000137,DLY-000137,Coimbatore,Mettupalayam,Negamam,8983,1.519,Commercial,0,0,0,0,0,91.1,0,7.2,0.0998,LOW,Pending approvals
138,PAR-000138,PRJ-02372,CASE-000138,COMP-000138,APR-000138,DLY-000138,Coimbatore,Kinathukadavu,Kinathukadavu,2742,1.73,Punjai,0,0,0,0,0,100.0,0,11.5,0.0998,LOW,Pending approvals
139,PAR-000139,PRJ-03477,CASE-000139,COMP-000139,APR-000139,DLY-000139,Coimbatore,Annur,Kovilpalayam,4901,0.646,Nanjai,0,1,0,0,0,68.1,96,23.9,0.2405,LOW,Compensation delay
140,PAR-000140,PRJ-04735,CASE-000140,COMP-000140,APR-000140,DLY-000140,Coimbatore,Kinathukadavu,Sulur,6977,2.388,Residential,0,0,0,0,0,85.2,0,8.3,0.0998,LOW,Pending approvals
141,PAR-000141,PRJ-00377,CASE-000141,COMP-000141,APR-000141,DLY-000141,Coimbatore,Sulur,Karamadai,5178,1.046,Government,0,0,0,0,0,77.3,0,10.1,0.1545,LOW,Notification pending
142,PAR-000142,PRJ-01771,CASE-000142,COMP-000142,APR-000142,DLY-000142,Coimbatore,Annur,Sulur,2970,0.896,Poramboke,0,0,0,0,0,79.9,0,15.7,0.1545,LOW,Possession pending
143,PAR-000143,PRJ-02920,CASE-000143,COMP-000143,APR-000143,DLY-000143,Coimbatore,Pollachi,Kinathukadavu,7405,2.425,Nanjai,0,0,0,0,0,92.7,0,13.0,0.1419,LOW,Pending approvals
144,PAR-000144,PRJ-04231,CASE-000144,COMP-000144,APR-000144,DLY-000144,Coimbatore,Sulur,Thudiyalur,5787,2.205,Residential,0,0,0,0,0,78.8,0,9.0,0.0998,LOW,Pending approvals
145,PAR-000145,PRJ-04388,CASE-000145,COMP-000145,APR-000145,DLY-000145,Coimbatore,Mettupalayam,Kinathukadavu,2032,2.649,Residential,0,0,1,0,0,81.8,0,20.1,0.2315,LOW,Pending approvals
146,PAR-000146,PRJ-03550,CASE-000146,COMP-000146,APR-000146,DLY-000146,Coimbatore,Sulur,Pollachi,6415,0.879,Nanjai,0,0,0,0,0,94.8,0,10.8,0.0998,LOW,Pending approvals
147,PAR-000147,PRJ-01637,CASE-000147,COMP-000147,APR-000147,DLY-000147,Coimbatore,Madukkarai,Kinathukadavu,8601,2.01,Nanjai,0,0,0,0,1,89.5,0,21.6,0.1545,LOW,Rehabilitation delay
148,PAR-000148,PRJ-02217,CASE-000148,COMP-000148,APR-000148,DLY-000148,Coimbatore,Coimbatore North,Thudiyalur,5257,1.351,Residential,0,0,0,0,0,90.0,0,8.7,0.1246,LOW,Stakeholder bottleneck
149,PAR-000149,PRJ-01964,CASE-000149,COMP-000149,APR-000149,DLY-000149,Coimbatore,Sulur,Negamam,793,1.085,Commercial,0,0,0,0,1,93.6,0,15.2,0.1545,LOW,Rehabilitation delay
150,PAR-000150,PRJ-04450,CASE-000150,COMP-000150,APR-000150,DLY-000150,Coimbatore,Annur,Sulur,7508,0.303,Government,1,1,0,0,1,81.4,186,48.5,0.5,MEDIUM,Compensation delay
151,PAR-000151,PRJ-02554,CASE-000151,COMP-000151,APR-000151,DLY-000151,Coimbatore,Madukkarai,Pollachi,3613,2.034,Punjai,0,0,0,0,0,91.4,0,14.7,0.1545,LOW,Notification pending
152,PAR-000152,PRJ-00755,CASE-000152,COMP-000152,APR-000152,DLY-000152,Coimbatore,Annur,Kinathukadavu,5943,0.659,Residential,0,0,0,0,0,100.0,0,8.8,0.0998,LOW,Pending approvals
153,PAR-000153,PRJ-04553,CASE-000153,COMP-000153,APR-000153,DLY-000153,Coimbatore,Mettupalayam,Sulur,4332,0.549,Nanjai,0,1,0,1,0,71.3,0,35.6,0.3543,MEDIUM,Compensation delay
154,PAR-000154,PRJ-01387,CASE-000154,COMP-000154,APR-000154,DLY-000154,Coimbatore,Madukkarai,Kinathukadavu,7529,1.405,Punjai,0,1,0,1,0,77.9,0,34.2,0.3543,MEDIUM,Compensation delay
155,PAR-000155,PRJ-00365,CASE-000155,COMP-000155,APR-000155,DLY-000155,Coimbatore,Madukkarai,Thudiyalur,3334,1.509,Punjai,0,0,0,0,0,100.0,0,17.0,0.1751,LOW,Stakeholder bottleneck
156,PAR-000156,PRJ-03924,CASE-000156,COMP-000156,APR-000156,DLY-000156,Coimbatore,Coimbatore South,Madukkarai,5180,3.841,Commercial,1,0,0,0,0,84.3,0,31.7,0.31,MEDIUM,Legal dispute
157,PAR-000157,PRJ-04125,CASE-000157,COMP-000157,APR-000157,DLY-000157,Coimbatore,Sulur,Kovilpalayam,7221,1.516,Nanjai,0,0,0,0,0,99.9,0,9.4,0.0998,LOW,Pending approvals
158,PAR-000158,PRJ-03453,CASE-000158,COMP-000158,APR-000158,DLY-000158,Coimbatore,Mettupalayam,Kovilpalayam,1405,1.212,Residential,0,0,0,0,0,93.5,0,16.8,0.1246,LOW,Stakeholder bottleneck
159,PAR-000159,PRJ-02316,CASE-000159,COMP-000159,APR-000159,DLY-000159,Coimbatore,Annur,Sulur,2371,1.421,Punjai,0,0,0,0,0,100.0,0,10.4,0.0998,LOW,Pending approvals
160,PAR-000160,PRJ-02032,CASE-000160,COMP-000160,APR-000160,DLY-000160,Coimbatore,Kinathukadavu,Sulur,6027,0.513,Residential,0,0,0,0,0,86.8,0,6.6,0.0998,LOW,Pending approvals
161,PAR-000161,PRJ-02630,CASE-000161,COMP-000161,APR-000161,DLY-000161,Coimbatore,Madukkarai,Kinathukadavu,2710,0.937,Nanjai,0,0,0,0,0,87.3,0,16.0,0.1545,LOW,Notification pending
162,PAR-000162,PRJ-04312,CASE-000162,COMP-000162,APR-000162,DLY-000162,Coimbatore,Coimbatore North,Sulur,5441,2.208,Punjai,0,0,0,1,0,82.2,28,19.1,0.1978,LOW,Incomplete documentation
163,PAR-000163,PRJ-01155,CASE-000163,COMP-000163,APR-000163,DLY-000163,Coimbatore,Coimbatore South,Kovilpalayam,2688,0.828,Poramboke,0,0,0,0,0,86.5,0,13.2,0.1246,LOW,Stakeholder bottleneck
164,PAR-000164,PRJ-04808,CASE-000164,COMP-000164,APR-000164,DLY-000164,Coimbatore,Coimbatore North,Pollachi,2957,2.233,Residential,1,0,0,0,0,94.6,57,18.0,0.2142,LOW,Legal dispute
165,PAR-000165,PRJ-00409,CASE-000165,COMP-000165,APR-000165,DLY-000165,Coimbatore,Mettupalayam,Pollachi,1832,0.834,Punjai,0,0,0,0,0,92.9,0,22.6,0.19,LOW,Stakeholder bottleneck
166,PAR-000166,PRJ-04570,CASE-000166,COMP-000166,APR-000166,DLY-000166,Coimbatore,Sulur,Thudiyalur,4079,1.742,Industrial,0,0,0,0,0,100.0,121,9.6,0.0998,LOW,Pending approvals
167,PAR-000167,PRJ-00050,CASE-000167,COMP-000167,APR-000167,DLY-000167,Coimbatore,Coimbatore South,Kinathukadavu,8479,1.132,Punjai,0,0,0,1,0,88.7,0,25.3,0.1978,MEDIUM,Incomplete documentation
168,PAR-000168,PRJ-03284,CASE-000168,COMP-000168,APR-000168,DLY-000168,Coimbatore,Pollachi,Saravanampatti,8944,0.266,Nanjai,0,1,0,1,0,57.4,150,60.5,0.6341,HIGH,Compensation delay
169,PAR-000169,PRJ-03253,CASE-000169,COMP-000169,APR-000169,DLY-000169,Coimbatore,Coimbatore North,Saravanampatti,2543,1.161,Government,0,0,0,0,0,87.5,0,13.5,0.0998,LOW,Pending approvals
170,PAR-000170,PRJ-00324,CASE-000170,COMP-000170,APR-000170,DLY-000170,Coimbatore,Annur,Perur,2125,0.705,Industrial,0,0,0,0,0,90.7,65,12.4,0.1246,LOW,Stakeholder bottleneck
171,PAR-000171,PRJ-02275,CASE-000171,COMP-000171,APR-000171,DLY-000171,Coimbatore,Annur,Negamam,46,0.286,Industrial,0,0,0,0,0,100.0,0,11.8,0.0998,LOW,Pending approvals
172,PAR-000172,PRJ-03989,CASE-000172,COMP-000172,APR-000172,DLY-000172,Coimbatore,Sulur,Sulur,6023,1.015,Government,0,1,0,0,0,94.3,165,24.4,0.2689,LOW,Compensation delay
173,PAR-000173,PRJ-01046,CASE-000173,COMP-000173,APR-000173,DLY-000173,Coimbatore,Madukkarai,Kinathukadavu,1902,0.664,Residential,0,0,0,0,0,100.0,0,5.9,0.0998,LOW,Pending approvals
174,PAR-000174,PRJ-00649,CASE-000174,COMP-000174,APR-000174,DLY-000174,Coimbatore,Kinathukadavu,Madukkarai,5443,1.471,Punjai,0,0,0,0,0,100.0,0,9.4,0.0998,LOW,Pending approvals
175,PAR-000175,PRJ-01370,CASE-000175,COMP-000175,APR-000175,DLY-000175,Coimbatore,Coimbatore South,Negamam,813,1.1,Commercial,1,0,1,0,0,88.0,209,32.0,0.3318,MEDIUM,Pending approvals
176,PAR-000176,PRJ-00805,CASE-000176,COMP-000176,APR-000176,DLY-000176,Coimbatore,Pollachi,Thudiyalur,1286,2.252,Residential,0,0,0,0,0,96.2,0,7.8,0.0998,LOW,Pending approvals
177,PAR-000177,PRJ-01275,CASE-000177,COMP-000177,APR-000177,DLY-000177,Coimbatore,Annur,Pollachi,1541,2.624,Poramboke,0,0,0,0,0,96.7,0,7.7,0.0998,LOW,Pending approvals
178,PAR-000178,PRJ-04538,CASE-000178,COMP-000178,APR-000178,DLY-000178,Coimbatore,Sulur,Perur,8751,0.818,Punjai,0,0,0,0,0,89.9,0,10.6,0.0998,LOW,Pending approvals
179,PAR-000179,PRJ-00534,CASE-000179,COMP-000179,APR-000179,DLY-000179,Coimbatore,Annur,Kovilpalayam,4416,0.492,Nanjai,0,0,0,0,0,84.2,0,9.1,0.0998,LOW,Pending approvals
180,PAR-000180,PRJ-04982,CASE-000180,COMP-000180,APR-000180,DLY-000180,Coimbatore,Coimbatore South,Pollachi,4435,0.872,Industrial,0,1,0,1,0,90.0,240,33.4,0.3543,MEDIUM,Compensation delay
181,PAR-000181,PRJ-04061,CASE-000181,COMP-000181,APR-000181,DLY-000181,Coimbatore,Madukkarai,Madukkarai,655,1.897,Poramboke,0,0,0,0,1,91.9,0,19.9,0.1545,LOW,Rehabilitation delay
182,PAR-000182,PRJ-01768,CASE-000182,COMP-000182,APR-000182,DLY-000182,Coimbatore,Mettupalayam,Annur,955,0.679,Government,0,0,0,0,0,88.1,0,10.9,0.0998,LOW,Pending approvals
183,PAR-000183,PRJ-04582,CASE-000183,COMP-000183,APR-000183,DLY-000183,Coimbatore,Sulur,Negamam,558,0.929,Punjai,0,0,0,0,0,100.0,0,7.0,0.0998,LOW,Pending approvals
184,PAR-000184,PRJ-01169,CASE-000184,COMP-000184,APR-000184,DLY-000184,Coimbatore,Mettupalayam,Madukkarai,5612,0.921,Residential,0,1,0,1,0,85.4,0,31.5,0.3543,MEDIUM,Compensation delay
185,PAR-000185,PRJ-04180,CASE-000185,COMP-000185,APR-000185,DLY-000185,Coimbatore,Kinathukadavu,Pollachi,4933,2.368,Government,0,0,0,0,1,79.9,0,13.9,0.1545,LOW,Rehabilitation delay
186,PAR-000186,PRJ-02074,CASE-000186,COMP-000186,APR-000186,DLY-000186,Coimbatore,Coimbatore South,Kovilpalayam,5899,1.25,Government,0,1,1,0,0,81.3,104,37.9,0.4256,MEDIUM,Pending approvals
187,PAR-000187,PRJ-01914,CASE-000187,COMP-000187,APR-000187,DLY-000187,Coimbatore,Mettupalayam,Sulur,5248,0.847,Nanjai,0,0,0,0,0,96.8,0,17.0,0.0998,LOW,Pending approvals
188,PAR-000188,PRJ-00167,CASE-000188,COMP-000188,APR-000188,DLY-000188,Coimbatore,Kinathukadavu,Kovilpalayam,3862,0.881,Punjai,1,0,0,0,0,61.1,0,32.8,0.31,MEDIUM,Legal dispute
189,PAR-000189,PRJ-03751,CASE-000189,COMP-000189,APR-000189,DLY-000189,Coimbatore,Pollachi,Saravanampatti,1351,1.693,Industrial,0,0,0,0,1,77.6,0,23.5,0.19,LOW,Rehabilitation delay
190,PAR-000190,PRJ-03034,CASE-000190,COMP-000190,APR-000190,DLY-000190,Coimbatore,Coimbatore South,Annur,3198,1.219,Commercial,0,0,0,0,0,90.1,0,16.5,0.1545,LOW,Possession pending
191,PAR-000191,PRJ-04412,CASE-000191,COMP-000191,APR-000191,DLY-000191,Coimbatore,Kinathukadavu,Kinathukadavu,9038,0.905,Residential,0,0,0,0,0,100.0,0,7.5,0.0998,LOW,Pending approvals
192,PAR-000192,PRJ-03493,CASE-000192,COMP-000192,APR-000192,DLY-000192,Coimbatore,Sulur,Madukkarai,4832,0.886,Nanjai,0,0,0,0,0,95.1,0,9.8,0.0998,LOW,Pending approvals
193,PAR-000193,PRJ-02526,CASE-000193,COMP-000193,APR-000193,DLY-000193,Coimbatore,Annur,Kinathukadavu,4506,2.645,Punjai,0,0,0,0,0,97.6,63,7.2,0.0998,LOW,Pending approvals
194,PAR-000194,PRJ-00930,CASE-000194,COMP-000194,APR-000194,DLY-000194,Coimbatore,Coimbatore North,Pollachi,6660,0.608,Residential,0,0,0,0,0,92.1,0,19.1,0.19,LOW,Stakeholder bottleneck
195,PAR-000195,PRJ-03196,CASE-000195,COMP-000195,APR-000195,DLY-000195,Coimbatore,Coimbatore North,Kinathukadavu,5256,1.585,Commercial,0,0,0,0,0,95.8,0,8.0,0.0998,LOW,Pending approvals
196,PAR-000196,PRJ-04345,CASE-000196,COMP-000196,APR-000196,DLY-000196,Coimbatore,Coimbatore North,Sulur,2150,1.989,Residential,0,0,0,0,1,89.3,0,19.4,0.1545,LOW,Rehabilitation delay
197,PAR-000197,PRJ-03204,CASE-000197,COMP-000197,APR-000197,DLY-000197,Coimbatore,Kinathukadavu,Thudiyalur,4093,3.086,Government,0,0,0,0,0,100.0,0,11.7,0.0998,LOW,Pending approvals
198,PAR-000198,PRJ-00980,CASE-000198,COMP-000198,APR-000198,DLY-000198,Coimbatore,Pollachi,Kovilpalayam,8070,1.715,Government,0,0,0,0,0,97.9,0,9.5,0.0998,LOW,Pending approvals
199,PAR-000199,PRJ-04709,CASE-000199,COMP-000199,APR-000199,DLY-000199,Coimbatore,Coimbatore South,Mettupalayam,9414,1.976,Poramboke,0,1,0,0,0,100.0,0,16.3,0.1978,LOW,Compensation delay
200,PAR-000200,PRJ-04527,CASE-000200,COMP-000200,APR-000200,DLY-000200,Coimbatore,Madukkarai,Karamadai,4895,0.399,Residential,0,0,0,1,0,100.0,67,17.9,0.1978,LOW,Incomplete documentation
201,PAR-000201,PRJ-02653,CASE-000201,COMP-000201,APR-000201,DLY-000201,Coimbatore,Coimbatore South,Annur,5211,2.278,Nanjai,0,0,0,0,0,81.3,0,11.0,0.0998,LOW,Pending approvals
202,PAR-000202,PRJ-01381,CASE-000202,COMP-000202,APR-000202,DLY-000202,Coimbatore,Pollachi,Kovilpalayam,4349,0.486,Commercial,1,0,0,1,0,65.3,0,40.2,0.3775,MEDIUM,Legal dispute
203,PAR-000203,PRJ-01143,CASE-000203,COMP-000203,APR-000203,DLY-000203,Coimbatore,Kinathukadavu,Karamadai,1453,0.848,Poramboke,0,0,0,0,0,87.4,45,8.2,0.1246,LOW,Stakeholder bottleneck
204,PAR-000204,PRJ-03600,CASE-000204,COMP-000204,APR-000204,DLY-000204,Coimbatore,Mettupalayam,Thudiyalur,3053,1.258,Commercial,0,0,0,0,0,94.4,0,19.4,0.19,LOW,Stakeholder bottleneck
205,PAR-000205,PRJ-03265,CASE-000205,COMP-000205,APR-000205,DLY-000205,Coimbatore,Coimbatore South,Annur,8049,0.236,Poramboke,0,1,0,0,0,80.9,73,26.4,0.2405,MEDIUM,Compensation delay
206,PAR-000206,PRJ-03135,CASE-000206,COMP-000206,APR-000206,DLY-000206,Coimbatore,Sulur,Madukkarai,6754,1.404,Residential,0,0,1,1,0,77.2,0,27.7,0.31,MEDIUM,Pending approvals
207,PAR-000207,PRJ-03599,CASE-000207,COMP-000207,APR-000207,DLY-000207,Coimbatore,Kinathukadavu,Kovilpalayam,4601,1.777,Industrial,0,0,0,0,0,77.6,0,13.1,0.1246,LOW,Stakeholder bottleneck
208,PAR-000208,PRJ-03298,CASE-000208,COMP-000208,APR-000208,DLY-000208,Coimbatore,Pollachi,Mettupalayam,8560,2.334,Industrial,0,1,0,0,0,82.3,55,16.8,0.1978,LOW,Compensation delay
209,PAR-000209,PRJ-01487,CASE-000209,COMP-000209,APR-000209,DLY-000209,Coimbatore,Kinathukadavu,Saravanampatti,8153,0.556,Punjai,0,0,0,0,0,96.1,0,13.2,0.1246,LOW,Stakeholder bottleneck
210,PAR-000210,PRJ-04616,CASE-000210,COMP-000210,APR-000210,DLY-000210,Coimbatore,Annur,Perur,9125,1.072,Punjai,1,0,0,0,0,89.6,64,18.9,0.2142,LOW,Legal dispute
211,PAR-000211,PRJ-03688,CASE-000211,COMP-000211,APR-000211,DLY-000211,Coimbatore,Coimbatore South,Kovilpalayam,7455,2.351,Nanjai,0,0,0,0,0,100.0,0,14.7,0.19,LOW,Stakeholder bottleneck
212,PAR-000212,PRJ-03733,CASE-000212,COMP-000212,APR-000212,DLY-000212,Coimbatore,Coimbatore South,Saravanampatti,7163,1.608,Government,0,1,0,0,0,83.0,122,28.7,0.2689,MEDIUM,Compensation delay
213,PAR-000213,PRJ-02569,CASE-000213,COMP-000213,APR-000213,DLY-000213,Coimbatore,Mettupalayam,Saravanampatti,5151,1.071,Residential,0,1,0,0,0,73.7,68,14.9,0.1978,LOW,Compensation delay
214,PAR-000214,PRJ-01767,CASE-000214,COMP-000214,APR-000214,DLY-000214,Coimbatore,Madukkarai,Negamam,5779,0.954,Government,0,0,0,0,0,100.0,0,14.1,0.1545,LOW,Possession pending
215,PAR-000215,PRJ-02155,CASE-000215,COMP-000215,APR-000215,DLY-000215,Coimbatore,Sulur,Kinathukadavu,4404,0.549,Residential,0,0,0,1,0,77.0,0,26.6,0.2405,MEDIUM,Incomplete documentation
216,PAR-000216,PRJ-03206,CASE-000216,COMP-000216,APR-000216,DLY-000216,Coimbatore,Kinathukadavu,Thudiyalur,7165,1.234,Nanjai,0,0,0,0,0,100.0,0,8.5,0.0998,LOW,Pending approvals
217,PAR-000217,PRJ-04503,CASE-000217,COMP-000217,APR-000217,DLY-000217,Coimbatore,Coimbatore South,Annur,8989,0.851,Residential,1,0,1,0,1,75.4,0,44.6,0.4502,MEDIUM,Pending approvals
218,PAR-000218,PRJ-03379,CASE-000218,COMP-000218,APR-000218,DLY-000218,Coimbatore,Kinathukadavu,Perur,2943,1.625,Residential,0,0,0,0,0,100.0,0,9.0,0.0998,LOW,Pending approvals
219,PAR-000219,PRJ-01925,CASE-000219,COMP-000219,APR-000219,DLY-000219,Coimbatore,Pollachi,Kovilpalayam,3143,1.875,Commercial,0,0,0,0,0,83.6,0,12.0,0.0998,LOW,Pending approvals
220,PAR-000220,PRJ-02195,CASE-000220,COMP-000220,APR-000220,DLY-000220,Coimbatore,Annur,Perur,288,0.184,Nanjai,0,0,0,0,0,87.8,0,15.0,0.1751,LOW,Stakeholder bottleneck
221,PAR-000221,PRJ-04609,CASE-000221,COMP-000221,APR-000221,DLY-000221,Coimbatore,Mettupalayam,Pollachi,2975,3.335,Residential,0,0,0,0,0,81.9,0,10.4,0.0998,LOW,Pending approvals
222,PAR-000222,PRJ-04093,CASE-000222,COMP-000222,APR-000222,DLY-000222,Coimbatore,Coimbatore North,Annur,5006,1.399,Residential,1,0,1,0,0,61.2,0,48.3,0.4502,MEDIUM,Pending approvals
223,PAR-000223,PRJ-03252,CASE-000223,COMP-000223,APR-000223,DLY-000223,Coimbatore,Coimbatore South,Pollachi,3847,2.736,Commercial,1,0,0,1,0,86.8,113,39.2,0.3775,MEDIUM,Legal dispute
224,PAR-000224,PRJ-03740,CASE-000224,COMP-000224,APR-000224,DLY-000224,Coimbatore,Coimbatore North,Thudiyalur,2477,0.451,Punjai,0,0,1,0,1,87.7,187,31.0,0.2994,MEDIUM,Pending approvals
225,PAR-000225,PRJ-01637,CASE-000225,COMP-000225,APR-000225,DLY-000225,Coimbatore,Madukkarai,Sulur,671,1.233,Government,0,0,0,0,0,79.5,0,7.6,0.0998,LOW,Pending approvals
226,PAR-000226,PRJ-03901,CASE-000226,COMP-000226,APR-000226,DLY-000226,Coimbatore,Coimbatore North,Saravanampatti,2951,0.657,Nanjai,1,0,0,1,1,78.9,85,56.6,0.5622,HIGH,Legal dispute
227,PAR-000227,PRJ-01263,CASE-000227,COMP-000227,APR-000227,DLY-000227,Coimbatore,Coimbatore South,Negamam,7325,0.84,Residential,0,0,1,0,0,80.2,0,13.2,0.168,LOW,Pending approvals
228,PAR-000228,PRJ-00255,CASE-000228,COMP-000228,APR-000228,DLY-000228,Coimbatore,Madukkarai,Saravanampatti,3294,0.478,Industrial,0,0,0,0,0,96.9,0,10.1,0.0998,LOW,Pending approvals
229,PAR-000229,PRJ-03543,CASE-000229,COMP-000229,APR-000229,DLY-000229,Coimbatore,Coimbatore North,Annur,7759,2.775,Nanjai,0,0,0,0,0,100.0,0,15.2,0.1545,LOW,Possession pending
230,PAR-000230,PRJ-02700,CASE-000230,COMP-000230,APR-000230,DLY-000230,Coimbatore,Annur,Saravanampatti,7053,0.875,Residential,0,0,0,0,1,89.1,0,18.4,0.2315,LOW,Rehabilitation delay
231,PAR-000231,PRJ-00864,CASE-000231,COMP-000231,APR-000231,DLY-000231,Coimbatore,Coimbatore North,Pollachi,8265,0.87,Residential,0,0,0,0,0,86.7,0,14.8,0.1419,LOW,Pending approvals
232,PAR-000232,PRJ-00215,CASE-000232,COMP-000232,APR-000232,DLY-000232,Coimbatore,Madukkarai,Madukkarai,6717,0.353,Residential,0,1,0,0,1,83.1,130,34.6,0.343,MEDIUM,Compensation delay
233,PAR-000233,PRJ-00906,CASE-000233,COMP-000233,APR-000233,DLY-000233,Coimbatore,Pollachi,Thudiyalur,9273,1.309,Industrial,0,0,0,0,1,100.0,0,16.3,0.19,LOW,Rehabilitation delay
234,PAR-000234,PRJ-03088,CASE-000234,COMP-000234,APR-000234,DLY-000234,Coimbatore,Madukkarai,Negamam,4617,0.841,Poramboke,0,0,1,0,0,95.5,0,13.2,0.168,LOW,Pending approvals
235,PAR-000235,PRJ-04713,CASE-000235,COMP-000235,APR-000235,DLY-000235,Coimbatore,Annur,Karamadai,4761,1.337,Poramboke,0,0,0,0,0,95.3,0,13.3,0.1545,LOW,Possession pending
236,PAR-000236,PRJ-01926,CASE-000236,COMP-000236,APR-000236,DLY-000236,Coimbatore,Mettupalayam,Perur,1599,1.239,Nanjai,0,0,0,0,0,81.3,0,13.6,0.1419,LOW,Pending approvals
237,PAR-000237,PRJ-03993,CASE-000237,COMP-000237,APR-000237,DLY-000237,Coimbatore,Pollachi,Annur,3351,1.058,Residential,0,0,0,0,0,92.2,0,11.4,0.1246,LOW,Stakeholder bottleneck
238,PAR-000238,PRJ-02235,CASE-000238,COMP-000238,APR-000238,DLY-000238,Coimbatore,Kinathukadavu,Pollachi,287,0.734,Commercial,0,0,0,0,0,100.0,0,12.4,0.0998,LOW,Pending approvals
239,PAR-000239,PRJ-00057,CASE-000239,COMP-000239,APR-000239,DLY-000239,Coimbatore,Kinathukadavu,Annur,6013,0.2,Poramboke,0,0,0,0,1,85.4,0,14.6,0.19,LOW,Rehabilitation delay
240,PAR-000240,PRJ-01381,CASE-000240,COMP-000240,APR-000240,DLY-000240,Coimbatore,Coimbatore South,Kinathukadavu,1353,1.516,Industrial,0,0,0,0,0,92.6,0,12.1,0.0998,LOW,Pending approvals
241,PAR-000241,PRJ-02267,CASE-000241,COMP-000241,APR-000241,DLY-000241,Coimbatore,Kinathukadavu,Sulur,2418,0.557,Poramboke,0,0,0,0,0,100.0,110,23.3,0.19,LOW,Stakeholder bottleneck
242,PAR-000242,PRJ-03314,CASE-000242,COMP-000242,APR-000242,DLY-000242,Coimbatore,Coimbatore North,Negamam,8410,1.594,Nanjai,0,0,0,0,0,100.0,0,9.7,0.0998,LOW,Pending approvals
