case_id,project_id,dispute_flag,dispute_type,case_status,pending_days
CASE-000590,PRJ-03115,0,None,None,0
CASE-000591,PRJ-03050,0,None,None,0
CASE-000592,PRJ-04555,0,None,None,0
CASE-000593,PRJ-02404,0,None,None,0
CASE-000594,PRJ-04415,0,None,None,0
CASE-000595,PRJ-00805,1,Boundary,Open,508
CASE-000596,PRJ-04287,0,None,None,0
CASE-000597,PRJ-04820,0,None,None,0
CASE-000598,PRJ-00784,1,Boundary,Hearing,375
CASE-000599,PRJ-02445,0,None,None,0
CASE-000600,PRJ-02857,0,None,None,0
CASE-000601,PRJ-00108,0,None,None,0
CASE-000602,PRJ-01835,0,None,None,0
CASE-000603,PRJ-01121,0,None,None,0
CASE-000604,PRJ-00650,0,None,None,0
CASE-000605,PRJ-03474,0,None,None,0
CASE-000606,PRJ-03668,0,None,None,0
CASE-000607,PRJ-00537,0,None,None,0
CASE-000608,PRJ-01745,0,None,None,0
CASE-000609,PRJ-03691,0,None,None,0
CASE-000610,PRJ-04579,0,None,None,0
CASE-000611,PRJ-03492,0,None,None,0
CASE-000612,PRJ-01241,1,Compensation,Appeal,596
CASE-000613,PRJ-02091,0,None,None,0
CASE-000614,PRJ-02223,1,Compensation,Hearing,451
CASE-000615,PRJ-01952,0,None,None,0
CASE-000616,PRJ-03376,0,None,None,0
CASE-000617,PRJ-00071,0,None,None,0
CASE-000618,PRJ-01933,0,None,None,0
CASE-000619,PRJ-00098,0,None,None,0
CASE-000620,PRJ-03559,0,None,None,0
CASE-000621,PRJ-00216,0,None,None,0
CASE-000622,PRJ-02120,0,None,None,0
CASE-000623,PRJ-00743,0,None,None,0
CASE-000624,PRJ-00029,0,None,None,0
CASE-000625,PRJ-00469,0,None,None,0
CASE-000626,PRJ-01371,0,None,None,0
CASE-000627,PRJ-01423,0,None,None,0
CASE-000628,PRJ-04152,0,None,None,0
CASE-000629,PRJ-02189,0,None,None,0
CASE-000630,PRJ-03233,0,None,None,0
CASE-000631,PRJ-00660,0,None,None,0
CASE-000632,PRJ-03310,1,Boundary,Appeal,383
CASE-000633,PRJ-02302,0,None,None,0
CASE-000634,PRJ-03423,1,Ownership,Open,347
CASE-000635,PRJ-00653,0,None,None,0
CASE-000636,PRJ-00768,0,None,None,0
CASE-000637,PRJ-03181,1,Inheritance,Open,850
CASE-000638,PRJ-00002,0,None,None,0
CASE-000639,PRJ-03568,0,None,None,0
CASE-000640,PRJ-02502,0,None,None,0
CASE-000641,PRJ-01871,0,None,None,0
CASE-000642,PRJ-00520,0,None,None,0
CASE-000643,PRJ-00579,1,Compensation,Hearing,544
CASE-000644,PRJ-00445,0,None,None,0
CASE-000645,PRJ-02113,0,None,None,0
CASE-000646,PRJ-00609,0,None,None,0
CASE-000647,PRJ-03282,0,None,None,0
CASE-000648,PRJ-02762,0,None,None,0
CASE-000649,PRJ-00092,0,None,None,0
CASE-000650,PRJ-03133,0,None,None,0
CASE-000651,PRJ-03018,1,Ownership,Open,346
CASE-000652,PRJ-01254,0,None,None,0
CASE-000653,PRJ-02101,0,None,None,0
CASE-000654,PRJ-01085,0,None,None,0
CASE-000655,PRJ-04399,0,None,None,0
CASE-000656,PRJ-01098,0,None,None,0
CASE-000657,PRJ-03245,0,None,None,0
CASE-000658,PRJ-02129,0,None,None,0
CASE-000659,PRJ-01636,1,Boundary,Open,345
CASE-000660,PRJ-04921,0,None,None,0
CASE-000661,PRJ-01625,0,None,None,0
CASE-000662,PRJ-00182,1,Compensation,Appeal,332
CASE-000663,PRJ-00364,1,Boundary,Appeal,546
CASE-000664,PRJ-03698,0,None,None,0
CASE-000665,PRJ-03292,0,None,None,0
CASE-000666,PRJ-02027,1,Boundary,Open,849
CASE-000667,PRJ-04508,0,None,None,0
CASE-000668,PRJ-00107,0,None,None,0
CASE-000669,PRJ-00892,0,None,None,0
CASE-000670,PRJ-02960,0,None,None,0
CASE-000671,PRJ-01162,0,None,None,0
CASE-000672,PRJ-04423,0,None,None,0
CASE-000673,PRJ-04049,1,Compensation,Open,60
CASE-000674,PRJ-00035,1,Ownership,Open,639
CASE-000675,PRJ-00752,0,None,None,0
CASE-000676,PRJ-03273,0,None,None,0
CASE-000677,PRJ-03692,1,Ownership,Hearing,66
CASE-000678,PRJ-01206,0,None,None,0
CASE-000679,PRJ-04635,1,Compensation,Open,102
CASE-000680,PRJ-01874,0,None,None,0
CASE-000681,PRJ-01916,0,None,None,0
CASE-000682,PRJ-04581,1,Boundary,Appeal,789
CASE-000683,PRJ-00251,0,None,None,0
CASE-000684,PRJ-03879,0,None,None,0
CASE-000685,PRJ-02463,0,None,None,0
CASE-000686,PRJ-00827,0,None,None,0
CASE-000687,PRJ-02355,0,None,None,0
CASE-000688,PRJ-02142,0,None,None,0
CASE-000689,PRJ-01909,0,None,None,0
CASE-000690,PRJ-02479,0,None,None,0
CASE-000691,PRJ-00586,0,None,None,0
CASE-000692,PRJ-00357,0,None,None,0
CASE-000693,PRJ-02383,0,None,None,0
CASE-000694,PRJ-04781,0,None,None,0
CASE-000695,PRJ-00188,0,None,None,0
CASE-000696,PRJ-01977,1,Ownership,Open,434
CASE-000697,PRJ-01694,0,None,None,0
CASE-000698,PRJ-04246,0,None,None,0
CASE-000699,PRJ-01302,0,None,None,0
CASE-000700,PRJ-03047,0,None,None,0
CASE-000701,PRJ-00542,0,None,None,0
CASE-000702,PRJ-01014,1,Ownership,Open,800
CASE-000703,PRJ-03085,0,None,None,0
CASE-000704,PRJ-04986,0,None,None,0
CASE-000705,PRJ-02245,0,None,None,0
CASE-000706,PRJ-00891,0,None,None,0
CASE-000707,PRJ-02026,1,Inheritance,Hearing,476
CASE-000708,PRJ-04560,1,Inheritance,Appeal,841
CASE-000709,PRJ-02998,0,None,None,0
CASE-000710,PRJ-01730,0,None,None,0
CASE-000711,PRJ-04894,0,None,None,0
CASE-000712,PRJ-02512,0,None,None,0
CASE-000713,PRJ-02122,1,Boundary,Open,490
CASE-000714,PRJ-01302,0,None,None,0
CASE-000715,PRJ-02287,1,Compensation,Open,833
CASE-000716,PRJ-03277,0,None,None,0
CASE-000717,PRJ-04892,0,None,None,0
CASE-000718,PRJ-00110,0,None,None,0
CASE-000719,PRJ-04828,0,None,None,0
CASE-000720,PRJ-04868,0,None,None,0
CASE-000721,PRJ-02430,0,None,None,0
CASE-000722,PRJ-03844,0,None,None,0
CASE-000723,PRJ-04758,0,None,None,0
CASE-000724,PRJ-01304,0,None,None,0
CASE-000725,PRJ-01507,1,Boundary,Appeal,201
CASE-000726,PRJ-03975,1,Ownership,Open,487
CASE-000727,PRJ-04241,0,None,None,0
CASE-000728,PRJ-04720,0,None,None,0
CASE-000729,PRJ-03364,0,None,None,0
CASE-000730,PRJ-04677,0,None,None,0
CASE-000731,PRJ-00433,0,None,None,0
CASE-000732,PRJ-01213,0,None,None,0
CASE-000733,PRJ-01956,0,None,None,0
CASE-000734,PRJ-03921,1,Inheritance,Appeal,857
CASE-000735,PRJ-03779,0,None,None,0
CASE-000736,PRJ-00465,0,None,None,0
CASE-000737,PRJ-00550,0,None,None,0
CASE-000738,PRJ-01872,0,None,None,0
CASE-000739,PRJ-01406,0,None,None,0
CASE-000740,PRJ-02796,0,None,None,0
CASE-000741,PRJ-01808,0,None,None,0
CASE-000742,PRJ-04996,0,None,None,0
CASE-000743,PRJ-04878,0,None,None,0
CASE-000744,PRJ-01255,0,None,None,0
CASE-000745,PRJ-03703,0,None,None,0
CASE-000746,PRJ-00219,0,None,None,0
CASE-000747,PRJ-02503,0,None,None,0
CASE-000748,PRJ-00198,0,None,None,0
CASE-000749,PRJ-01341,1,Boundary,Open,218
CASE-000750,PRJ-03336,0,None,None,0
CASE-000751,PRJ-03639,0,None,None,0
CASE-000752,PRJ-00098,0,None,None,0
CASE-000753,PRJ-04193,1,Ownership,Open,411
CASE-000754,PRJ-00037,0,None,None,0
CASE-000755,PRJ-00788,0,None,None,0
CASE-000756,PRJ-02350,0,None,None,0
CASE-000757,PRJ-04739,0,None,None,0
CASE-000758,PRJ-03209,1,Boundary,Hearing,230
CASE-000759,PRJ-03489,0,None,None,0
CASE-000760,PRJ-02567,0,None,None,0
CASE-000761,PRJ-01296,0,None,None,0
CASE-000762,PRJ-01078,0,None,None,0
CASE-000763,PRJ-01995,0,None,None,0
CASE-000764,PRJ-04831,0,None,None,0
CASE-000765,PRJ-00276,0,None,None,0
CASE-000766,PRJ-02439,0,None,None,0
CASE-000767,PRJ-03401,0,None,None,0
CASE-000768,PRJ-04587,0,None,None,0
CASE-000769,PRJ-01401,0,None,None,0
CASE-000770,PRJ-01587,0,None,None,0
CASE-000771,PRJ-01670,0,None,None,0
CASE-000772,PRJ-03319,0,None,None,0
CASE-000773,PRJ-00046,0,None,None,0
CASE-000774,PRJ-02341,0,None,None,0
CASE-000775,PRJ-02642,1,Compensation,Open,75
CASE-000776,PRJ-01623,0,None,None,0
CASE-000777,PRJ-01581,0,None,None,0
CASE-000778,PRJ-03371,0,None,None,0
CASE-000779,PRJ-01859,0,None,None,0
CASE-000780,PRJ-02610,0,None,None,0
CASE-000781,PRJ-03507,0,None,None,0
CASE-000782,PRJ-04648,0,None,None,0
CASE-000783,PRJ-00266,0,None,None,0
CASE-000784,PRJ-04806,0,None,None,0
CASE-000785,PRJ-00537,1,Inheritance,Appeal,322
CASE-000786,PRJ-01287,0,None,None,0
CASE-000787,PRJ-00269,0,None,None,0
CASE-000788,PRJ-01887,0,None,None,0
CASE-000789,PRJ-04363,1,Inheritance,Appeal,124
CASE-000790,PRJ-01257,0,None,None,0
CASE-000791,PRJ-01140,0,None,None,0
CASE-000792,PRJ-01341,0,None,None,0
CASE-000793,PRJ-03230,0,None,None,0
CASE-000794,PRJ-03011,0,None,None,0
CASE-000795,PRJ-02104,0,None,None,0
CASE-000796,PRJ-04254,0,None,None,0
CASE-000797,PRJ-00919,0,None,None,0
CASE-000798,PRJ-04063,1,Inheritance,Hearing,72
CASE-000799,PRJ-01712,0,None,None,0
CASE-000800,PRJ-01197,0,None,None,0
CASE-000801,PRJ-00733,0,None,None,0
CASE-000802,PRJ-00319,0,None,None,0
CASE-000803,PRJ-03709,0,None,None,0
CASE-000804,PRJ-04039,0,None,None,0
CASE-000805,PRJ-02295,1,Inheritance,Open,570
CASE-000806,PRJ-00756,0,None,None,0
CASE-000807,PRJ-03924,0,None,None,0
CASE-000808,PRJ-04378,0,None,None,0
CASE-000809,PRJ-01446,0,None,None,0
CASE-000810,PRJ-04855,0,None,None,0
CASE-000811,PRJ-02181,0,None,None,0
CASE-000812,PRJ-02306,0,None,None,0
CASE-000813,PRJ-04979,0,None,None,0
CASE-000814,PRJ-00923,0,None,None,0
CASE-000815,PRJ-03541,0,None,None,0
CASE-000816,PRJ-03833,0,None,None,0
CASE-000817,PRJ-00721,1,Inheritance,Hearing,318
CASE-000818,PRJ-02435,0,None,None,0
CASE-000819,PRJ-02756,0,None,None,0
CASE-000820,PRJ-01108,0,None,None,0
CASE-000821,PRJ-04370,0,None,None,0
CASE-000822,PRJ-04608,1,Ownership,Appeal,779
CASE-000823,PRJ-04401,0,None,None,0
CASE-000824,PRJ-01735,1,Boundary,Open,594
CASE-000825,PRJ-01636,0,None,None,0
CASE-000826,PRJ-01743,1,Ownership,Open,410
CASE-000827,PRJ-04160,0,None,None,0
CASE-000828,PRJ-00059,0,None,None,0
CASE-000829,PRJ-04862,0,None,None,0
CASE-000830,PRJ-01547,1,Compensation,Appeal,270
CASE-000831,PRJ-03700,0,None,None,0
CASE-000832,PRJ-00220,0,None,None,0
CASE-000833,PRJ-03106,0,None,None,0
CASE-000834,PRJ-01798,0,None,None,0
CASE-000835,PRJ-02738,0,None,None,0
CASE-000836,PRJ-04453,0,None,None,0
CASE-000837,PRJ-01220,1,Inheritance,Open,225
CASE-000838,PRJ-03934,0,None,None,0
CASE-000839,PRJ-04094,0,None,None,0
CASE-000840,PRJ-03754,0,None,None,0
CASE-000841,PRJ-04277,1,Ownership,Appeal,250
CASE-000842,PRJ-00171,0,None,None,0
CASE-000843,PRJ-04507,0,None,None,0
CASE-000844,PRJ-02401,0,None,None,0
CASE-000845,PRJ-01508,0,None,None,0
CASE-000846,PRJ-04031,0,None,None,0
CASE-000847,PRJ-01654,0,None,None,0
CASE-000848,PRJ-04113,0,None,None,0
CASE-000849,PRJ-03128,0,None,None,0
CASE-000850,PRJ-02956,0,None,None,0
CASE-000851,PRJ-03512,0,None,None,0
CASE-000852,PRJ-02439,0,None,None,0
CASE-000853,PRJ-01298,0,None,None,0
CASE-000854,PRJ-04693,0,None,None,0
CASE-000855,PRJ-02055,0,None,None,0
CASE-000856,PRJ-04416,0,None,None,0
CASE-000857,PRJ-00562,0,None,None,0
CASE-000858,PRJ-04196,1,Ownership,Hearing,79
CASE-000859,PRJ-02346,0,None,None,0
CASE-000860,PRJ-00587,0,None,None,0
CASE-000861,PRJ-00382,0,None,None,0
CASE-000862,PRJ-02926,0,None,None,0
CASE-000863,PRJ-03195,1,Inheritance,Appeal,553
CASE-000864,PRJ-03353,0,None,None,0
CASE-000865,PRJ-01276,0,None,None,0
CASE-000866,PRJ-00750,0,None,None,0
CASE-000867,PRJ-03057,0,None,None,0
CASE-000868,PRJ-03095,0,None,None,0
CASE-000869,PRJ-01257,0,None,None,0
CASE-000870,PRJ-03254,0,None,None,0
CASE-000871,PRJ-02612,0,None,None,0
CASE-000872,PRJ-04863,0,None,None,0
CASE-000873,PRJ-03339,0,None,None,0
CASE-000874,PRJ-04602,0,None,None,0
CASE-000875,PRJ-00702,0,None,None,0
CASE-000876,PRJ-01230,0,None,None,0
CASE-000877,PRJ-03558,0,None,None,0
CASE-000878,PRJ-01793,0,None,None,0
CASE-000879,PRJ-04511,0,None,None,0
CASE-000880,PRJ-03642,0,None,None,0
CASE-000881,PRJ-03178,0,None,None,0
CASE-000882,PRJ-00589,0,None,None,0
CASE-000883,PRJ-04029,0,None,None,0
CASE-000884,PRJ-02454,0,None,None,0
CASE-000885,PRJ-04708,0,None,None,0
CASE-000886,PRJ-01529,0,None,None,0
CASE-000887,PRJ-04581,0,None,None,0
CASE-000888,PRJ-04776,0,None,None,0
CASE-000889,PRJ-01466,0,None,None,0
CASE-000890,PRJ-03511,0,None,None,0
CASE-000891,PRJ-04731,0,None,None,0
CASE-000892,PRJ-00142,0,None,None,0
CASE-000893,PRJ-01625,0,None,None,0
CASE-000894,PRJ-01541,0,None,None,0
CASE-000895,PRJ-00023,0,None,None,0
CASE-000896,PRJ-04990,1,Boundary,Hearing,879
CASE-000897,PRJ-04600,1,Inheritance,Open,757
CASE-000898,PRJ-00438,0,None,None,0
CASE-000899,PRJ-04896,0,None,None,0
CASE-000900,PRJ-02348,0,None,None,0
CASE-000901,PRJ-04786,0,None,None,0
CASE-000902,PRJ-01476,0,None,None,0
CASE-000903,PRJ-01284,0,None,None,0
CASE-000904,PRJ-00559,0,None,None,0
CASE-000905,PRJ-04670,1,Ownership,Appeal,792
CASE-000906,PRJ-02954,0,None,None,0
CASE-000907,PRJ-04946,1,Ownership,Open,605
CASE-000908,PRJ-04803,0,None,None,0
CASE-000909,PRJ-03123,0,None,None,0
CASE-000910,PRJ-01551,0,None,None,0
CASE-000911,PRJ-01748,0,None,None,0
CASE-000912,PRJ-02071,0,None,None,0
CASE-000913,PRJ-00483,0,None,None,0
CASE-000914,PRJ-02559,0,None,None,0
CASE-000915,PRJ-01121,0,None,None,0
CASE-000916,PRJ-04612,0,None,None,0
CASE-000917,PRJ-00316,0,None,None,0
CASE-000918,PRJ-00853,0,None,None,0
CASE-000919,PRJ-01525,0,None,None,0
CASE-000920,PRJ-03727,0,None,None,0
CASE-000921,PRJ-02328,1,Compensation,Hearing,342
CASE-000922,PRJ-01807,0,None,None,0
CASE-000923,PRJ-01695,0,None,None,0
CASE-000924,PRJ-00736,0,None,None,0
CASE-000925,PRJ-00712,0,None,None,0
CASE-000926,PRJ-01449,0,None,None,0
CASE-000927,PRJ-04845,0,None,None,0
CASE-000928,PRJ-03142,0,None,None,0
CASE-000929,PRJ-04311,0,None,None,0
CASE-000930,PRJ-00254,0,None,None,0
CASE-000931,PRJ-02132,0,None,None,0
CASE-000932,PRJ-02154,0,None,None,0
CASE-000933,PRJ-03492,0,None,None,0
CASE-000934,PRJ-03715,0,None,None,0
CASE-000935,PRJ-02305,0,None,None,0
CASE-000936,PRJ-04300,1,Ownership,Open,792
CASE-000937,PRJ-03625,0,None,None,0
CASE-000938,PRJ-02740,0,None,None,0
CASE-000939,PRJ-00915,0,None,None,0
CASE-000940,PRJ-03418,0,None,None,0
CASE-000941,PRJ-04808,0,None,None,0
CASE-000942,PRJ-01872,0,None,None,0
CASE-000943,PRJ-02952,0,None,None,0
CASE-000944,PRJ-00663,0,None,None,0
CASE-000945,PRJ-01436,1,Compensation,Hearing,385
CASE-000946,PRJ-04125,0,None,None,0
CASE-000947,PRJ-00093,0,None,None,0
CASE-000948,PRJ-02858,0,None,None,0
CASE-000949,PRJ-02855,1,Compensation,Hearing,191
CASE-000950,PRJ-01244,0,None,None,0
CASE-000951,PRJ-03059,1,Ownership,Open,399
CASE-000952,PRJ-01414,0,None,None,0
CASE-000953,PRJ-02270,0,None,None,0
CASE-000954,PRJ-00617,0,None,None,0
CASE-000955,PRJ-03155,0,None,None,0
CASE-000956,PRJ-04553,0,None,None,0
CASE-000957,PRJ-03507,0,None,None,0
CASE-000958,PRJ-00998,0,None,None,0
CASE-000959,PRJ-03987,0,None,None,0
CASE-000960,PRJ-03912,1,Boundary,Appeal,589
CASE-000961,PRJ-03502,0,None,None,0
CASE-000962,PRJ-03827,0,None,None,0
CASE-000963,PRJ-02915,0,None,None,0
CASE-000964,PRJ-01866,0,None,None,0
CASE-000965,PRJ-02421,0,None,None,0
CASE-000966,PRJ-02840,0,None,None,0
CASE-000967,PRJ-03583,0,None,None,0
CASE-000968,PRJ-04231,0,None,None,0
CASE-000969,PRJ-02445,0,None,None,0
CASE-000970,PRJ-03870,0,None,None,0
CASE-000971,PRJ-00204,0,None,None,0
CASE-000972,PRJ-00701,0,None,None,0
CASE-000973,PRJ-04019,0,None,None,0
CASE-000974,PRJ-03539,0,None,None,0
CASE-000975,PRJ-02302,0,None,None,0
CASE-000976,PRJ-00312,0,None,None,0
CASE-000977,PRJ-01969,0,None,None,0
CASE-000978,PRJ-02625,1,Ownership,Open,181
CASE-000979,PRJ-03797,0,None,None,0
CASE-000980,PRJ-03544,1,Ownership,Hearing,527
CASE-000981,PRJ-01842,0,None,None,0
CASE-000982,PRJ-02226,0,None,None,0
CASE-000983,PRJ-03390,0,None,None,0
CASE-000984,PRJ-02622,0,None,None,0
CASE-000985,PRJ-00599,0,None,None,0
CASE-000986,PRJ-04538,0,None,None,0
CASE-000987,PRJ-03981,0,None,None,0
CASE-000988,PRJ-02293,0,None,None,0
CASE-000989,PRJ-04927,0,None,None,0
CASE-000990,PRJ-00463,1,Ownership,Hearing,789
CASE-000991,PRJ-03952,0,None,None,0
CASE-000992,PRJ-01387,0,None,None,0
CASE-000993,PRJ-03817,0,None,None,0
CASE-000994,PRJ-00267,0,None,None,0
CASE-000995,PRJ-02197,0,None,None,0
CASE-000996,PRJ-04654,0,None,None,0
CASE-000997,PRJ-00652,0,None,None,0
CASE-000998,PRJ-00729,0,None,None,0
CASE-000999,PRJ-04209,0,None,None,0
CASE-001000,PRJ-03475,0,None,None,0
CASE-001001,PRJ-03118,0,None,None,0
CASE-001002,PRJ-01750,0,None,None,0
CASE-001003,PRJ-04167,0,None,None,0
CASE-001004,PRJ-00593,0,None,None,0
CASE-001005,PRJ-00900,0,None,None,0
CASE-001006,PRJ-01480,0,None,None,0
CASE-001007,PRJ-00126,1,Boundary,Appeal,86
CASE-001008,PRJ-03908,0,None,None,0
CASE-001009,PRJ-00558,0,None,None,0
CASE-001010,PRJ-03820,0,None,None,0
CASE-001011,PRJ-01053,0,None,None,0
CASE-001012,PRJ-01438,0,None,None,0
CASE-001013,PRJ-03590,0,None,None,0
CASE-001014,PRJ-00712,1,Compensation,Appeal,789
CASE-001015,PRJ-01915,0,None,None,0
CASE-001016,PRJ-02909,0,None,None,0
CASE-001017,PRJ-04862,1,Ownership,Open,816
CASE-001018,PRJ-01658,1,Compensation,Hearing,390
CASE-001019,PRJ-04834,0,None,None,0
CASE-001020,PRJ-03653,1,Compensation,Hearing,135
CASE-001021,PRJ-04755,0,None,None,0
CASE-001022,PRJ-02231,0,None,None,0
CASE-001023,PRJ-03629,0,None,None,0
CASE-001024,PRJ-04305,1,Boundary,Open,528
CASE-001025,PRJ-03402,0,None,None,0
CASE-001026,PRJ-03153,0,None,None,0
CASE-001027,PRJ-03944,0,None,None,0
CASE-001028,PRJ-02809,0,None,None,0
CASE-001029,PRJ-00233,0,None,None,0
CASE-001030,PRJ-03518,0,None,None,0
CASE-001031,PRJ-02156,0,None,None,0
CASE-001032,PRJ-03755,0,None,None,0
CASE-001033,PRJ-00460,0,None,None,0
CASE-001034,PRJ-01713,0,None,None,0
CASE-001035,PRJ-01955,0,None,None,0
CASE-001036,PRJ-01218,0,None,None,0
CASE-001037,PRJ-00866,0,None,None,0
CASE-001038,PRJ-01956,0,None,None,0
CASE-001039,PRJ-03684,0,None,None,0
CASE-001040,PRJ-00678,0,None,None,0
CASE-001041,PRJ-01048,0,None,None,0
CASE-001042,PRJ-01377,0,None,None,0
CASE-001043,PRJ-02496,0,None,None,0
CASE-001044,PRJ-01772,0,None,None,0
CASE-001045,PRJ-04363,0,None,None,0
CASE-001046,PRJ-01797,0,None,None,0
CASE-001047,PRJ-03609,0,None,None,0
CASE-001048,PRJ-03747,0,None,None,0
CASE-001049,PRJ-03164,0,None,None,0
CASE-001050,PRJ-02248,0,None,None,0
CASE-001051,PRJ-04546,0,None,None,0
CASE-001052,PRJ-01084,0,None,None,0
CASE-001053,PRJ-04616,0,None,None,0
CASE-001054,PRJ-04421,0,None,None,0
CASE-001055,PRJ-02050,0,None,None,0
CASE-001056,PRJ-04017,0,None,None,0
CASE-001057,PRJ-00637,0,None,None,0
CASE-001058,PRJ-04821,0,None,None,0
CASE-001059,PRJ-01373,0,None,None,0
CASE-001060,PRJ-01891,0,None,None,0
CASE-001061,PRJ-02698,0,None,None,0
CASE-001062,PRJ-02785,0,None,None,0
CASE-001063,PRJ-02801,0,None,None,0
CASE-001064,PRJ-00812,0,None,None,0
CASE-001065,PRJ-02902,0,None,None,0
CASE-001066,PRJ-02953,0,None,None,0
CASE-001067,PRJ-01072,0,None,None,0
CASE-001068,PRJ-04194,0,None,None,0
CASE-001069,PRJ-01375,0,None,None,0
CASE-001070,PRJ-01001,0,None,None,0
CASE-001071,PRJ-02194,0,None,None,0
CASE-001072,PRJ-04706,0,None,None,0
CASE-001073,PRJ-01065,0,None,None,0
CASE-001074,PRJ-03525,0,None,None,0
CASE-001075,PRJ-00139,0,None,None,0
CASE-001076,PRJ-00504,0,None,None,0
CASE-001077,PRJ-00552,0,None,None,0
CASE-001078,PRJ-01079,0,None,None,0
CASE-001079,PRJ-03841,0,None,None,0
CASE-001080,PRJ-00273,1,Boundary,Hearing,801
CASE-001081,PRJ-03015,0,None,None,0
CASE-001082,PRJ-00677,0,None,None,0
CASE-001083,PRJ-04901,0,None,None,0
CASE-001084,PRJ-02633,0,None,None,0
CASE-001085,PRJ-04574,1,Compensation,Open,662
CASE-001086,PRJ-02921,0,None,None,0
CASE-001087,PRJ-00478,0,None,None,0
CASE-001088,PRJ-00055,0,None,None,0
CASE-001089,PRJ-02993,0,None,None,0
CASE-001090,PRJ-02053,0,None,None,0
CASE-001091,PRJ-01510,0,None,None,0
CASE-001092,PRJ-01029,0,None,None,0
CASE-001093,PRJ-02595,0,None,None,0
CASE-001094,PRJ-01818,0,None,None,0
CASE-001095,PRJ-01628,0,None,None,0
CASE-001096,PRJ-00898,0,None,None,0
CASE-001097,PRJ-03014,0,None,None,0
CASE-001098,PRJ-02986,0,None,None,0
CASE-001099,PRJ-03369,0,None,None,0
CASE-001100,PRJ-04677,0,None,None,0
CASE-001101,PRJ-04134,1,Ownership,Hearing,677
CASE-001102,PRJ-00617,0,None,None,0
CASE-001103,PRJ-00650,0,None,None,0
CASE-001104,PRJ-01647,0,None,None,0
CASE-001105,PRJ-01621,0,None,None,0
CASE-001106,PRJ-00635,0,None,None,0
CASE-001107,PRJ-02544,0,None,None,0
CASE-001108,PRJ-02512,0,None,None,0
CASE-001109,PRJ-00880,0,None,None,0
CASE-001110,PRJ-03648,0,None,None,0
CASE-001111,PRJ-01972,0,None,None,0
CASE-001112,PRJ-01879,0,None,None,0
CASE-001113,PRJ-04294,0,None,None,0
CASE-001114,PRJ-02352,0,None,None,0
CASE-001115,PRJ-01588,0,None,None,0
CASE-001116,PRJ-00118,0,None,None,0
CASE-001117,PRJ-00581,0,None,None,0
CASE-001118,PRJ-03814,0,None,None,0
CASE-001119,PRJ-00810,0,None,None,0
CASE-001120,PRJ-02054,0,None,None,0
CASE-001121,PRJ-04265,0,None,None,0
CASE-001122,PRJ-03389,0,None,None,0
CASE-001123,PRJ-03687,0,None,None,0
CASE-001124,PRJ-03887,0,None,None,0
CASE-001125,PRJ-03582,1,Boundary,Open,676
CASE-001126,PRJ-03839,0,None,None,0
CASE-001127,PRJ-00972,0,None,None,0
CASE-001128,PRJ-03165,0,None,None,0
CASE-001129,PRJ-04350,0,None,None,0
CASE-001130,PRJ-03601,0,None,None,0
CASE-001131,PRJ-04437,0,None,None,0
CASE-001132,PRJ-04441,0,None,None,0
CASE-001133,PRJ-00088,0,None,None,0
CASE-001134,PRJ-01786,0,None,None,0
CASE-001135,PRJ-04058,0,None,None,0
CASE-001136,PRJ-00225,0,None,None,0
CASE-001137,PRJ-00879,0,None,None,0
CASE-001138,PRJ-04767,1,Ownership,Hearing,457
CASE-001139,PRJ-01216,0,None,None,0
CASE-001140,PRJ-00723,0,None,None,0
CASE-001141,PRJ-02779,0,None,None,0
CASE-001142,PRJ-04585,0,None,None,0
CASE-001143,PRJ-00634,0,None,None,0
CASE-001144,PRJ-04599,0,None,None,0
CASE-001145,PRJ-04070,0,None,None,0
CASE-001146,PRJ-04023,0,None,None,0
CASE-001147,PRJ-01906,0,None,None,0
CASE-001148,PRJ-04491,0,None,None,0
CASE-001149,PRJ-02429,0,None,None,0
CASE-001150,PRJ-01714,1,Inheritance,Open,695
CASE-001151,PRJ-00421,0,None,None,0
CASE-001152,PRJ-02899,0,None,None,0
CASE-001153,PRJ-02010,0,None,None,0
CASE-001154,PRJ-02716,0,None,None,0
CASE-001155,PRJ-02978,0,None,None,0
CASE-001156,PRJ-02487,0,None,None,0
CASE-001157,PRJ-00981,0,None,None,0
CASE-001158,PRJ-01530,0,None,None,0
CASE-001159,PRJ-02434,0,None,None,0
CASE-001160,PRJ-03431,0,None,None,0
CASE-001161,PRJ-00791,0,None,None,0
CASE-001162,PRJ-03268,0,None,None,0
CASE-001163,PRJ-03940,0,None,None,0
CASE-001164,PRJ-03881,0,None,None,0
CASE-001165,PRJ-03327,0,None,None,0
CASE-001166,PRJ-00008,0,None,None,0
CASE-001167,PRJ-03405,0,None,None,0
CASE-001168,PRJ-01017,0,None,None,0
CASE-001169,PRJ-02950,0,None,None,0
CASE-001170,PRJ-03152,0,None,None,0
CASE-001171,PRJ-04338,0,None,None,0
CASE-001172,PRJ-02488,0,None,None,0
CASE-001173,PRJ-02122,0,None,None,0
CASE-001174,PRJ-04315,0,None,None,0
CASE-001175,PRJ-01148,0,None,None,0
CASE-001176,PRJ-00185,0,None,None,0
CASE-001177,PRJ-03986,0,None,None,0
CASE-001178,PRJ-02978,0,None,None,0
CASE-001179,PRJ-03820,0,None,None,0
CASE-001180,PRJ-02292,1,Boundary,Appeal,717
