project_id,notification,award,compensation,legal_disputes,possession,rehabilitation,approvals,documentation
PRJ-00445,0,0,0,0,0,0,0,0
PRJ-03300,0,0,0,0,0,0,0,0
PRJ-02210,0,0,0,0,1,0,1,0
PRJ-02641,0,0,0,0,0,0,0,0
PRJ-03828,0,0,0,1,1,0,0,0
PRJ-04641,0,0,0,1,1,0,1,0
PRJ-02951,1,0,0,1,0,0,1,1
PRJ-01601,0,0,1,0,0,0,0,0
PRJ-02029,1,0,0,0,0,0,0,1
PRJ-03115,0,0,0,0,0,1,0,0
PRJ-03050,0,0,1,0,0,0,0,0
PRJ-04555,1,1,0,0,0,0,0,0
PRJ-02404,0,0,0,0,0,0,0,0
PRJ-04415,0,0,0,0,0,0,0,0
PRJ-00805,0,1,0,1,0,0,0,0
PRJ-04287,0,0,0,0,0,1,0,0
PRJ-04820,0,0,0,0,0,0,0,0
PRJ-00784,1,0,1,1,0,0,0,0
PRJ-02445,0,0,0,0,0,0,0,0
PRJ-02857,0,1,0,0,0,0,0,0
PRJ-00108,0,0,1,0,0,0,0,1
PRJ-01835,0,0,0,0,1,0,0,0
PRJ-01121,0,0,1,0,1,1,0,0
PRJ-00650,0,0,1,0,0,0,0,1
PRJ-03474,0,0,1,0,1,1,0,0
PRJ-03668,0,0,0,0,0,0,0,0
PRJ-00537,0,0,0,0,0,0,1,0
PRJ-01745,0,0,0,0,0,0,0,0
PRJ-03691,0,0,0,0,0,1,0,0
PRJ-04579,1,0,0,0,0,0,1,0
PRJ-03492,0,0,0,0,0,0,0,0
PRJ-01241,0,0,1,1,0,0,0,0
PRJ-02091,0,0,0,0,0,1,0,0
PRJ-02223,0,0,1,1,1,0,0,1
PRJ-01952,1,0,0,0,1,0,0,0
PRJ-03376,0,0,0,0,0,0,0,1
PRJ-00071,0,0,0,0,0,0,0,1
PRJ-01933,0,0,0,0,0,0,1,0
PRJ-00098,0,0,0,0,0,0,0,0
PRJ-03559,0,0,0,0,0,0,1,0
PRJ-00216,0,0,0,0,0,1,0,0
PRJ-02120,0,0,1,0,0,0,0,0
PRJ-00743,0,0,0,0,0,1,0,0
PRJ-00029,0,0,0,0,0,0,1,0
PRJ-00469,0,0,0,0,0,0,0,0
PRJ-01371,0,0,0,0,0,0,0,0
PRJ-01423,0,0,0,0,0,0,0,0
PRJ-04152,1,0,0,0,0,0,0,0
PRJ-02189,1,0,0,0,0,0,0,0
PRJ-03233,0,1,1,0,0,0,0,1
PRJ-00660,0,0,0,0,0,0,0,0
PRJ-03310,0,0,0,1,0,0,0,0
PRJ-02302,1,0,0,0,0,0,0,1
PRJ-03423,0,0,0,1,0,0,0,0
PRJ-00653,0,0,0,0,0,1,0,0
PRJ-00768,0,0,1,0,1,0,0,0
PRJ-03181,0,1,0,1,0,0,0,0
PRJ-00002,0,0,0,0,0,0,1,0
PRJ-03568,0,0,0,0,1,1,0,1
PRJ-02502,0,0,0,0,0,1,0,0
PRJ-01871,1,0,0,0,0,0,0,0
PRJ-00520,0,1,1,0,0,0,1,1
PRJ-00579,0,0,0,1,0,0,0,0
PRJ-00445,0,0,0,0,0,0,0,0
PRJ-02113,1,0,0,0,0,0,1,1
PRJ-00609,0,0,0,0,1,0,0,0
PRJ-03282,0,1,0,0,0,0,0,0
PRJ-02762,0,0,0,0,0,1,1,0
PRJ-00092,1,0,1,0,0,0,0,0
PRJ-03133,0,0,0,0,0,0,0,0
PRJ-03018,0,0,1,1,0,0,0,0
PRJ-01254,0,0,0,0,0,0,0,0
PRJ-02101,0,0,0,0,0,0,0,0
PRJ-01085,0,1,0,0,0,0,0,0
PRJ-04399,0,0,0,0,0,0,0,0
PRJ-01098,0,0,0,0,0,0,0,1
PRJ-03245,0,0,0,0,0,0,0,0
PRJ-02129,0,0,0,0,0,0,1,1
PRJ-01636,0,0,0,1,1,0,0,0
PRJ-04921,0,0,0,0,0,0,0,0
PRJ-01625,1,0,1,0,0,0,0,1
PRJ-00182,1,0,1,1,0,0,0,1
PRJ-00364,0,0,0,1,0,0,0,0
PRJ-03698,0,0,0,0,1,1,0,0
PRJ-03292,0,0,0,0,0,0,0,0
PRJ-02027,0,1,0,1,1,0,0,0
PRJ-04508,0,1,1,0,0,0,0,0
PRJ-00107,1,0,0,0,0,0,0,0
PRJ-00892,1,0,1,0,0,0,0,0
PRJ-02960,0,0,0,0,0,0,0,0
PRJ-01162,0,1,0,0,0,0,0,1
PRJ-04423,0,0,0,0,0,1,0,0
PRJ-04049,0,0,0,1,0,0,1,0
PRJ-00035,0,0,0,1,0,0,1,0
PRJ-00752,0,0,0,0,0,0,1,0
PRJ-03273,0,0,1,0,1,0,0,0
PRJ-03692,0,0,0,1,0,0,0,0
PRJ-01206,0,0,0,0,0,0,1,1
PRJ-04635,0,0,0,1,0,0,0,0
PRJ-01874,0,0,0,0,0,0,0,0
PRJ-01916,0,0,0,0,0,0,0,0
PRJ-04581,0,0,1,1,1,1,0,0
PRJ-00251,0,0,0,0,0,0,0,0
PRJ-03879,0,0,0,0,1,0,0,0
PRJ-02463,1,0,1,0,0,0,0,0
PRJ-00827,0,0,0,0,0,0,0,0
PRJ-02355,0,0,1,0,0,0,1,1
PRJ-02142,1,0,0,0,0,0,0,0
PRJ-01909,0,0,0,0,0,0,0,0
PRJ-02479,0,0,1,0,0,0,0,0
PRJ-00586,0,1,1,0,0,0,1,1
PRJ-00357,0,0,1,0,0,0,0,1
PRJ-02383,0,0,0,0,0,0,0,0
PRJ-04781,0,1,0,0,0,0,0,0
PRJ-00188,0,0,0,0,0,0,0,0
PRJ-01977,0,0,0,1,0,0,0,0
PRJ-01694,1,0,0,0,0,0,0,0
PRJ-04246,1,1,0,0,0,0,1,0
PRJ-01302,0,0,0,0,0,0,0,1
PRJ-03047,0,0,1,0,0,0,1,0
PRJ-00542,0,0,0,0,0,0,1,0
PRJ-01014,0,1,0,1,0,0,0,0
PRJ-03085,0,0,0,0,0,0,0,0
PRJ-04986,0,0,0,0,0,0,0,0
PRJ-02245,0,0,0,0,0,0,0,0
PRJ-00891,1,0,0,0,0,0,0,0
PRJ-02026,0,1,1,1,0,1,0,0
PRJ-04560,0,0,0,1,0,0,0,0
PRJ-02998,1,0,0,0,0,0,0,0
PRJ-01730,1,0,0,0,1,0,1,0
PRJ-04894,1,0,0,0,0,0,0,0
PRJ-02512,0,0,0,0,0,0,0,0
PRJ-02122,0,0,1,1,1,0,0,0
PRJ-01302,0,0,0,0,0,0,0,1
PRJ-02287,0,0,0,1,0,0,0,1
PRJ-03277,0,0,0,0,0,0,0,0
PRJ-04892,0,0,0,0,0,0,0,0
PRJ-00110,0,0,0,0,0,0,0,0
PRJ-04828,0,0,0,0,0,0,0,0
PRJ-04868,0,0,0,0,0,1,0,0
PRJ-02430,0,0,0,0,0,0,1,1
PRJ-03844,0,0,0,0,1,0,1,0
PRJ-04758,0,0,0,0,0,0,0,0
PRJ-01304,0,0,0,0,0,0,0,0
PRJ-01507,0,0,0,1,1,1,0,0
PRJ-03975,0,0,0,1,0,0,1,0
PRJ-04241,0,0,0,0,1,0,1,0
PRJ-04720,0,0,0,0,0,0,0,0
PRJ-03364,0,0,0,0,0,0,0,0
PRJ-04677,0,0,0,0,0,0,1,0
PRJ-00433,0,0,0,0,0,0,0,1
PRJ-01213,0,0,0,0,0,0,1,0
PRJ-01956,0,0,0,0,1,0,0,0
PRJ-03921,0,0,0,1,0,0,0,0
PRJ-03779,0,0,0,0,0,0,0,0
PRJ-00465,0,0,0,0,0,0,0,0
PRJ-00550,1,1,0,0,0,1,0,0
PRJ-01872,0,1,0,0,0,0,0,0
PRJ-01406,0,0,0,0,0,1,1,1
PRJ-02796,0,0,0,0,0,0,1,1
PRJ-01808,0,0,1,0,0,0,1,0
PRJ-04996,0,1,0,0,0,0,0,0
PRJ-04878,0,0,0,0,0,0,0,0
PRJ-01255,1,0,0,0,1,0,0,0
PRJ-03703,0,0,0,0,0,0,0,0
PRJ-00219,0,0,1,0,0,0,0,0
PRJ-02503,1,0,0,0,0,0,0,1
PRJ-00198,0,0,1,0,0,0,0,0
PRJ-01341,0,0,0,1,1,0,0,1
PRJ-03336,0,0,0,0,0,0,0,0
PRJ-03639,0,0,0,0,0,0,0,0
PRJ-00098,0,0,0,0,0,1,0,0
PRJ-04193,1,0,0,1,0,0,0,0
PRJ-00037,0,0,0,0,0,0,0,0
PRJ-00788,0,0,0,0,0,0,0,1
PRJ-02350,0,0,0,0,0,0,0,0
PRJ-04739,0,0,0,0,0,0,0,0
PRJ-03209,0,0,0,1,1,1,1,0
PRJ-03489,0,0,0,0,0,1,0,0
PRJ-02567,0,0,0,0,0,0,0,0
PRJ-01296,0,0,0,0,0,1,0,0
PRJ-01078,0,1,1,0,0,0,0,0
PRJ-01995,0,0,0,0,0,0,0,0
PRJ-04831,0,0,0,0,0,0,0,0
PRJ-00276,0,0,0,0,0,0,0,0
PRJ-02439,1,0,0,0,0,0,0,0
PRJ-03401,0,1,0,0,0,0,0,1
PRJ-04587,0,0,0,0,0,0,0,0
PRJ-01401,0,0,0,0,1,0,0,0
PRJ-01587,0,0,0,0,0,0,0,0
PRJ-01670,0,0,0,0,0,0,0,1
PRJ-03319,0,0,0,0,0,0,1,0
PRJ-00046,0,0,0,0,0,0,0,0
PRJ-02341,0,0,0,0,0,0,0,0
PRJ-02642,0,0,1,1,1,0,0,0
PRJ-01623,0,0,1,0,0,0,0,0
PRJ-01581,1,0,0,0,1,0,0,0
PRJ-03371,0,0,0,0,0,0,0,0
PRJ-01859,0,0,0,0,0,0,0,1
PRJ-02610,0,1,1,0,0,0,0,0
PRJ-03507,0,0,0,0,0,1,0,0
PRJ-04648,0,0,0,0,0,1,1,0
PRJ-00266,0,0,0,0,0,0,0,0
PRJ-04806,0,0,0,0,0,0,0,0
PRJ-00537,0,0,1,1,0,1,0,0
PRJ-01287,0,0,0,0,0,0,0,0
PRJ-00269,0,0,0,0,1,0,0,0
PRJ-01887,0,0,0,0,0,0,0,0
PRJ-04363,0,0,0,1,0,0,0,0
PRJ-01257,0,0,0,0,0,0,0,0
PRJ-01140,1,0,0,0,1,0,0,0
PRJ-01341,0,1,0,0,0,0,0,0
PRJ-03230,0,0,0,0,0,0,0,0
PRJ-03011,0,0,0,0,0,0,0,0
PRJ-02104,0,0,0,0,0,0,0,0
PRJ-04254,0,0,0,0,0,0,0,0
PRJ-00919,1,1,0,0,0,0,0,0
PRJ-04063,0,0,1,1,0,0,0,0
PRJ-01712,0,0,0,0,0,1,0,0
PRJ-01197,0,0,1,0,0,0,1,0
PRJ-00733,0,0,1,0,0,1,0,0
PRJ-00319,0,0,0,0,0,0,1,1
PRJ-03709,0,0,0,0,0,0,0,0
PRJ-04039,1,0,0,0,1,0,1,0
PRJ-02295,0,0,0,1,0,0,0,0
PRJ-00756,0,0,0,0,0,1,0,0
PRJ-03924,0,0,0,0,0,0,0,0
PRJ-04378,1,0,1,0,0,0,0,0
PRJ-01446,0,0,1,0,0,0,0,0
PRJ-04855,0,0,1,0,0,0,1,1
PRJ-02181,0,0,0,0,0,0,1,0
PRJ-02306,0,0,0,0,0,0,0,0
PRJ-04979,0,0,0,0,0,0,0,0
PRJ-00923,1,0,0,0,0,0,0,1
PRJ-03541,1,0,0,0,0,0,0,0
PRJ-03833,0,0,0,0,0,0,0,0
PRJ-00721,0,1,1,1,0,0,0,0
PRJ-02435,0,0,0,0,0,0,0,0
PRJ-02756,0,0,0,0,0,1,0,0
PRJ-01108,0,0,0,0,0,0,0,0
PRJ-04370,0,0,0,0,0,0,0,0
PRJ-04608,0,1,1,1,0,1,0,0
PRJ-04401,0,0,0,0,0,0,0,1
PRJ-01735,1,0,0,1,0,0,0,0
PRJ-01636,0,0,0,0,0,0,0,0
PRJ-01743,0,0,1,1,1,0,0,0
PRJ-04160,0,0,1,0,0,0,0,0
PRJ-00059,0,0,1,0,0,0,1,0
PRJ-04862,1,0,0,0,0,1,0,0
PRJ-01547,0,0,0,1,0,0,1,1
PRJ-03700,0,0,0,0,0,0,1,0
PRJ-00220,0,0,1,0,1,0,0,1
PRJ-03106,1,0,0,0,0,0,0,0
PRJ-01798,0,0,0,0,0,0,0,0
PRJ-02738,1,0,0,0,0,1,0,0
PRJ-04453,0,0,0,0,0,0,0,0
PRJ-01220,0,0,0,1,0,0,0,0
PRJ-03934,0,0,0,0,0,0,0,0
PRJ-04094,0,0,0,0,0,0,0,0
PRJ-03754,0,1,0,0,0,0,0,0
PRJ-04277,0,0,0,1,0,0,0,0
PRJ-00171,0,0,0,0,0,0,0,0
PRJ-04507,0,0,0,0,0,0,0,0
PRJ-02401,0,1,0,0,0,0,0,0
PRJ-01508,1,0,0,0,0,0,0,0
PRJ-04031,0,0,1,0,0,0,1,0
PRJ-01654,0,0,0,0,1,0,0,0
PRJ-04113,0,0,0,0,0,0,0,0
PRJ-03128,0,0,0,0,0,1,0,1
PRJ-02956,0,0,0,0,0,0,0,0
PRJ-03512,0,0,0,0,0,0,0,0
PRJ-02439,0,0,0,0,0,0,1,0
PRJ-01298,0,0,0,0,0,0,0,0
PRJ-04693,0,0,1,0,1,0,0,0
PRJ-02055,0,0,0,0,0,0,0,1
PRJ-04416,0,1,0,0,1,0,1,0
PRJ-00562,0,0,0,0,0,0,0,0
PRJ-04196,0,0,0,1,1,0,0,0
PRJ-02346,0,0,1,0,0,0,0,1
PRJ-00587,0,0,0,0,0,0,0,0
PRJ-00382,0,1,1,0,1,1,0,1
PRJ-02926,0,0,0,0,0,0,0,0
PRJ-03195,0,0,0,1,1,0,0,0
PRJ-03353,0,0,1,0,0,0,0,0
PRJ-01276,0,0,0,0,1,1,1,0
PRJ-00750,0,0,0,0,0,1,0,0
PRJ-03057,0,0,1,0,0,0,0,0
PRJ-03095,1,0,0,0,0,0,0,0
PRJ-01257,0,0,0,0,0,0,0,0
PRJ-03254,0,0,1,0,1,0,0,0
PRJ-02612,0,0,0,0,0,0,1,0
PRJ-04863,0,0,1,0,0,0,0,0
PRJ-03339,0,0,0,0,1,0,0,0
PRJ-04602,0,0,0,0,0,0,0,0
PRJ-00702,0,0,0,0,0,1,0,0
PRJ-01230,1,0,0,0,0,0,1,0
PRJ-03558,0,0,0,0,0,0,0,0
PRJ-01793,0,0,0,0,0,0,0,0
PRJ-04511,0,0,0,0,0,0,0,1
PRJ-03642,0,0,0,0,0,0,0,0
PRJ-03178,0,0,0,0,0,0,0,0
PRJ-00589,0,0,0,0,0,0,0,0
PRJ-04029,0,1,0,0,0,0,0,0
PRJ-02454,0,0,0,0,0,0,0,0
PRJ-04708,0,0,0,0,0,0,0,0
PRJ-01529,0,0,0,0,0,0,1,0
PRJ-04581,0,0,1,0,1,1,0,1
PRJ-04776,0,0,0,0,0,0,0,0
PRJ-01466,0,0,0,0,0,0,0,0
PRJ-03511,1,0,0,0,0,0,0,0
PRJ-04731,1,0,0,0,0,0,0,0
PRJ-00142,0,0,1,0,0,0,0,0
PRJ-01625,0,0,0,0,0,0,0,0
PRJ-01541,0,0,0,0,0,0,0,0
PRJ-00023,0,0,0,0,0,0,0,0
PRJ-04990,1,0,1,1,1,0,0,0
PRJ-04600,0,0,1,1,0,0,0,0
PRJ-00438,0,0,0,0,0,0,0,0
PRJ-04896,0,0,0,0,0,0,0,0
PRJ-02348,0,0,1,0,0,0,0,0
PRJ-04786,0,0,1,0,0,0,0,0
PRJ-01476,0,0,0,0,0,0,0,0
PRJ-01284,0,1,0,0,0,0,1,1
PRJ-00559,0,0,0,0,0,0,0,0
PRJ-04670,0,0,0,1,1,0,0,0
PRJ-02954,0,0,0,0,0,0,0,0
PRJ-04946,0,0,0,1,0,0,0,0
PRJ-04803,0,0,1,0,0,0,0,1
PRJ-03123,0,0,1,0,0,0,1,1
PRJ-01551,0,0,0,0,0,0,0,0
PRJ-01748,0,0,0,0,0,0,0,0
PRJ-02071,0,1,0,0,0,0,1,0
PRJ-00483,0,0,0,0,0,0,0,0
PRJ-02559,0,0,0,0,0,0,0,1
PRJ-01121,0,0,0,0,0,0,1,0
PRJ-04612,0,0,1,0,0,0,0,0
PRJ-00316,0,1,1,0,0,0,0,0
PRJ-00853,0,1,0,0,0,0,0,0
PRJ-01525,0,0,0,0,0,0,0,0
PRJ-03727,0,0,1,0,0,0,0,1
PRJ-02328,0,1,1,1,0,0,1,0
PRJ-01807,0,1,1,0,0,0,0,0
PRJ-01695,0,0,0,0,0,0,0,0
PRJ-00736,0,0,0,0,1,1,0,1
PRJ-00712,0,0,0,0,0,0,0,0
PRJ-01449,0,0,0,0,0,0,0,0
PRJ-04845,0,0,1,0,0,0,0,0
PRJ-03142,0,0,0,0,1,0,0,0
PRJ-04311,0,0,1,0,0,0,0,0
PRJ-00254,0,0,0,0,0,0,0,0
PRJ-02132,0,0,1,0,0,0,0,0
PRJ-02154,0,0,0,0,0,1,0,0
PRJ-03492,0,0,0,0,1,0,0,0
PRJ-03715,0,0,0,0,0,0,0,0
PRJ-02305,0,1,0,0,0,1,0,1
PRJ-04300,0,0,1,1,0,0,1,0
PRJ-03625,0,0,0,0,0,0,0,0
PRJ-02740,1,0,0,0,1,0,0,0
PRJ-00915,0,0,0,0,0,0,0,0
PRJ-03418,0,0,0,0,0,0,0,0
PRJ-04808,0,0,0,0,0,0,0,0
PRJ-01872,0,0,0,0,0,0,0,0
PRJ-02952,0,0,0,0,0,0,0,0
PRJ-00663,0,0,0,0,0,0,0,0
PRJ-01436,0,0,0,1,1,0,0,0
PRJ-04125,0,0,0,0,0,1,1,0
PRJ-00093,0,0,0,0,0,0,0,0
PRJ-02858,0,0,0,0,0,0,1,0
PRJ-02855,0,0,1,1,0,1,0,0
PRJ-01244,0,0,0,0,1,0,0,0
PRJ-03059,0,1,0,1,0,0,0,0
PRJ-01414,0,0,0,0,0,0,0,0
PRJ-02270,0,0,0,0,0,1,1,0
PRJ-00617,0,0,0,0,0,1,0,1
PRJ-03155,0,0,0,0,0,0,0,1
PRJ-04553,1,0,0,0,1,0,0,0
PRJ-03507,0,0,0,0,0,0,1,0
PRJ-00998,0,0,0,0,1,1,0,0
PRJ-03987,0,0,0,0,0,0,0,0
PRJ-03912,0,0,0,1,0,0,0,0
PRJ-03502,0,0,0,0,0,0,0,0
PRJ-03827,0,0,0,0,1,0,1,0
PRJ-02915,1,1,0,0,1,0,0,1
PRJ-01866,0,1,0,0,1,0,0,0
PRJ-02421,1,0,0,0,0,0,0,1
PRJ-02840,0,0,1,0,0,0,0,0
PRJ-03583,0,0,0,0,1,1,1,0
PRJ-04231,0,0,0,0,0,0,1,0
PRJ-02445,0,0,1,0,1,0,0,0
PRJ-03870,0,0,1,0,0,0,0,0
PRJ-00204,0,0,0,0,0,0,0,0
PRJ-00701,1,1,1,0,1,0,0,0
PRJ-04019,0,0,0,0,0,0,0,1
PRJ-03539,0,0,0,0,0,0,0,0
PRJ-02302,0,0,0,0,0,1,0,0
PRJ-00312,0,0,1,0,0,0,0,1
PRJ-01969,0,0,0,0,0,0,0,0
PRJ-02625,0,0,1,1,0,0,0,0
PRJ-03797,1,0,0,0,1,0,1,0
PRJ-03544,0,0,0,1,0,1,0,0
PRJ-01842,0,0,0,0,0,0,0,0
PRJ-02226,0,1,0,0,0,0,0,1
PRJ-03390,1,0,0,0,0,1,1,0
PRJ-02622,0,0,1,0,0,1,0,0
PRJ-00599,0,0,0,0,0,0,0,0
PRJ-04538,0,1,0,0,0,0,0,0
PRJ-03981,0,0,0,0,0,0,0,0
PRJ-02293,1,0,0,0,1,1,0,0
PRJ-04927,0,0,0,0,0,0,0,1
PRJ-00463,0,0,0,1,0,1,0,0
PRJ-03952,0,0,0,0,0,0,0,1
PRJ-01387,0,1,1,0,0,0,0,0
PRJ-03817,1,0,0,0,0,0,1,0
PRJ-00267,0,0,1,0,0,0,0,0
PRJ-02197,0,0,0,0,0,0,0,1
PRJ-04654,0,0,0,0,0,0,0,1
PRJ-00652,1,0,0,0,0,0,0,0
PRJ-00729,0,0,0,0,0,0,0,0
PRJ-04209,0,0,0,0,0,0,0,0
PRJ-03475,0,0,0,0,0,0,0,0
PRJ-03118,0,0,0,0,0,0,0,0
PRJ-01750,0,0,0,0,0,0,0,0
PRJ-04167,0,0,0,0,0,0,0,0
PRJ-00593,0,0,0,0,0,0,0,0
PRJ-00900,0,0,1,0,0,1,0,0
PRJ-01480,0,0,0,0,0,0,0,0
PRJ-00126,0,0,1,1,0,0,0,0
PRJ-03908,0,0,0,0,0,0,0,0
PRJ-00558,0,0,0,0,0,0,0,0
PRJ-03820,0,0,0,0,0,0,0,0
PRJ-01053,0,0,0,0,0,1,0,0
PRJ-01438,0,0,0,0,0,1,0,0
PRJ-03590,1,0,0,0,0,0,0,0
PRJ-00712,0,0,0,1,0,0,0,0
PRJ-01915,0,0,1,0,0,0,1,1
PRJ-02909,0,1,0,0,0,0,0,0
PRJ-04862,0,0,1,1,0,1,0,0
PRJ-01658,0,0,0,1,0,0,0,1
PRJ-04834,0,1,1,0,0,0,0,0
PRJ-03653,0,0,0,1,0,0,1,0
PRJ-04755,0,1,0,0,0,0,0,0
PRJ-02231,0,0,0,0,0,0,0,0
PRJ-03629,0,0,0,0,0,0,0,0
PRJ-04305,0,1,1,1,0,0,0,0
PRJ-03402,0,0,0,0,0,0,0,0
PRJ-03153,0,0,0,0,0,0,0,0
PRJ-03944,0,0,0,0,0,0,0,0
PRJ-02809,0,0,0,0,0,0,0,1
PRJ-00233,0,0,0,0,0,0,0,0
PRJ-03518,0,0,1,0,0,0,0,0
PRJ-02156,0,0,0,0,0,0,0,0
PRJ-03755,1,0,1,0,1,0,1,0
PRJ-00460,0,0,0,0,1,0,0,1
PRJ-01713,0,1,0,0,1,0,0,1
PRJ-01955,0,0,0,0,0,0,0,0
PRJ-01218,0,0,0,0,0,0,0,0
PRJ-00866,1,0,0,0,0,0,0,0
PRJ-01956,1,0,0,0,0,0,0,0
PRJ-03684,0,0,1,0,0,0,0,0
PRJ-00678,0,0,0,0,1,0,0,0
PRJ-01048,0,0,0,0,0,0,1,0
PRJ-01377,0,0,0,0,0,0,0,0
PRJ-02496,0,0,0,0,0,0,0,0
PRJ-01772,0,0,0,0,0,0,0,0
PRJ-04363,0,0,1,0,0,0,0,1
PRJ-01797,0,0,0,0,0,0,0,0
PRJ-03609,1,0,0,0,0,0,0,0
PRJ-03747,0,0,0,0,0,0,0,0
PRJ-03164,0,0,1,0,0,0,0,0
PRJ-02248,0,1,1,0,1,0,0,0
PRJ-04546,1,0,0,0,0,0,0,0
PRJ-01084,0,0,1,0,0,0,0,0
PRJ-04616,0,1,1,0,0,0,0,0
PRJ-04421,0,0,0,0,0,0,1,0
PRJ-02050,0,0,0,0,0,0,0,0
PRJ-04017,0,0,0,0,0,0,1,1
PRJ-00637,0,1,0,0,0,0,1,0
PRJ-04821,0,0,0,0,0,0,0,1
PRJ-01373,0,0,0,0,0,1,0,0
PRJ-01891,0,0,0,0,0,1,0,0
PRJ-02698,1,0,0,0,0,0,0,0
PRJ-02785,0,0,1,0,0,0,0,0
PRJ-02801,0,0,0,0,1,0,0,0
PRJ-00812,0,0,0,0,0,0,0,0
PRJ-02902,0,0,0,0,0,0,0,0
PRJ-02953,1,0,0,0,0,0,0,0
PRJ-01072,0,1,1,0,0,1,0,1
PRJ-04194,0,0,0,0,0,0,0,0
PRJ-01375,0,0,0,0,1,0,0,0
PRJ-01001,1,0,1,0,0,0,0,0
PRJ-02194,0,0,1,0,0,0,0,1
PRJ-04706,0,0,0,0,0,0,0,0
PRJ-01065,0,0,1,0,0,0,0,1
PRJ-03525,0,0,1,0,1,0,1,0
PRJ-00139,0,0,0,0,1,0,0,0
PRJ-00504,0,0,1,0,0,0,0,1
PRJ-00552,0,0,0,0,0,0,0,0
PRJ-01079,0,1,0,0,0,0,0,0
PRJ-03841,0,0,0,0,0,0,0,0
PRJ-00273,1,0,0,1,0,0,0,0
PRJ-03015,0,0,0,0,0,0,0,0
PRJ-00677,0,0,0,0,0,0,0,0
PRJ-04901,1,0,0,0,0,0,0,1
PRJ-02633,0,0,0,0,0,0,0,1
PRJ-04574,0,0,0,1,0,0,0,0
PRJ-02921,0,0,0,0,0,0,0,0
PRJ-00478,0,0,0,0,0,1,0,0
PRJ-00055,0,0,0,0,0,0,0,0
PRJ-02993,0,1,0,0,0,0,0,0
PRJ-02053,0,0,0,0,0,0,0,0
PRJ-01510,0,0,0,0,0,0,1,0
PRJ-01029,0,0,0,0,0,0,0,0
PRJ-02595,1,0,0,0,0,0,0,0
PRJ-01818,0,0,0,0,0,0,0,0
PRJ-01628,0,0,0,0,0,0,0,0
PRJ-00898,0,0,0,0,0,1,0,0
PRJ-03014,0,0,0,0,0,1,0,0
PRJ-02986,0,0,0,0,0,0,0,0
PRJ-03369,0,0,0,0,1,0,1,0
PRJ-04677,0,0,0,0,0,0,0,0
PRJ-04134,0,0,0,1,0,0,1,0
PRJ-00617,0,0,0,0,0,0,0,0
PRJ-00650,0,1,0,0,0,0,0,0
PRJ-01647,1,1,1,0,1,0,0,0
PRJ-01621,0,0,0,0,0,0,0,0
PRJ-00635,0,0,0,0,0,0,0,0
PRJ-02544,0,0,0,0,0,0,1,0
PRJ-02512,1,0,0,0,0,0,1,0
PRJ-00880,0,0,0,0,0,1,0,0
PRJ-03648,0,0,0,0,0,0,0,0
PRJ-01972,1,0,0,0,0,0,0,0
PRJ-01879,0,0,0,0,0,1,0,0
PRJ-04294,0,1,0,0,0,0,0,0
PRJ-02352,0,0,0,0,0,0,0,0
PRJ-01588,0,0,0,0,0,0,0,0
PRJ-00118,0,0,0,0,0,0,0,0
PRJ-00581,0,0,0,0,0,0,0,0
PRJ-03814,0,0,0,0,0,0,1,0
PRJ-00810,0,0,0,0,0,0,0,1
PRJ-02054,0,0,0,0,0,0,0,0
PRJ-04265,0,0,0,0,0,0,0,1
PRJ-03389,0,1,0,0,0,1,0,0
PRJ-03687,0,0,0,0,0,0,0,1
PRJ-03887,0,0,0,0,0,0,1,0
PRJ-03582,0,1,1,1,1,0,0,0
PRJ-03839,0,0,0,0,0,0,0,0
PRJ-00972,0,0,0,0,0,0,0,0
PRJ-03165,0,0,0,0,0,0,0,0
PRJ-04350,0,0,0,0,0,0,0,0
PRJ-03601,0,0,0,0,0,0,1,0
PRJ-04437,0,0,0,0,0,0,0,0
PRJ-04441,0,1,1,0,0,0,0,0
PRJ-00088,0,0,0,0,0,0,0,0
PRJ-01786,1,0,0,0,0,0,1,0
PRJ-04058,0,0,0,0,0,0,0,0
PRJ-00225,0,0,0,0,0,0,0,0
PRJ-00879,0,0,0,0,0,1,0,0
PRJ-04767,0,0,0,1,0,0,0,0
PRJ-01216,0,0,0,0,0,0,1,0
PRJ-00723,0,0,0,0,0,0,0,0
PRJ-02779,0,0,0,0,0,0,0,0
PRJ-04585,0,0,0,0,0,0,0,0
PRJ-00634,0,0,0,0,0,0,0,1
PRJ-04599,0,0,0,0,0,1,0,0
PRJ-04070,0,0,0,0,0,0,0,0
PRJ-04023,0,0,0,0,0,0,0,0
PRJ-01906,0,0,1,0,0,1,0,0
PRJ-04491,0,0,0,0,0,0,0,0
PRJ-02429,0,0,0,0,0,0,1,0
PRJ-01714,0,1,0,1,1,0,0,0
PRJ-00421,0,0,1,0,0,0,0,0
PRJ-02899,0,0,1,0,0,1,0,1
PRJ-02010,0,0,0,0,0,0,0,0
PRJ-02716,0,0,0,0,0,0,0,0
PRJ-02978,1,0,0,0,0,0,1,0
PRJ-02487,0,1,1,0,1,1,0,1
PRJ-00981,0,0,0,0,0,0,0,0
PRJ-01530,0,0,0,0,0,0,0,0
PRJ-02434,0,0,0,0,0,0,1,0
PRJ-03431,1,0,0,0,0,0,1,0
PRJ-00791,0,0,1,0,0,0,1,0
