record_id,district,taluk,village,survey_no,subdivision,area,classification,record_status,mutation_status
315,Coimbatore,Annur,Kovilpalayam,1392,7,5.581,Government,Active,Updated
316,Coimbatore,Pollachi,Pollachi,7903,2,0.189,Industrial,Verified,Updated
317,Coimbatore,Coimbatore North,Negamam,6124,5,0.929,Government,Verified,Not Required
318,Coimbatore,Annur,Karamadai,35,2,1.778,Industrial,Active,Updated
319,Coimbatore,Kinathukadavu,Saravanampatti,2347,5,2.329,Nanjai,Active,Pending
320,Coimbatore,Sulur,Perur,4884,1,0.591,Government,Pending,Updated
321,Coimbatore,Coimbatore South,Saravanampatti,765,6,0.455,Punjai,Pending,Updated
322,Coimbatore,Coimbatore South,Karamadai,5697,3,2.597,Government,Verified,Pending
323,Coimbatore,Coimbatore North,Sulur,904,6,1.195,Punjai,Verified,Pending
324,Coimbatore,Madukkarai,Negamam,5806,1,1.118,Government,Verified,Not Required
325,Coimbatore,Coimbatore North,Karamadai,3885,3,2.098,Poramboke,Verified,Updated
326,Coimbatore,Sulur,Madukkarai,6394,7,0.204,Punjai,Under Review,Not Required
327,Coimbatore,Annur,Sulur,5904,1,1.402,Punjai,Under Review,Updated
328,Coimbatore,Madukkarai,Madukkarai,4605,7,1.81,Residential,Pending,Updated
329,Coimbatore,Mettupalayam,Sulur,3364,1,0.371,Residential,Pending,Updated
330,Coimbatore,Mettupalayam,Saravanampatti,6987,5,1.281,Nanjai,Pending,Updated
331,Coimbatore,Sulur,Kinathukadavu,6484,4,1.952,Residential,Active,Pending
332,Coimbatore,Coimbatore North,Madukkarai,6072,6,0.432,Nanjai,Pending,Updated
333,Coimbatore,Madukkarai,Karamadai,3613,6,0.607,Industrial,Under Review,Updated
334,Coimbatore,Madukkarai,Kovilpalayam,13,4,0.488,Industrial,Active,Not Required
335,Coimbatore,Sulur,Madukkarai,544,1,0.474,Poramboke,Pending,Disputed
336,Coimbatore,Madukkarai,Sulur,1781,3,0.685,Residential,Active,Updated
337,Coimbatore,Mettupalayam,Mettupalayam,1651,2,1.193,Poramboke,Under Review,Updated
338,Coimbatore,Annur,Thudiyalur,102,1,0.936,Punjai,Verified,Updated
339,Coimbatore,Madukkarai,Pollachi,9157,6,0.36,Residential,Under Review,Updated
340,Coimbatore,Pollachi,Mettupalayam,3587,1,0.139,Residential,Under Review,Updated
341,Coimbatore,Pollachi,Mettupalayam,87,2,0.549,Commercial,Active,Updated
342,Coimbatore,Coimbatore South,Thudiyalur,7651,5,0.161,Poramboke,Under Review,Not Required
343,Coimbatore,Coimbatore North,Mettupalayam,3556,5,2.681,Nanjai,Pending,Updated
344,Coimbatore,Mettupalayam,Annur,9093,5,1.831,Residential,Pending,Pending
345,Coimbatore,Coimbatore North,Negamam,3859,2,1.874,Nanjai,Active,Updated
346,Coimbatore,Madukkarai,Kovilpalayam,999,5,0.677,Commercial,Pending,Updated
347,Coimbatore,Coimbatore South,Mettupalayam,8145,6,0.494,Commercial,Under Review,Updated
348,Coimbatore,Kinathukadavu,Annur,8874,5,0.76,Commercial,Under Review,Not Required
349,Coimbatore,Mettupalayam,Annur,1711,4,3.067,Nanjai,Under Review,Not Required
350,Coimbatore,Pollachi,Kinathukadavu,8175,2,0.81,Industrial,Verified,Updated
351,Coimbatore,Coimbatore North,Karamadai,5570,4,1.017,Nanjai,Verified,Updated
352,Coimbatore,Kinathukadavu,Kovilpalayam,7906,5,1.171,Punjai,Active,Updated
353,Coimbatore,Madukkarai,Annur,643,5,0.355,Punjai,Pending,Updated
354,Coimbatore,Coimbatore North,Kinathukadavu,8551,2,2.431,Poramboke,Under Review,Updated
355,Coimbatore,Sulur,Perur,8633,5,0.56,Poramboke,Active,Updated
356,Coimbatore,Mettupalayam,Pollachi,8169,7,0.844,Punjai,Active,Updated
357,Coimbatore,Pollachi,Negamam,3582,1,0.59,Poramboke,Under Review,Updated
358,Coimbatore,Sulur,Karamadai,7255,5,0.709,Nanjai,Active,Updated
359,Coimbatore,Coimbatore South,Perur,3365,6,0.697,Industrial,Pending,Pending
360,Coimbatore,Pollachi,Annur,2178,1,0.817,Residential,Verified,Updated
361,Coimbatore,Coimbatore North,Karamadai,1358,4,0.744,Punjai,Pending,Updated
362,Coimbatore,Pollachi,Perur,7738,5,0.329,Residential,Active,Pending
363,Coimbatore,Mettupalayam,Madukkarai,9025,1,0.603,Government,Verified,Updated
364,Coimbatore,Annur,Sulur,6337,2,0.594,Nanjai,Under Review,Not Required
365,Coimbatore,Mettupalayam,Pollachi,4709,6,1.185,Punjai,Under Review,Updated
366,Coimbatore,Coimbatore South,Thudiyalur,7813,7,0.462,Residential,Under Review,Updated
367,Coimbatore,Madukkarai,Karamadai,3779,7,1.208,Government,Under Review,Updated
368,Coimbatore,Coimbatore North,Kinathukadavu,7350,7,0.762,Industrial,Verified,Disputed
369,Coimbatore,Coimbatore North,Perur,2324,5,1.922,Residential,Active,Updated
370,Coimbatore,Annur,Annur,7249,1,0.881,Poramboke,Verified,Updated
371,Coimbatore,Mettupalayam,Pollachi,3545,5,2.699,Residential,Verified,Updated
372,Coimbatore,Coimbatore North,Karamadai,7209,3,1.635,Punjai,Active,Updated
373,Coimbatore,Coimbatore South,Sulur,2573,1,0.798,Industrial,Pending,Updated
374,Coimbatore,Kinathukadavu,Kinathukadavu,5945,4,1.475,Poramboke,Pending,Updated
375,Coimbatore,Pollachi,Madukkarai,1209,7,2.969,Government,Under Review,Not Required
376,Coimbatore,Kinathukadavu,Madukkarai,6516,2,1.067,Residential,Under Review,Updated
377,Coimbatore,Annur,Negamam,6219,3,0.803,Residential,Under Review,Updated
378,Coimbatore,Annur,Kinathukadavu,5006,4,1.249,Punjai,Under Review,Pending
379,Coimbatore,Madukkarai,Kovilpalayam,6483,5,2.175,Punjai,Verified,Updated
380,Coimbatore,Kinathukadavu,Sulur,8047,4,3.414,Residential,Active,Updated
381,Coimbatore,Mettupalayam,Sulur,4121,3,0.634,Punjai,Pending,Not Required
382,Coimbatore,Pollachi,Sulur,7968,5,0.99,Government,Pending,Pending
383,Coimbatore,Pollachi,Pollachi,8785,7,0.929,Poramboke,Active,Updated
384,Coimbatore,Annur,Pollachi,2906,4,1.624,Industrial,Pending,Disputed
385,Coimbatore,Coimbatore North,Pollachi,4153,4,0.47,Punjai,Pending,Pending
386,Coimbatore,Coimbatore North,Karamadai,3917,7,2.755,Punjai,Verified,Updated
387,Coimbatore,Annur,Sulur,778,5,1.371,Nanjai,Under Review,Updated
388,Coimbatore,Sulur,Pollachi,7417,6,0.634,Poramboke,Verified,Pending
389,Coimbatore,Coimbatore South,Karamadai,1310,3,0.61,Poramboke,Under Review,Pending
390,Coimbatore,Annur,Thudiyalur,2462,6,0.734,Industrial,Pending,Pending
391,Coimbatore,Sulur,Sulur,3494,2,2.35,Punjai,Under Review,Not Required
392,Coimbatore,Annur,Mettupalayam,1512,5,0.411,Industrial,Active,Updated
393,Coimbatore,Madukkarai,Kinathukadavu,2248,2,17.314,Residential,Verified,Pending
394,Coimbatore,Annur,Karamadai,8706,7,0.216,Residential,Pending,Pending
395,Coimbatore,Sulur,Annur,3842,2,0.927,Punjai,Under Review,Updated
396,Coimbatore,Annur,Perur,2782,3,0.875,Punjai,Under Review,Updated
397,Coimbatore,Pollachi,Karamadai,8324,2,1.865,Nanjai,Active,Updated
398,Coimbatore,Coimbatore South,Madukkarai,378,5,0.48,Residential,Active,Updated
399,Coimbatore,Annur,Thudiyalur,5418,6,0.384,Government,Pending,Updated
400,Coimbatore,Mettupalayam,Pollachi,7257,4,0.488,Government,Active,Updated
401,Coimbatore,Madukkarai,Kinathukadavu,8570,5,0.286,Punjai,Verified,Updated
402,Coimbatore,Coimbatore North,Kinathukadavu,3576,6,1.172,Punjai,Under Review,Updated
403,Coimbatore,Pollachi,Kovilpalayam,5415,1,0.701,Punjai,Under Review,Not Required
404,Coimbatore,Coimbatore North,Negamam,2061,3,3.077,Residential,Verified,Updated
405,Coimbatore,Coimbatore South,Kovilpalayam,7088,4,0.49,Industrial,Verified,Updated
406,Coimbatore,Coimbatore North,Thudiyalur,731,2,1.258,Industrial,Verified,Updated
407,Coimbatore,Pollachi,Sulur,4603,6,1.008,Government,Active,Updated
408,Coimbatore,Madukkarai,Kovilpalayam,7325,6,3.752,Industrial,Verified,Not Required
409,Coimbatore,Pollachi,Karamadai,45,4,3.22,Poramboke,Verified,Updated
410,Coimbatore,Sulur,Perur,3607,2,1.069,Residential,Pending,Not Required
411,Coimbatore,Mettupalayam,Kovilpalayam,6424,6,1.699,Punjai,Under Review,Updated
412,Coimbatore,Madukkarai,Kovilpalayam,785,4,0.865,Punjai,Active,Not Required
413,Coimbatore,Kinathukadavu,Mettupalayam,4200,2,0.279,Nanjai,Under Review,Pending
414,Coimbatore,Madukkarai,Annur,1612,3,0.519,Residential,Pending,Disputed
415,Coimbatore,Sulur,Negamam,968,2,1.127,Punjai,Verified,Updated
416,Coimbatore,Sulur,Annur,4747,3,1.092,Commercial,Active,Updated
417,Coimbatore,Annur,Pollachi,5159,3,1.172,Punjai,Pending,Updated
418,Coimbatore,Coimbatore South,Karamadai,2341,6,1.294,Industrial,Active,Pending
419,Coimbatore,Coimbatore North,Kovilpalayam,6477,3,0.343,Nanjai,Under Review,Not Required
420,Coimbatore,Madukkarai,Sulur,7710,1,1.14,Punjai,Pending,Updated
421,Coimbatore,Coimbatore North,Negamam,4839,7,1.101,Poramboke,Active,Updated
422,Coimbatore,Kinathukadavu,Madukkarai,6800,6,0.631,Commercial,Verified,Updated
423,Coimbatore,Kinathukadavu,Thudiyalur,3303,3,3.005,Commercial,Active,Updated
424,Coimbatore,Pollachi,Thudiyalur,3196,1,1.515,Industrial,Active,Updated
425,Coimbatore,Coimbatore North,Kovilpalayam,6436,1,1.127,Residential,Under Review,Updated
426,Coimbatore,Mettupalayam,Perur,8138,1,0.651,Residential,Active,Updated
427,Coimbatore,Coimbatore South,Saravanampatti,746,4,2.069,Nanjai,Pending,Updated
428,Coimbatore,Coimbatore North,Negamam,4304,3,1.054,Poramboke,Verified,Pending
429,Coimbatore,Pollachi,Saravanampatti,2548,6,0.674,Punjai,Active,Not Required
430,Coimbatore,Mettupalayam,Madukkarai,8072,7,0.818,Punjai,Under Review,Not Required
431,Coimbatore,Coimbatore North,Kovilpalayam,2710,2,0.377,Poramboke,Active,Updated
432,Coimbatore,Kinathukadavu,Mettupalayam,8492,7,2.604,Nanjai,Active,Updated
433,Coimbatore,Coimbatore South,Kinathukadavu,3204,7,0.798,Nanjai,Active,Pending
434,Coimbatore,Pollachi,Annur,5366,1,1.314,Nanjai,Active,Updated
435,Coimbatore,Madukkarai,Pollachi,1244,7,3.403,Nanjai,Pending,Updated
436,Coimbatore,Mettupalayam,Saravanampatti,7684,7,2.107,Nanjai,Under Review,Updated
437,Coimbatore,Pollachi,Saravanampatti,7700,7,0.286,Nanjai,Pending,Updated
438,Coimbatore,Coimbatore North,Sulur,3532,2,0.824,Government,Active,Updated
439,Coimbatore,Mettupalayam,Pollachi,3044,5,1.314,Poramboke,Active,Updated
440,Coimbatore,Sulur,Kovilpalayam,7789,6,1.658,Nanjai,Verified,Not Required
441,Coimbatore,Pollachi,Mettupalayam,7922,3,0.914,Punjai,Pending,Updated
442,Coimbatore,Coimbatore South,Perur,3383,3,1.119,Nanjai,Active,Disputed
443,Coimbatore,Annur,Perur,7874,4,0.596,Residential,Verified,Updated
444,Coimbatore,Annur,Annur,6653,1,0.854,Commercial,Active,Updated
445,Coimbatore,Coimbatore North,Negamam,5093,5,1.261,Punjai,Pending,Updated
446,Coimbatore,Sulur,Saravanampatti,2316,1,0.7,Residential,Under Review,Pending
447,Coimbatore,Pollachi,Kovilpalayam,958,2,0.906,Nanjai,Active,Pending
448,Coimbatore,Sulur,Sulur,7983,3,0.441,Residential,Pending,Updated
449,Coimbatore,Sulur,Saravanampatti,8894,7,1.486,Residential,Under Review,Pending
450,Coimbatore,Sulur,Sulur,3835,7,0.883,Commercial,Active,Updated
451,Coimbatore,Coimbatore North,Saravanampatti,5117,7,0.701,Punjai,Active,Updated
452,Coimbatore,Mettupalayam,Kovilpalayam,5224,6,0.953,Residential,Pending,Updated
453,Coimbatore,Coimbatore South,Sulur,4608,6,0.393,Punjai,Pending,Pending
454,Coimbatore,Pollachi,Perur,5494,7,1.638,Poramboke,Pending,Updated
455,Coimbatore,Pollachi,Karamadai,4564,6,0.529,Punjai,Active,Updated
456,Coimbatore,Kinathukadavu,Sulur,5534,6,0.536,Residential,Pending,Pending
457,Coimbatore,Pollachi,Karamadai,4155,6,0.476,Poramboke,Under Review,Updated
458,Coimbatore,Pollachi,Karamadai,5431,6,1.282,Punjai,Verified,Updated
459,Coimbatore,Coimbatore North,Saravanampatti,3907,7,1.951,Poramboke,Pending,Pending
460,Coimbatore,Mettupalayam,Kinathukadavu,1252,1,0.452,Poramboke,Under Review,Updated
461,Coimbatore,Sulur,Madukkarai,6354,6,0.414,Residential,Verified,Not Required
462,Coimbatore,Annur,Perur,7163,2,1.057,Punjai,Under Review,Updated
463,Coimbatore,Coimbatore South,Annur,6860,1,0.898,Industrial,Active,Updated
464,Coimbatore,Coimbatore South,Madukkarai,8379,2,0.358,Residential,Pending,Updated
465,Coimbatore,Kinathukadavu,Negamam,2583,7,1.265,Residential,Active,Pending
466,Coimbatore,Coimbatore North,Pollachi,5121,2,2.624,Nanjai,Under Review,Updated
467,Coimbatore,Mettupalayam,Kovilpalayam,427,7,1.961,Industrial,Active,Updated
468,Coimbatore,Madukkarai,Pollachi,8332,5,0.49,Residential,Pending,Updated
469,Coimbatore,Annur,Kinathukadavu,3865,4,1.002,Nanjai,Active,Updated
470,Coimbatore,Coimbatore North,Sulur,2503,3,2.307,Government,Under Review,Updated
471,Coimbatore,Mettupalayam,Kinathukadavu,9285,5,0.402,Punjai,Active,Updated
472,Coimbatore,Madukkarai,Kovilpalayam,1887,5,1.356,Punjai,Under Review,Updated
473,Coimbatore,Coimbatore North,Karamadai,6858,2,0.596,Residential,Active,Updated
474,Coimbatore,Annur,Pollachi,6611,4,1.386,Government,Verified,Updated
475,Coimbatore,Coimbatore South,Madukkarai,2563,2,0.581,Poramboke,Verified,Updated
476,Coimbatore,Madukkarai,Pollachi,1134,5,1.278,Punjai,Verified,Updated
477,Coimbatore,Kinathukadavu,Kinathukadavu,4825,7,1.279,Commercial,Verified,Not Required
478,Coimbatore,Pollachi,Perur,1038,2,1.964,Government,Active,Updated
479,Coimbatore,Mettupalayam,Sulur,5747,6,1.064,Punjai,Pending,Pending
480,Coimbatore,Coimbatore North,Annur,8922,4,5.439,Commercial,Verified,Updated
481,Coimbatore,Coimbatore South,Kovilpalayam,4919,3,0.682,Poramboke,Under Review,Updated
482,Coimbatore,Coimbatore South,Mettupalayam,3083,2,0.656,Punjai,Verified,Updated
483,Coimbatore,Coimbatore North,Negamam,4253,5,2.998,Punjai,Under Review,Updated
484,Coimbatore,Pollachi,Kovilpalayam,3445,5,1.566,Residential,Active,Updated
485,Coimbatore,Coimbatore South,Thudiyalur,7892,1,0.759,Residential,Active,Not Required
486,Coimbatore,Annur,Pollachi,4937,3,0.712,Commercial,Under Review,Updated
487,Coimbatore,Sulur,Perur,8137,4,0.773,Residential,Verified,Updated
488,Coimbatore,Coimbatore North,Karamadai,4682,1,0.462,Government,Active,Updated
489,Coimbatore,Mettupalayam,Thudiyalur,71,6,0.446,Residential,Pending,Updated
490,Coimbatore,Mettupalayam,Perur,1696,5,0.319,Punjai,Verified,Not Required
491,Coimbatore,Annur,Kovilpalayam,7630,2,1.343,Punjai,Under Review,Updated
492,Coimbatore,Mettupalayam,Annur,3101,7,0.376,Punjai,Active,Updated
493,Coimbatore,Mettupalayam,Thudiyalur,2093,6,1.108,Commercial,Pending,Disputed
494,Coimbatore,Pollachi,Kovilpalayam,818,7,0.739,Nanjai,Active,Updated
495,Coimbatore,Coimbatore North,Perur,3631,4,1.092,Nanjai,Under Review,Updated
496,Coimbatore,Annur,Saravanampatti,1777,1,1.588,Commercial,Active,Pending
497,Coimbatore,Coimbatore North,Saravanampatti,4504,5,1.267,Punjai,Under Review,Updated
498,Coimbatore,Annur,Sulur,2305,3,1.645,Poramboke,Active,Not Required
499,Coimbatore,Coimbatore South,Perur,6242,6,1.086,Government,Under Review,Updated
500,Coimbatore,Coimbatore North,Pollachi,4630,2,1.184,Punjai,Verified,Updated
501,Coimbatore,Madukkarai,Madukkarai,5124,1,1.201,Residential,Active,Updated
502,Coimbatore,Madukkarai,Perur,4862,7,2.131,Nanjai,Under Review,Updated
503,Coimbatore,Mettupalayam,Kinathukadavu,7409,4,1.326,Residential,Under Review,Not Required
504,Coimbatore,Pollachi,Negamam,5391,7,0.322,Poramboke,Active,Not Required
505,Coimbatore,Madukkarai,Thudiyalur,7476,6,0.596,Residential,Active,Pending
506,Coimbatore,Kinathukadavu,Karamadai,9167,5,1.281,Residential,Under Review,Pending
507,Coimbatore,Kinathukadavu,Kovilpalayam,4526,4,1.651,Nanjai,Active,Updated
508,Coimbatore,Pollachi,Madukkarai,3437,4,0.526,Punjai,Verified,Updated
509,Coimbatore,Kinathukadavu,Mettupalayam,2356,3,0.537,Punjai,Under Review,Updated
510,Coimbatore,Sulur,Sulur,1839,3,0.669,Poramboke,Active,Updated
511,Coimbatore,Kinathukadavu,Mettupalayam,780,6,1.037,Commercial,Verified,Not Required
512,Coimbatore,Coimbatore South,Kinathukadavu,9472,1,1.222,Commercial,Active,Updated
513,Coimbatore,Coimbatore North,Pollachi,5154,5,0.565,Punjai,Pending,Updated
514,Coimbatore,Kinathukadavu,Madukkarai,3349,5,0.689,Residential,Verified,Updated
515,Coimbatore,Madukkarai,Madukkarai,4362,4,0.616,Government,Active,Pending
516,Coimbatore,Kinathukadavu,Madukkarai,4895,2,3.167,Nanjai,Active,Updated
517,Coimbatore,Mettupalayam,Mettupalayam,7229,4,0.312,Residential,Active,Updated
518,Coimbatore,Madukkarai,Negamam,7614,3,1.088,Residential,Verified,Pending
519,Coimbatore,Coimbatore South,Kinathukadavu,1872,1,0.551,Nanjai,Pending,Updated
520,Coimbatore,Pollachi,Kinathukadavu,682,7,0.449,Nanjai,Under Review,Disputed
521,Coimbatore,Pollachi,Madukkarai,5276,1,0.864,Commercial,Verified,Updated
522,Coimbatore,Coimbatore North,Perur,7312,2,2.394,Residential,Under Review,Updated
523,Coimbatore,Mettupalayam,Pollachi,6279,5,0.395,Nanjai,Verified,Updated
524,Coimbatore,Sulur,Negamam,1431,1,0.615,Punjai,Verified,Updated
525,Coimbatore,Mettupalayam,Karamadai,7493,5,0.582,Nanjai,Under Review,Updated
526,Coimbatore,Coimbatore South,Madukkarai,7594,5,1.611,Nanjai,Verified,Updated
527,Coimbatore,Pollachi,Pollachi,8179,7,0.669,Nanjai,Pending,Not Required
528,Coimbatore,Coimbatore North,Pollachi,439,1,3.066,Poramboke,Verified,Updated
529,Coimbatore,Coimbatore South,Kovilpalayam,7485,3,0.647,Government,Under Review,Not Required
530,Coimbatore,Kinathukadavu,Sulur,680,5,1.964,Punjai,Active,Updated
531,Coimbatore,Kinathukadavu,Kovilpalayam,7682,1,0.564,Nanjai,Verified,Updated
532,Coimbatore,Coimbatore South,Karamadai,5600,1,0.904,Poramboke,Under Review,Not Required
533,Coimbatore,Mettupalayam,Kovilpalayam,5443,3,0.758,Residential,Active,Updated
534,Coimbatore,Coimbatore North,Negamam,8187,3,1.417,Residential,Active,Updated
535,Coimbatore,Annur,Kovilpalayam,2047,4,6.812,Nanjai,Active,Not Required
536,Coimbatore,Coimbatore South,Negamam,8609,6,0.987,Punjai,Under Review,Updated
537,Coimbatore,Kinathukadavu,Madukkarai,7658,2,1.529,Commercial,Under Review,Updated
538,Coimbatore,Coimbatore South,Madukkarai,5037,4,0.657,Residential,Pending,Updated
539,Coimbatore,Coimbatore North,Mettupalayam,5089,5,1.333,Punjai,Under Review,Updated
540,Coimbatore,Madukkarai,Annur,7001,4,1.22,Poramboke,Active,Disputed
541,Coimbatore,Annur,Sulur,8673,7,2.256,Industrial,Pending,Not Required
542,Coimbatore,Coimbatore South,Annur,6038,5,0.651,Punjai,Pending,Updated
543,Coimbatore,Madukkarai,Thudiyalur,4494,4,1.809,Punjai,Active,Not Required
544,Coimbatore,Pollachi,Sulur,2769,7,0.864,Government,Pending,Pending
545,Coimbatore,Coimbatore South,Pollachi,2199,4,0.292,Government,Verified,Updated
546,Coimbatore,Kinathukadavu,Kinathukadavu,9322,7,1.128,Residential,Pending,Updated
547,Coimbatore,Coimbatore South,Saravanampatti,6343,7,2.04,Commercial,Pending,Updated
548,Coimbatore,Kinathukadavu,Karamadai,9065,1,0.479,Punjai,Pending,Updated
549,Coimbatore,Sulur,Sulur,5848,2,0.43,Residential,Under Review,Pending
550,Coimbatore,Pollachi,Mettupalayam,5372,4,1.601,Government,Verified,Updated
551,Coimbatore,Coimbatore North,Negamam,4606,6,0.517,Nanjai,Under Review,Updated
552,Coimbatore,Kinathukadavu,Kinathukadavu,1088,5,1.095,Residential,Pending,Updated
553,Coimbatore,Sulur,Karamadai,267,4,1.41,Government,Active,Not Required
554,Coimbatore,Coimbatore North,Madukkarai,5133,7,0.844,Poramboke,Active,Not Required
555,Coimbatore,Mettupalayam,Mettupalayam,4647,2,0.559,Residential,Active,Pending
556,Coimbatore,Kinathukadavu,Mettupalayam,1936,4,2.074,Government,Pending,Updated
557,Coimbatore,Mettupalayam,Karamadai,6077,4,0.104,Punjai,Pending,Updated
558,Coimbatore,Annur,Madukkarai,6365,6,0.57,Residential,Active,Updated
559,Coimbatore,Annur,Annur,4610,2,0.365,Nanjai,Under Review,Pending
560,Coimbatore,Madukkarai,Mettupalayam,7,4,1.512,Nanjai,Verified,Updated
561,Coimbatore,Coimbatore South,Thudiyalur,5652,2,0.879,Nanjai,Pending,Updated
562,Coimbatore,Coimbatore North,Karamadai,2950,2,1.012,Residential,Active,Updated
563,Coimbatore,Madukkarai,Sulur,8994,5,1.961,Punjai,Pending,Updated
564,Coimbatore,Coimbatore North,Sulur,1900,7,2.434,Residential,Pending,Updated
565,Coimbatore,Coimbatore South,Kinathukadavu,8528,1,1.267,Commercial,Under Review,Updated
566,Coimbatore,Mettupalayam,Negamam,1268,1,1.106,Government,Pending,Updated
567,Coimbatore,Kinathukadavu,Madukkarai,1540,4,3.895,Government,Pending,Updated
568,Coimbatore,Mettupalayam,Perur,2526,1,1.795,Punjai,Verified,Updated
569,Coimbatore,Coimbatore South,Pollachi,3695,2,0.318,Nanjai,Under Review,Updated
570,Coimbatore,Madukkarai,Kinathukadavu,3701,2,1.239,Commercial,Active,Updated
571,Coimbatore,Pollachi,Kinathukadavu,1406,6,2.389,Government,Pending,Not Required
572,Coimbatore,Pollachi,Karamadai,6248,3,1.652,Residential,Active,Updated
573,Coimbatore,Coimbatore South,Madukkarai,5215,1,0.233,Punjai,Active,Updated
574,Coimbatore,Mettupalayam,Thudiyalur,288,6,0.822,Punjai,Active,Not Required
575,Coimbatore,Pollachi,Karamadai,3875,1,1.604,Punjai,Under Review,Updated
576,Coimbatore,Kinathukadavu,Saravanampatti,1233,5,3.69,Punjai,Active,Disputed
577,Coimbatore,Annur,Saravanampatti,8219,5,0.184,Government,Verified,Updated
578,Coimbatore,Madukkarai,Kinathukadavu,3455,5,0.636,Punjai,Active,Updated
579,Coimbatore,Kinathukadavu,Kinathukadavu,4784,4,1.355,Government,Under Review,Pending
580,Coimbatore,Mettupalayam,Saravanampatti,5029,2,0.608,Government,Pending,Updated
581,Coimbatore,Kinathukadavu,Mettupalayam,5117,1,2.651,Nanjai,Active,Updated
582,Coimbatore,Coimbatore North,Perur,5828,3,3.959,Government,Pending,Updated
583,Coimbatore,Kinathukadavu,Pollachi,1278,7,1.3,Commercial,Under Review,Updated
