mutation_id,record_id,mutation_date,mutation_type,mutation_status
MUT-000563,563,2024-08-27,Inheritance,Updated
MUT-000564,564,2019-04-19,Sale,Updated
MUT-000565,565,2023-05-23,Correction,Updated
MUT-000566,566,2024-04-01,Partition,Updated
MUT-000567,567,2022-04-01,Correction,Updated
MUT-000568,568,2020-11-24,Inheritance,Updated
MUT-000569,569,2019-10-05,Correction,Updated
MUT-000570,570,2022-04-06,Transfer,Updated
MUT-000571,571,2025-08-11,Inheritance,Not Required
MUT-000572,572,2019-08-12,Inheritance,Updated
MUT-000573,573,2019-06-09,Inheritance,Updated
MUT-000574,574,2019-03-16,Transfer,Not Required
MUT-000575,575,2021-06-15,Correction,Updated
MUT-000576,576,2019-09-24,Correction,Disputed
MUT-000577,577,2026-04-25,Transfer,Updated
MUT-000578,578,2021-03-18,Sale,Updated
MUT-000579,579,2025-11-17,Correction,Pending
MUT-000580,580,2024-07-23,Partition,Updated
MUT-000581,581,2020-01-15,Transfer,Updated
MUT-000582,582,2025-04-13,Partition,Updated
MUT-000583,583,2020-10-06,Inheritance,Updated
MUT-000584,584,2020-04-15,Transfer,Updated
MUT-000585,585,2023-06-23,Sale,Not Required
MUT-000586,586,2021-12-23,Correction,Updated
MUT-000587,587,2022-06-05,Inheritance,Not Required
MUT-000588,588,2021-02-21,Partition,Updated
MUT-000589,589,2021-09-02,Sale,Not Required
MUT-000590,590,2025-05-20,Transfer,Updated
MUT-000591,591,2024-01-22,Partition,Not Required
MUT-000592,592,2026-02-17,Correction,Not Required
MUT-000593,593,2021-04-13,Inheritance,Not Required
MUT-000594,594,2025-04-11,Correction,Updated
MUT-000595,595,2025-09-25,Sale,Updated
MUT-000596,596,2022-01-08,Correction,Updated
MUT-000597,597,2023-06-11,Partition,Updated
MUT-000598,598,2019-08-01,Transfer,Updated
MUT-000599,599,2020-07-09,Inheritance,Not Required
MUT-000600,600,2022-11-27,Inheritance,Updated
MUT-000601,601,2020-12-29,Correction,Disputed
MUT-000602,602,2024-04-04,Inheritance,Updated
MUT-000603,603,2020-09-17,Transfer,Not Required
MUT-000604,604,2021-10-17,Sale,Not Required
MUT-000605,605,2024-06-23,Inheritance,Updated
MUT-000606,606,2026-04-11,Correction,Updated
MUT-000607,607,2025-10-31,Partition,Not Required
MUT-000608,608,2019-07-14,Partition,Not Required
MUT-000609,609,2023-05-04,Partition,Updated
MUT-000610,610,2020-04-16,Inheritance,Updated
MUT-000611,611,2025-10-05,Partition,Updated
MUT-000612,612,2023-11-24,Correction,Updated
MUT-000613,613,2023-02-21,Sale,Updated
MUT-000614,614,2020-10-03,Transfer,Updated
MUT-000615,615,2024-01-26,Sale,Updated
MUT-000616,616,2024-07-12,Partition,Updated
MUT-000617,617,2023-11-06,Transfer,Not Required
MUT-000618,618,2025-05-17,Inheritance,Updated
MUT-000619,619,2022-10-05,Partition,Updated
MUT-000620,620,2023-06-05,Partition,Updated
MUT-000621,621,2026-01-15,Transfer,Not Required
MUT-000622,622,2021-07-02,Correction,Not Required
MUT-000623,623,2022-09-12,Partition,Pending
MUT-000624,624,2020-02-14,Correction,Updated
MUT-000625,625,2021-12-03,Partition,Updated
MUT-000626,626,2022-11-04,Partition,Updated
MUT-000627,627,2022-06-23,Transfer,Updated
MUT-000628,628,2023-06-10,Correction,Updated
MUT-000629,629,2020-06-28,Sale,Updated
MUT-000630,630,2022-03-24,Correction,Not Required
MUT-000631,631,2023-06-21,Transfer,Updated
MUT-000632,632,2019-06-01,Transfer,Pending
MUT-000633,633,2019-05-10,Inheritance,Updated
MUT-000634,634,2023-07-09,Correction,Updated
MUT-000635,635,2022-08-05,Partition,Updated
MUT-000636,636,2020-04-18,Transfer,Updated
MUT-000637,637,2022-04-19,Correction,Updated
MUT-000638,638,2019-10-14,Inheritance,Updated
MUT-000639,639,2022-07-01,Sale,Updated
MUT-000640,640,2024-09-24,Inheritance,Updated
MUT-000641,641,2020-10-21,Sale,Updated
MUT-000642,642,2022-11-14,Sale,Updated
MUT-000643,643,2026-08-07,Transfer,Updated
MUT-000644,644,2024-07-10,Sale,Pending
MUT-000645,645,2020-04-22,Transfer,Not Required
MUT-000646,646,2026-03-23,Inheritance,Not Required
MUT-000647,647,2021-09-07,Correction,Updated
MUT-000648,648,2026-03-23,Partition,Disputed
MUT-000649,649,2020-04-12,Sale,Updated
MUT-000650,650,2020-07-19,Sale,Updated
MUT-000651,651,2019-12-03,Transfer,Updated
MUT-000652,652,2021-10-21,Sale,Disputed
MUT-000653,653,2021-04-10,Transfer,Updated
MUT-000654,654,2019-04-19,Transfer,Updated
MUT-000655,655,2024-10-15,Correction,Updated
MUT-000656,656,2023-07-17,Partition,Pending
MUT-000657,657,2024-07-01,Inheritance,Pending
MUT-000658,658,2019-04-23,Partition,Pending
MUT-000659,659,2024-04-07,Sale,Updated
MUT-000660,660,2019-06-22,Correction,Updated
MUT-000661,661,2024-11-13,Inheritance,Disputed
MUT-000662,662,2021-09-19,Inheritance,Pending
MUT-000663,663,2021-03-13,Inheritance,Updated
MUT-000664,664,2026-03-12,Sale,Pending
MUT-000665,665,2022-02-07,Inheritance,Not Required
MUT-000666,666,2023-05-28,Sale,Updated
MUT-000667,667,2019-03-23,Sale,Updated
MUT-000668,668,2019-05-11,Correction,Updated
MUT-000669,669,2023-01-06,Correction,Updated
MUT-000670,670,2021-02-11,Correction,Updated
MUT-000671,671,2023-07-29,Correction,Pending
MUT-000672,672,2022-10-21,Partition,Not Required
MUT-000673,673,2020-07-25,Correction,Not Required
MUT-000674,674,2024-08-20,Partition,Updated
MUT-000675,675,2019-09-11,Sale,Updated
MUT-000676,676,2021-10-31,Correction,Not Required
MUT-000677,677,2023-07-01,Correction,Pending
MUT-000678,678,2024-05-31,Transfer,Updated
MUT-000679,679,2021-04-22,Inheritance,Pending
MUT-000680,680,2022-02-04,Correction,Updated
MUT-000681,681,2026-07-30,Transfer,Updated
MUT-000682,682,2019-12-05,Correction,Updated
MUT-000683,683,2022-05-09,Correction,Updated
MUT-000684,684,2024-08-29,Sale,Updated
MUT-000685,685,2026-05-16,Transfer,Updated
MUT-000686,686,2021-03-19,Transfer,Pending
MUT-000687,687,2019-02-08,Inheritance,Pending
MUT-000688,688,2023-04-23,Transfer,Not Required
MUT-000689,689,2022-03-07,Partition,Updated
MUT-000690,690,2024-07-05,Transfer,Updated
MUT-000691,691,2021-05-06,Correction,Updated
MUT-000692,692,2020-12-12,Sale,Updated
MUT-000693,693,2019-08-19,Sale,Updated
MUT-000694,694,2025-10-17,Correction,Pending
MUT-000695,695,2019-04-10,Sale,Updated
MUT-000696,696,2025-03-30,Inheritance,Updated
MUT-000697,697,2022-05-13,Correction,Updated
MUT-000698,698,2021-05-04,Transfer,Updated
MUT-000699,699,2019-02-14,Partition,Pending
MUT-000700,700,2021-12-29,Inheritance,Updated
MUT-000701,701,2020-02-08,Sale,Pending
MUT-000702,702,2021-10-11,Sale,Updated
MUT-000703,703,2025-11-02,Sale,Pending
MUT-000704,704,2025-06-29,Sale,Disputed
MUT-000705,705,2025-12-24,Correction,Updated
MUT-000706,706,2025-03-21,Transfer,Not Required
MUT-000707,707,2023-03-18,Partition,Updated
MUT-000708,708,2025-06-21,Transfer,Disputed
MUT-000709,709,2024-01-05,Partition,Updated
MUT-000710,710,2019-04-28,Inheritance,Updated
MUT-000711,711,2026-01-21,Sale,Updated
MUT-000712,712,2025-04-20,Correction,Updated
MUT-000713,713,2020-05-06,Correction,Updated
MUT-000714,714,2023-05-25,Sale,Updated
MUT-000715,715,2019-11-19,Inheritance,Updated
MUT-000716,716,2019-05-29,Correction,Pending
MUT-000717,717,2019-01-01,Partition,Updated
MUT-000718,718,2021-04-05,Transfer,Updated
MUT-000719,719,2022-12-21,Inheritance,Pending
MUT-000720,720,2024-05-19,Transfer,Disputed
MUT-000721,721,2024-12-09,Sale,Updated
MUT-000722,722,2022-10-18,Inheritance,Updated
MUT-000723,723,2025-11-14,Inheritance,Disputed
MUT-000724,724,2023-04-05,Transfer,Updated
MUT-000725,725,2022-03-04,Partition,Updated
MUT-000726,726,2021-10-12,Inheritance,Not Required
MUT-000727,727,2022-05-23,Inheritance,Updated
MUT-000728,728,2021-05-11,Partition,Updated
MUT-000729,729,2020-07-25,Sale,Updated
MUT-000730,730,2025-05-04,Sale,Updated
MUT-000731,731,2023-11-30,Transfer,Disputed
MUT-000732,732,2019-10-21,Sale,Pending
MUT-000733,733,2021-11-26,Sale,Updated
MUT-000734,734,2024-04-10,Sale,Updated
MUT-000735,735,2026-06-29,Correction,Not Required
MUT-000736,736,2020-03-30,Transfer,Updated
MUT-000737,737,2019-09-22,Sale,Not Required
MUT-000738,738,2021-02-20,Transfer,Updated
MUT-000739,739,2021-11-06,Inheritance,Updated
MUT-000740,740,2026-07-17,Partition,Updated
MUT-000741,741,2022-04-23,Partition,Updated
MUT-000742,742,2026-08-08,Correction,Not Required
MUT-000743,743,2021-06-12,Inheritance,Updated
MUT-000744,744,2021-03-06,Sale,Updated
MUT-000745,745,2023-08-12,Inheritance,Pending
MUT-000746,746,2020-02-03,Transfer,Not Required
MUT-000747,747,2021-11-28,Inheritance,Updated
MUT-000748,748,2025-06-29,Transfer,Pending
MUT-000749,749,2025-09-28,Partition,Disputed
MUT-000750,750,2019-01-22,Correction,Updated
MUT-000751,751,2024-04-06,Sale,Updated
MUT-000752,752,2023-10-07,Inheritance,Updated
MUT-000753,753,2020-02-19,Sale,Updated
MUT-000754,754,2023-12-23,Partition,Updated
MUT-000755,755,2023-09-07,Correction,Pending
MUT-000756,756,2023-02-06,Inheritance,Updated
MUT-000757,757,2020-02-26,Transfer,Updated
MUT-000758,758,2019-12-29,Transfer,Updated
MUT-000759,759,2024-04-06,Partition,Updated
MUT-000760,760,2021-04-22,Sale,Disputed
MUT-000761,761,2023-05-01,Inheritance,Updated
MUT-000762,762,2023-04-18,Correction,Disputed
MUT-000763,763,2024-06-02,Inheritance,Not Required
MUT-000764,764,2021-01-08,Correction,Updated
MUT-000765,765,2019-05-27,Correction,Updated
MUT-000766,766,2026-01-31,Sale,Updated
MUT-000767,767,2020-08-16,Inheritance,Updated
MUT-000768,768,2019-11-28,Partition,Updated
MUT-000769,769,2024-02-27,Inheritance,Not Required
MUT-000770,770,2022-01-20,Partition,Disputed
MUT-000771,771,2024-01-06,Partition,Pending
MUT-000772,772,2022-02-14,Partition,Updated
MUT-000773,773,2020-08-28,Transfer,Updated
MUT-000774,774,2026-06-21,Correction,Updated
MUT-000775,775,2026-04-13,Transfer,Updated
MUT-000776,776,2021-09-30,Correction,Pending
MUT-000777,777,2025-08-12,Partition,Pending
MUT-000778,778,2020-12-02,Partition,Updated
MUT-000779,779,2020-06-02,Correction,Pending
MUT-000780,780,2021-04-12,Inheritance,Not Required
MUT-000781,781,2024-10-09,Partition,Updated
MUT-000782,782,2020-10-09,Transfer,Updated
MUT-000783,783,2022-07-14,Partition,Updated
MUT-000784,784,2025-05-18,Partition,Updated
MUT-000785,785,2022-02-01,Correction,Not Required
MUT-000786,786,2023-06-24,Partition,Updated
MUT-000787,787,2023-02-23,Partition,Updated
MUT-000788,788,2019-03-02,Partition,Pending
MUT-000789,789,2025-11-30,Sale,Updated
MUT-000790,790,2020-11-10,Sale,Disputed
MUT-000791,791,2025-02-06,Transfer,Not Required
MUT-000792,792,2020-11-13,Inheritance,Updated
MUT-000793,793,2026-03-08,Correction,Updated
MUT-000794,794,2021-05-10,Transfer,Updated
MUT-000795,795,2021-03-06,Transfer,Updated
MUT-000796,796,2025-03-15,Partition,Updated
MUT-000797,797,2020-06-13,Inheritance,Updated
MUT-000798,798,2022-11-28,Sale,Updated
MUT-000799,799,2019-05-25,Transfer,Updated
MUT-000800,800,2024-10-12,Partition,Updated
MUT-000801,801,2026-08-08,Partition,Pending
MUT-000802,802,2025-12-20,Partition,Updated
MUT-000803,803,2019-10-16,Partition,Updated
MUT-000804,804,2025-12-30,Partition,Not Required
MUT-000805,805,2023-11-15,Inheritance,Updated
MUT-000806,806,2026-08-06,Transfer,Updated
MUT-000807,807,2026-02-04,Correction,Not Required
MUT-000808,808,2021-04-18,Sale,Updated
MUT-000809,809,2025-09-26,Transfer,Updated
MUT-000810,810,2019-02-02,Partition,Pending
MUT-000811,811,2026-08-21,Transfer,Updated
MUT-000812,812,2022-02-05,Transfer,Not Required
MUT-000813,813,2023-02-10,Inheritance,Updated
MUT-000814,814,2026-01-04,Sale,Not Required
MUT-000815,815,2022-11-05,Correction,Updated
MUT-000816,816,2021-11-11,Inheritance,Not Required
MUT-000817,817,2022-02-20,Inheritance,Updated
MUT-000818,818,2020-12-07,Sale,Updated
MUT-000819,819,2021-12-16,Correction,Updated
MUT-000820,820,2024-03-03,Inheritance,Updated
MUT-000821,821,2024-02-09,Sale,Updated
MUT-000822,822,2023-01-12,Partition,Not Required
MUT-000823,823,2019-11-01,Sale,Updated
MUT-000824,824,2025-09-15,Inheritance,Updated
MUT-000825,825,2026-03-15,Sale,Updated
MUT-000826,826,2019-10-14,Sale,Pending
MUT-000827,827,2024-09-22,Inheritance,Updated
MUT-000828,828,2024-07-10,Partition,Updated
MUT-000829,829,2020-06-06,Correction,Updated
MUT-000830,830,2019-12-30,Partition,Pending
MUT-000831,831,2023-10-01,Sale,Updated
MUT-000832,832,2020-03-29,Inheritance,Updated
MUT-000833,833,2021-07-03,Sale,Updated
MUT-000834,834,2023-01-31,Inheritance,Updated
MUT-000835,835,2022-08-12,Correction,Updated
MUT-000836,836,2025-08-24,Sale,Disputed
MUT-000837,837,2025-12-04,Transfer,Updated
MUT-000838,838,2022-11-22,Inheritance,Pending
MUT-000839,839,2020-05-30,Sale,Updated
MUT-000840,840,2020-05-22,Transfer,Pending
MUT-000841,841,2019-12-17,Correction,Not Required
MUT-000842,842,2022-12-31,Partition,Updated
MUT-000843,843,2020-06-13,Transfer,Updated
MUT-000844,844,2019-11-03,Sale,Updated
MUT-000845,845,2020-06-04,Sale,Not Required
MUT-000846,846,2025-11-13,Correction,Pending
MUT-000847,847,2025-03-05,Correction,Updated
MUT-000848,848,2025-12-12,Transfer,Updated
MUT-000849,849,2019-07-01,Sale,Pending
MUT-000850,850,2021-11-27,Sale,Updated
MUT-000851,851,2024-04-21,Correction,Not Required
MUT-000852,852,2021-07-19,Correction,Updated
MUT-000853,853,2021-05-18,Sale,Updated
MUT-000854,854,2024-09-27,Partition,Updated
MUT-000855,855,2020-06-09,Correction,Updated
MUT-000856,856,2023-06-18,Transfer,Updated
MUT-000857,857,2026-02-27,Transfer,Updated
MUT-000858,858,2020-03-07,Correction,Not Required
MUT-000859,859,2021-02-22,Inheritance,Updated
MUT-000860,860,2024-08-24,Transfer,Updated
MUT-000861,861,2023-07-11,Correction,Pending
MUT-000862,862,2020-01-23,Transfer,Not Required
MUT-000863,863,2023-01-21,Correction,Updated
MUT-000864,864,2024-06-01,Transfer,Updated
MUT-000865,865,2021-11-24,Sale,Updated
MUT-000866,866,2021-06-09,Transfer,Updated
MUT-000867,867,2024-03-27,Partition,Updated
MUT-000868,868,2021-10-26,Transfer,Disputed
MUT-000869,869,2022-08-12,Inheritance,Updated
MUT-000870,870,2021-04-25,Inheritance,Updated
MUT-000871,871,2023-05-09,Correction,Pending
MUT-000872,872,2020-06-14,Inheritance,Updated
MUT-000873,873,2025-03-24,Partition,Disputed
MUT-000874,874,2021-01-10,Sale,Pending
MUT-000875,875,2023-11-24,Inheritance,Pending
MUT-000876,876,2020-07-19,Inheritance,Updated
MUT-000877,877,2025-11-27,Partition,Updated
MUT-000878,878,2022-10-14,Inheritance,Not Required
MUT-000879,879,2020-12-30,Inheritance,Pending
MUT-000880,880,2022-04-06,Partition,Updated
MUT-000881,881,2026-08-22,Transfer,Not Required
MUT-000882,882,2022-08-05,Correction,Updated
MUT-000883,883,2024-05-22,Partition,Pending
MUT-000884,884,2023-03-11,Inheritance,Not Required
MUT-000885,885,2023-01-27,Transfer,Updated
MUT-000886,886,2025-10-05,Sale,Not Required
MUT-000887,887,2019-04-14,Transfer,Pending
MUT-000888,888,2021-11-02,Partition,Updated
MUT-000889,889,2020-03-22,Sale,Updated
MUT-000890,890,2023-07-15,Partition,Updated
MUT-000891,891,2024-09-05,Partition,Updated
MUT-000892,892,2024-03-21,Sale,Not Required
MUT-000893,893,2024-12-10,Partition,Updated
MUT-000894,894,2021-07-28,Inheritance,Pending
MUT-000895,895,2023-01-07,Inheritance,Updated
MUT-000896,896,2020-04-15,Partition,Updated
MUT-000897,897,2024-05-19,Sale,Updated
MUT-000898,898,2026-04-21,Partition,Updated
MUT-000899,899,2023-01-10,Transfer,Updated
MUT-000900,900,2024-11-28,Transfer,Updated
MUT-000901,901,2019-07-10,Transfer,Updated
MUT-000902,902,2022-11-28,Partition,Updated
MUT-000903,903,2019-04-25,Sale,Not Required
MUT-000904,904,2021-04-01,Partition,Updated
MUT-000905,905,2020-03-20,Transfer,Updated
MUT-000906,906,2020-06-02,Transfer,Updated
MUT-000907,907,2020-12-12,Correction,Disputed
MUT-000908,908,2024-04-09,Correction,Not Required
MUT-000909,909,2024-10-06,Correction,Disputed
MUT-000910,910,2023-08-07,Correction,Updated
MUT-000911,911,2019-12-25,Partition,Pending
MUT-000912,912,2023-11-24,Partition,Updated
MUT-000913,913,2021-05-06,Partition,Not Required
MUT-000914,914,2025-07-04,Partition,Not Required
MUT-000915,915,2020-08-05,Transfer,Updated
MUT-000916,916,2019-07-03,Transfer,Updated
MUT-000917,917,2019-06-07,Inheritance,Updated
MUT-000918,918,2023-01-25,Correction,Not Required
MUT-000919,919,2019-09-09,Sale,Updated
MUT-000920,920,2024-03-11,Partition,Pending
MUT-000921,921,2021-10-12,Partition,Not Required
MUT-000922,922,2021-09-05,Partition,Pending
MUT-000923,923,2025-09-18,Transfer,Updated
MUT-000924,924,2021-12-01,Partition,Updated
MUT-000925,925,2019-11-13,Partition,Not Required
MUT-000926,926,2021-05-08,Transfer,Updated
MUT-000927,927,2021-10-03,Partition,Updated
MUT-000928,928,2022-03-23,Transfer,Updated
MUT-000929,929,2023-07-14,Transfer,Updated
MUT-000930,930,2025-05-03,Inheritance,Pending
MUT-000931,931,2023-11-13,Inheritance,Updated
MUT-000932,932,2020-04-24,Transfer,Not Required
MUT-000933,933,2024-03-05,Partition,Pending
MUT-000934,934,2020-02-14,Correction,Updated
MUT-000935,935,2026-08-29,Partition,Updated
MUT-000936,936,2020-10-12,Sale,Updated
MUT-000937,937,2020-12-30,Partition,Updated
MUT-000938,938,2021-11-09,Inheritance,Updated
MUT-000939,939,2024-11-09,Partition,Updated
MUT-000940,940,2025-07-18,Sale,Updated
MUT-000941,941,2021-05-20,Sale,Updated
MUT-000942,942,2023-12-03,Inheritance,Updated
MUT-000943,943,2025-11-22,Sale,Updated
MUT-000944,944,2021-06-11,Transfer,Not Required
MUT-000945,945,2024-11-09,Inheritance,Not Required
MUT-000946,946,2021-03-26,Transfer,Updated
MUT-000947,947,2024-01-29,Partition,Updated
MUT-000948,948,2025-12-29,Transfer,Updated
MUT-000949,949,2026-08-14,Transfer,Updated
MUT-000950,950,2020-04-09,Sale,Updated
MUT-000951,951,2025-04-28,Inheritance,Pending
MUT-000952,952,2023-05-06,Correction,Updated
MUT-000953,953,2024-02-26,Inheritance,Updated
MUT-000954,954,2021-03-08,Inheritance,Updated
MUT-000955,955,2020-03-15,Transfer,Pending
MUT-000956,956,2019-10-06,Correction,Updated
MUT-000957,957,2025-03-19,Correction,Updated
MUT-000958,958,2025-09-25,Transfer,Updated
MUT-000959,959,2026-08-28,Partition,Updated
MUT-000960,960,2023-02-05,Correction,Updated
MUT-000961,961,2023-04-05,Sale,Updated
MUT-000962,962,2024-05-21,Sale,Not Required
MUT-000963,963,2019-05-03,Transfer,Updated
MUT-000964,964,2022-08-21,Partition,Pending
MUT-000965,965,2022-12-25,Transfer,Pending
MUT-000966,966,2020-02-14,Sale,Not Required
MUT-000967,967,2021-11-09,Correction,Pending
MUT-000968,968,2026-01-24,Inheritance,Updated
MUT-000969,969,2021-06-15,Sale,Updated
MUT-000970,970,2021-11-22,Transfer,Updated
MUT-000971,971,2020-09-02,Transfer,Not Required
MUT-000972,972,2024-12-31,Correction,Updated
MUT-000973,973,2025-11-23,Correction,Updated
MUT-000974,974,2021-09-01,Correction,Updated
MUT-000975,975,2023-10-15,Sale,Updated
MUT-000976,976,2019-08-29,Transfer,Updated
MUT-000977,977,2019-01-04,Sale,Updated
MUT-000978,978,2019-12-01,Correction,Not Required
MUT-000979,979,2020-03-20,Correction,Not Required
MUT-000980,980,2019-09-24,Correction,Not Required
MUT-000981,981,2025-08-12,Inheritance,Updated
MUT-000982,982,2020-06-08,Inheritance,Disputed
MUT-000983,983,2024-11-22,Sale,Disputed
MUT-000984,984,2020-11-05,Correction,Updated
MUT-000985,985,2023-08-17,Transfer,Updated
MUT-000986,986,2025-11-07,Transfer,Updated
MUT-000987,987,2026-07-29,Transfer,Pending
MUT-000988,988,2026-07-10,Transfer,Not Required
MUT-000989,989,2025-05-24,Partition,Updated
MUT-000990,990,2022-12-29,Sale,Updated
MUT-000991,991,2020-03-06,Inheritance,Updated
MUT-000992,992,2024-09-05,Sale,Updated
MUT-000993,993,2019-03-05,Transfer,Updated
MUT-000994,994,2024-01-05,Partition,Not Required
MUT-000995,995,2025-01-20,Inheritance,Updated
MUT-000996,996,2026-06-08,Correction,Pending
MUT-000997,997,2019-05-05,Transfer,Updated
MUT-000998,998,2024-10-21,Inheritance,Updated
MUT-000999,999,2023-01-16,Transfer,Pending
MUT-001000,1000,2021-06-27,Partition,Updated
MUT-001001,1001,2023-06-04,Partition,Not Required
MUT-001002,1002,2026-03-11,Transfer,Not Required
MUT-001003,1003,2020-11-26,Partition,Updated
MUT-001004,1004,2022-04-21,Transfer,Updated
MUT-001005,1005,2019-07-25,Correction,Updated
MUT-001006,1006,2019-03-26,Transfer,Updated
MUT-001007,1007,2024-12-21,Correction,Updated
MUT-001008,1008,2020-01-14,Sale,Updated
MUT-001009,1009,2024-04-04,Partition,Updated
MUT-001010,1010,2024-02-18,Inheritance,Updated
MUT-001011,1011,2020-12-24,Partition,Updated
MUT-001012,1012,2020-07-18,Correction,Disputed
MUT-001013,1013,2021-06-10,Inheritance,Updated
MUT-001014,1014,2024-12-19,Inheritance,Updated
MUT-001015,1015,2023-08-30,Transfer,Not Required
MUT-001016,1016,2020-05-01,Correction,Pending
MUT-001017,1017,2020-03-09,Correction,Updated
MUT-001018,1018,2025-09-08,Inheritance,Disputed
