rr_id,case_id,affected_families,rehabilitation_required,rehabilitation_status,resettlement_delay_days
RR-000605,CASE-000605,8,1,Pending,352
RR-000606,CASE-000606,5,0,Completed,0
RR-000607,CASE-000607,6,0,Completed,0
RR-000608,CASE-000608,7,0,Completed,0
RR-000609,CASE-000609,2,1,Pending,194
RR-000610,CASE-000610,5,0,Completed,0
RR-000611,CASE-000611,9,0,Completed,0
RR-000612,CASE-000612,4,0,Completed,0
RR-000613,CASE-000613,4,1,Pending,103
RR-000614,CASE-000614,2,0,Completed,0
RR-000615,CASE-000615,2,0,Completed,0
RR-000616,CASE-000616,3,0,Completed,0
RR-000617,CASE-000617,3,0,Completed,0
RR-000618,CASE-000618,10,0,Completed,0
RR-000619,CASE-000619,2,0,Completed,0
RR-000620,CASE-000620,6,0,Completed,0
RR-000621,CASE-000621,2,1,Pending,84
RR-000622,CASE-000622,4,0,Completed,0
RR-000623,CASE-000623,4,1,Under Review,354
RR-000624,CASE-000624,6,0,Completed,0
RR-000625,CASE-000625,6,0,Completed,0
RR-000626,CASE-000626,8,0,Completed,0
RR-000627,CASE-000627,8,0,Completed,0
RR-000628,CASE-000628,6,0,Completed,0
RR-000629,CASE-000629,2,0,Completed,0
RR-000630,CASE-000630,5,0,Completed,0
RR-000631,CASE-000631,4,0,Completed,0
RR-000632,CASE-000632,6,0,Completed,0
RR-000633,CASE-000633,7,0,Completed,0
RR-000634,CASE-000634,4,0,Completed,0
RR-000635,CASE-000635,7,1,Pending,336
RR-000636,CASE-000636,5,0,Completed,0
RR-000637,CASE-000637,3,0,Completed,0
RR-000638,CASE-000638,3,0,Completed,0
RR-000639,CASE-000639,2,1,Under Review,255
RR-000640,CASE-000640,5,1,Under Review,90
RR-000641,CASE-000641,6,0,Completed,0
RR-000642,CASE-000642,5,0,Completed,0
RR-000643,CASE-000643,4,0,Completed,0
RR-000644,CASE-000644,1,0,Completed,0
RR-000645,CASE-000645,4,0,Completed,0
RR-000646,CASE-000646,4,0,Completed,0
RR-000647,CASE-000647,5,0,Completed,0
RR-000648,CASE-000648,7,1,Pending,233
RR-000649,CASE-000649,7,0,Completed,0
RR-000650,CASE-000650,5,0,Completed,0
RR-000651,CASE-000651,4,0,Completed,0
RR-000652,CASE-000652,8,0,Completed,0
RR-000653,CASE-000653,6,0,Completed,0
RR-000654,CASE-000654,2,0,Completed,0
RR-000655,CASE-000655,6,0,Completed,0
RR-000656,CASE-000656,5,0,Completed,0
RR-000657,CASE-000657,6,0,Completed,0
RR-000658,CASE-000658,7,0,Completed,0
RR-000659,CASE-000659,4,0,Completed,0
RR-000660,CASE-000660,3,0,Completed,0
RR-000661,CASE-000661,3,0,Completed,0
RR-000662,CASE-000662,6,0,Completed,0
RR-000663,CASE-000663,5,0,Completed,0
RR-000664,CASE-000664,7,1,Partial,126
RR-000665,CASE-000665,3,0,Completed,0
RR-000666,CASE-000666,4,0,Completed,0
RR-000667,CASE-000667,6,0,Completed,0
RR-000668,CASE-000668,3,0,Completed,0
RR-000669,CASE-000669,7,0,Completed,0
RR-000670,CASE-000670,6,0,Completed,0
RR-000671,CASE-000671,6,0,Completed,0
RR-000672,CASE-000672,2,1,Under Review,223
RR-000673,CASE-000673,6,0,Completed,0
RR-000674,CASE-000674,8,0,Completed,0
RR-000675,CASE-000675,6,0,Completed,0
RR-000676,CASE-000676,4,0,Completed,0
RR-000677,CASE-000677,4,0,Completed,0
RR-000678,CASE-000678,3,0,Completed,0
RR-000679,CASE-000679,8,0,Completed,0
RR-000680,CASE-000680,2,0,Completed,0
RR-000681,CASE-000681,6,0,Completed,0
RR-000682,CASE-000682,7,1,Under Review,153
RR-000683,CASE-000683,3,0,Completed,0
RR-000684,CASE-000684,4,0,Completed,0
RR-000685,CASE-000685,9,0,Completed,0
RR-000686,CASE-000686,5,0,Completed,0
RR-000687,CASE-000687,3,0,Completed,0
RR-000688,CASE-000688,6,0,Completed,0
RR-000689,CASE-000689,7,0,Completed,0
RR-000690,CASE-000690,9,0,Completed,0
RR-000691,CASE-000691,3,0,Completed,0
RR-000692,CASE-000692,5,0,Completed,0
RR-000693,CASE-000693,6,0,Completed,0
RR-000694,CASE-000694,6,0,Completed,0
RR-000695,CASE-000695,6,0,Completed,0
RR-000696,CASE-000696,5,0,Completed,0
RR-000697,CASE-000697,4,0,Completed,0
RR-000698,CASE-000698,5,0,Completed,0
RR-000699,CASE-000699,5,0,Completed,0
RR-000700,CASE-000700,4,0,Completed,0
RR-000701,CASE-000701,6,0,Completed,0
RR-000702,CASE-000702,5,0,Completed,0
RR-000703,CASE-000703,5,0,Completed,0
RR-000704,CASE-000704,2,0,Completed,0
RR-000705,CASE-000705,7,0,Completed,0
RR-000706,CASE-000706,7,0,Completed,0
RR-000707,CASE-000707,8,1,Partial,382
RR-000708,CASE-000708,6,0,Completed,0
RR-000709,CASE-000709,4,0,Completed,0
RR-000710,CASE-000710,5,0,Completed,0
RR-000711,CASE-000711,7,0,Completed,0
RR-000712,CASE-000712,5,0,Completed,0
RR-000713,CASE-000713,3,0,Completed,0
RR-000714,CASE-000714,8,0,Completed,0
RR-000715,CASE-000715,5,0,Completed,0
RR-000716,CASE-000716,7,0,Completed,0
RR-000717,CASE-000717,6,0,Completed,0
RR-000718,CASE-000718,6,0,Completed,0
RR-000719,CASE-000719,4,0,Completed,0
RR-000720,CASE-000720,3,1,Pending,149
RR-000721,CASE-000721,5,0,Completed,0
RR-000722,CASE-000722,4,0,Completed,0
RR-000723,CASE-000723,6,0,Completed,0
RR-000724,CASE-000724,6,0,Completed,0
RR-000725,CASE-000725,4,1,Partial,273
RR-000726,CASE-000726,4,0,Completed,0
RR-000727,CASE-000727,3,0,Completed,0
RR-000728,CASE-000728,6,0,Completed,0
RR-000729,CASE-000729,3,0,Completed,0
RR-000730,CASE-000730,3,0,Completed,0
RR-000731,CASE-000731,8,0,Completed,0
RR-000732,CASE-000732,6,0,Completed,0
RR-000733,CASE-000733,7,0,Completed,0
RR-000734,CASE-000734,5,0,Completed,0
RR-000735,CASE-000735,3,0,Completed,0
RR-000736,CASE-000736,7,0,Completed,0
RR-000737,CASE-000737,11,1,Pending,84
RR-000738,CASE-000738,6,0,Completed,0
RR-000739,CASE-000739,9,1,Pending,282
RR-000740,CASE-000740,5,0,Completed,0
RR-000741,CASE-000741,7,0,Completed,0
RR-000742,CASE-000742,7,0,Completed,0
RR-000743,CASE-000743,4,0,Completed,0
RR-000744,CASE-000744,4,0,Completed,0
RR-000745,CASE-000745,5,0,Completed,0
RR-000746,CASE-000746,3,0,Completed,0
RR-000747,CASE-000747,6,0,Completed,0
RR-000748,CASE-000748,6,0,Completed,0
RR-000749,CASE-000749,3,0,Completed,0
RR-000750,CASE-000750,6,0,Completed,0
RR-000751,CASE-000751,8,0,Completed,0
RR-000752,CASE-000752,4,1,Under Review,287
RR-000753,CASE-000753,4,0,Completed,0
RR-000754,CASE-000754,7,0,Completed,0
RR-000755,CASE-000755,9,0,Completed,0
RR-000756,CASE-000756,9,0,Completed,0
RR-000757,CASE-000757,7,0,Completed,0
RR-000758,CASE-000758,3,1,Partial,13
RR-000759,CASE-000759,4,1,Pending,261
RR-000760,CASE-000760,7,0,Completed,0
RR-000761,CASE-000761,4,1,Pending,269
RR-000762,CASE-000762,4,0,Completed,0
RR-000763,CASE-000763,11,0,Completed,0
RR-000764,CASE-000764,3,0,Completed,0
RR-000765,CASE-000765,2,0,Completed,0
RR-000766,CASE-000766,4,0,Completed,0
RR-000767,CASE-000767,5,0,Completed,0
RR-000768,CASE-000768,4,0,Completed,0
RR-000769,CASE-000769,7,0,Completed,0
RR-000770,CASE-000770,3,0,Completed,0
RR-000771,CASE-000771,4,0,Completed,0
RR-000772,CASE-000772,4,0,Completed,0
RR-000773,CASE-000773,5,0,Completed,0
RR-000774,CASE-000774,7,0,Completed,0
RR-000775,CASE-000775,4,0,Completed,0
RR-000776,CASE-000776,5,0,Completed,0
RR-000777,CASE-000777,3,0,Completed,0
RR-000778,CASE-000778,5,0,Completed,0
RR-000779,CASE-000779,5,0,Completed,0
RR-000780,CASE-000780,6,0,Completed,0
RR-000781,CASE-000781,9,1,Pending,422
RR-000782,CASE-000782,4,1,Under Review,102
RR-000783,CASE-000783,5,0,Completed,0
RR-000784,CASE-000784,5,0,Completed,0
RR-000785,CASE-000785,7,1,Partial,410
RR-000786,CASE-000786,5,0,Completed,0
RR-000787,CASE-000787,5,0,Completed,0
RR-000788,CASE-000788,7,0,Completed,0
RR-000789,CASE-000789,1,0,Completed,0
RR-000790,CASE-000790,5,0,Completed,0
RR-000791,CASE-000791,5,0,Completed,0
RR-000792,CASE-000792,2,0,Completed,0
RR-000793,CASE-000793,6,0,Completed,0
RR-000794,CASE-000794,3,0,Completed,0
RR-000795,CASE-000795,3,0,Completed,0
RR-000796,CASE-000796,5,0,Completed,0
RR-000797,CASE-000797,4,0,Completed,0
RR-000798,CASE-000798,5,0,Completed,0
RR-000799,CASE-000799,4,1,Partial,218
RR-000800,CASE-000800,9,0,Completed,0
RR-000801,CASE-000801,6,1,Pending,94
RR-000802,CASE-000802,5,0,Completed,0
RR-000803,CASE-000803,4,0,Completed,0
RR-000804,CASE-000804,6,0,Completed,0
RR-000805,CASE-000805,3,0,Completed,0
RR-000806,CASE-000806,6,1,Partial,434
RR-000807,CASE-000807,4,0,Completed,0
RR-000808,CASE-000808,7,0,Completed,0
RR-000809,CASE-000809,1,0,Completed,0
RR-000810,CASE-000810,1,0,Completed,0
RR-000811,CASE-000811,8,0,Completed,0
RR-000812,CASE-000812,4,0,Completed,0
RR-000813,CASE-000813,8,0,Completed,0
RR-000814,CASE-000814,6,0,Completed,0
RR-000815,CASE-000815,6,0,Completed,0
RR-000816,CASE-000816,5,0,Completed,0
RR-000817,CASE-000817,8,0,Completed,0
RR-000818,CASE-000818,3,0,Completed,0
RR-000819,CASE-000819,8,1,Pending,419
RR-000820,CASE-000820,1,0,Completed,0
RR-000821,CASE-000821,3,0,Completed,0
RR-000822,CASE-000822,6,1,Partial,338
RR-000823,CASE-000823,7,0,Completed,0
RR-000824,CASE-000824,7,0,Completed,0
RR-000825,CASE-000825,4,0,Completed,0
RR-000826,CASE-000826,4,0,Completed,0
RR-000827,CASE-000827,8,0,Completed,0
RR-000828,CASE-000828,10,0,Completed,0
RR-000829,CASE-000829,8,1,Pending,249
RR-000830,CASE-000830,3,0,Completed,0
RR-000831,CASE-000831,6,0,Completed,0
RR-000832,CASE-000832,3,0,Completed,0
RR-000833,CASE-000833,7,0,Completed,0
RR-000834,CASE-000834,7,0,Completed,0
RR-000835,CASE-000835,10,1,Under Review,172
RR-000836,CASE-000836,5,0,Completed,0
RR-000837,CASE-000837,4,0,Completed,0
RR-000838,CASE-000838,2,0,Completed,0
RR-000839,CASE-000839,6,0,Completed,0
RR-000840,CASE-000840,2,0,Completed,0
RR-000841,CASE-000841,7,0,Completed,0
RR-000842,CASE-000842,6,0,Completed,0
RR-000843,CASE-000843,2,0,Completed,0
RR-000844,CASE-000844,2,0,Completed,0
RR-000845,CASE-000845,7,0,Completed,0
RR-000846,CASE-000846,4,0,Completed,0
RR-000847,CASE-000847,1,0,Completed,0
RR-000848,CASE-000848,6,0,Completed,0
RR-000849,CASE-000849,3,1,Under Review,139
RR-000850,CASE-000850,6,0,Completed,0
RR-000851,CASE-000851,7,0,Completed,0
RR-000852,CASE-000852,3,0,Completed,0
RR-000853,CASE-000853,6,0,Completed,0
RR-000854,CASE-000854,3,0,Completed,0
RR-000855,CASE-000855,4,0,Completed,0
RR-000856,CASE-000856,6,0,Completed,0
RR-000857,CASE-000857,3,0,Completed,0
RR-000858,CASE-000858,5,0,Completed,0
RR-000859,CASE-000859,5,0,Completed,0
RR-000860,CASE-000860,7,0,Completed,0
RR-000861,CASE-000861,6,1,Under Review,130
RR-000862,CASE-000862,2,0,Completed,0
RR-000863,CASE-000863,3,0,Completed,0
RR-000864,CASE-000864,4,0,Completed,0
RR-000865,CASE-000865,4,1,Under Review,300
RR-000866,CASE-000866,6,1,Partial,383
RR-000867,CASE-000867,8,0,Completed,0
RR-000868,CASE-000868,4,0,Completed,0
RR-000869,CASE-000869,2,0,Completed,0
RR-000870,CASE-000870,6,0,Completed,0
RR-000871,CASE-000871,6,0,Completed,0
RR-000872,CASE-000872,7,0,Completed,0
RR-000873,CASE-000873,6,0,Completed,0
RR-000874,CASE-000874,6,0,Completed,0
RR-000875,CASE-000875,5,1,Under Review,303
RR-000876,CASE-000876,5,0,Completed,0
RR-000877,CASE-000877,7,0,Completed,0
RR-000878,CASE-000878,6,0,Completed,0
RR-000879,CASE-000879,3,0,Completed,0
RR-000880,CASE-000880,3,0,Completed,0
RR-000881,CASE-000881,8,0,Completed,0
RR-000882,CASE-000882,3,0,Completed,0
RR-000883,CASE-000883,6,0,Completed,0
RR-000884,CASE-000884,4,0,Completed,0
RR-000885,CASE-000885,9,0,Completed,0
RR-000886,CASE-000886,8,0,Completed,0
RR-000887,CASE-000887,7,1,Pending,145
RR-000888,CASE-000888,4,0,Completed,0
RR-000889,CASE-000889,3,0,Completed,0
RR-000890,CASE-000890,3,0,Completed,0
RR-000891,CASE-000891,7,0,Completed,0
RR-000892,CASE-000892,4,0,Completed,0
RR-000893,CASE-000893,6,0,Completed,0
RR-000894,CASE-000894,5,0,Completed,0
RR-000895,CASE-000895,6,0,Completed,0
RR-000896,CASE-000896,4,0,Completed,0
RR-000897,CASE-000897,5,0,Completed,0
RR-000898,CASE-000898,4,0,Completed,0
RR-000899,CASE-000899,5,0,Completed,0
RR-000900,CASE-000900,5,0,Completed,0
RR-000901,CASE-000901,7,0,Completed,0
RR-000902,CASE-000902,3,0,Completed,0
RR-000903,CASE-000903,5,0,Completed,0
RR-000904,CASE-000904,4,0,Completed,0
RR-000905,CASE-000905,6,0,Completed,0
RR-000906,CASE-000906,3,0,Completed,0
RR-000907,CASE-000907,3,0,Completed,0
RR-000908,CASE-000908,3,0,Completed,0
RR-000909,CASE-000909,4,0,Completed,0
RR-000910,CASE-000910,4,0,Completed,0
RR-000911,CASE-000911,2,0,Completed,0
RR-000912,CASE-000912,5,0,Completed,0
RR-000913,CASE-000913,5,0,Completed,0
RR-000914,CASE-000914,5,0,Completed,0
RR-000915,CASE-000915,7,0,Completed,0
RR-000916,CASE-000916,6,0,Completed,0
RR-000917,CASE-000917,7,0,Completed,0
RR-000918,CASE-000918,8,0,Completed,0
RR-000919,CASE-000919,3,0,Completed,0
RR-000920,CASE-000920,5,0,Completed,0
RR-000921,CASE-000921,5,0,Completed,0
RR-000922,CASE-000922,3,0,Completed,0
RR-000923,CASE-000923,6,0,Completed,0
RR-000924,CASE-000924,2,1,Under Review,160
RR-000925,CASE-000925,5,0,Completed,0
RR-000926,CASE-000926,6,0,Completed,0
RR-000927,CASE-000927,5,0,Completed,0
RR-000928,CASE-000928,6,0,Completed,0
RR-000929,CASE-000929,3,0,Completed,0
RR-000930,CASE-000930,6,0,Completed,0
RR-000931,CASE-000931,3,0,Completed,0
RR-000932,CASE-000932,4,1,Partial,336
RR-000933,CASE-000933,4,0,Completed,0
RR-000934,CASE-000934,8,0,Completed,0
RR-000935,CASE-000935,7,1,Partial,73
RR-000936,CASE-000936,3,0,Completed,0
RR-000937,CASE-000937,5,0,Completed,0
RR-000938,CASE-000938,7,0,Completed,0
RR-000939,CASE-000939,5,0,Completed,0
RR-000940,CASE-000940,5,0,Completed,0
RR-000941,CASE-000941,5,0,Completed,0
RR-000942,CASE-000942,6,0,Completed,0
RR-000943,CASE-000943,6,0,Completed,0
RR-000944,CASE-000944,4,0,Completed,0
RR-000945,CASE-000945,2,0,Completed,0
RR-000946,CASE-000946,4,1,Pending,306
RR-000947,CASE-000947,2,0,Completed,0
RR-000948,CASE-000948,4,0,Completed,0
RR-000949,CASE-000949,5,1,Pending,170
RR-000950,CASE-000950,6,0,Completed,0
RR-000951,CASE-000951,6,0,Completed,0
RR-000952,CASE-000952,8,0,Completed,0
RR-000953,CASE-000953,8,1,Partial,218
RR-000954,CASE-000954,5,1,Under Review,276
RR-000955,CASE-000955,1,0,Completed,0
RR-000956,CASE-000956,8,0,Completed,0
RR-000957,CASE-000957,4,0,Completed,0
RR-000958,CASE-000958,7,1,Under Review,193
RR-000959,CASE-000959,4,0,Completed,0
RR-000960,CASE-000960,7,0,Completed,0
RR-000961,CASE-000961,7,0,Completed,0
RR-000962,CASE-000962,4,0,Completed,0
RR-000963,CASE-000963,5,0,Completed,0
RR-000964,CASE-000964,6,0,Completed,0
RR-000965,CASE-000965,6,0,Completed,0
RR-000966,CASE-000966,6,0,Completed,0
RR-000967,CASE-000967,4,1,Partial,270
RR-000968,CASE-000968,4,0,Completed,0
RR-000969,CASE-000969,9,0,Completed,0
RR-000970,CASE-000970,7,0,Completed,0
RR-000971,CASE-000971,10,0,Completed,0
RR-000972,CASE-000972,7,0,Completed,0
RR-000973,CASE-000973,3,0,Completed,0
RR-000974,CASE-000974,6,0,Completed,0
RR-000975,CASE-000975,4,1,Partial,217
RR-000976,CASE-000976,6,0,Completed,0
RR-000977,CASE-000977,5,0,Completed,0
RR-000978,CASE-000978,8,0,Completed,0
RR-000979,CASE-000979,8,0,Completed,0
RR-000980,CASE-000980,2,1,Under Review,222
RR-000981,CASE-000981,3,0,Completed,0
RR-000982,CASE-000982,7,0,Completed,0
RR-000983,CASE-000983,7,1,Partial,195
RR-000984,CASE-000984,5,1,Under Review,167
RR-000985,CASE-000985,5,0,Completed,0
RR-000986,CASE-000986,3,0,Completed,0
RR-000987,CASE-000987,5,0,Completed,0
RR-000988,CASE-000988,5,1,Pending,120
RR-000989,CASE-000989,2,0,Completed,0
RR-000990,CASE-000990,3,1,Under Review,414
RR-000991,CASE-000991,8,0,Completed,0
RR-000992,CASE-000992,7,0,Completed,0
RR-000993,CASE-000993,5,0,Completed,0
RR-000994,CASE-000994,5,0,Completed,0
RR-000995,CASE-000995,6,0,Completed,0
RR-000996,CASE-000996,5,0,Completed,0
RR-000997,CASE-000997,3,0,Completed,0
RR-000998,CASE-000998,3,0,Completed,0
RR-000999,CASE-000999,6,0,Completed,0
RR-001000,CASE-001000,2,0,Completed,0
RR-001001,CASE-001001,3,0,Completed,0
RR-001002,CASE-001002,6,0,Completed,0
RR-001003,CASE-001003,6,0,Completed,0
RR-001004,CASE-001004,7,0,Completed,0
RR-001005,CASE-001005,4,1,Under Review,14
RR-001006,CASE-001006,1,0,Completed,0
RR-001007,CASE-001007,7,0,Completed,0
RR-001008,CASE-001008,1,0,Completed,0
RR-001009,CASE-001009,6,0,Completed,0
RR-001010,CASE-001010,5,0,Completed,0
RR-001011,CASE-001011,8,1,Partial,430
RR-001012,CASE-001012,6,1,Pending,261
RR-001013,CASE-001013,4,0,Completed,0
RR-001014,CASE-001014,6,0,Completed,0
RR-001015,CASE-001015,4,0,Completed,0
RR-001016,CASE-001016,4,0,Completed,0
RR-001017,CASE-001017,9,1,Partial,170
RR-001018,CASE-001018,5,0,Completed,0
RR-001019,CASE-001019,5,0,Completed,0
RR-001020,CASE-001020,6,0,Completed,0
RR-001021,CASE-001021,4,0,Completed,0
RR-001022,CASE-001022,5,0,Completed,0
RR-001023,CASE-001023,5,0,Completed,0
RR-001024,CASE-001024,6,0,Completed,0
RR-001025,CASE-001025,5,0,Completed,0
RR-001026,CASE-001026,4,0,Completed,0
RR-001027,CASE-001027,6,0,Completed,0
RR-001028,CASE-001028,5,0,Completed,0
RR-001029,CASE-001029,7,0,Completed,0
RR-001030,CASE-001030,2,0,Completed,0
RR-001031,CASE-001031,6,0,Completed,0
RR-001032,CASE-001032,5,0,Completed,0
RR-001033,CASE-001033,5,0,Completed,0
RR-001034,CASE-001034,2,0,Completed,0
RR-001035,CASE-001035,4,0,Completed,0
RR-001036,CASE-001036,4,0,Completed,0
RR-001037,CASE-001037,6,0,Completed,0
RR-001038,CASE-001038,5,0,Completed,0
RR-001039,CASE-001039,3,0,Completed,0
RR-001040,CASE-001040,5,0,Completed,0
RR-001041,CASE-001041,5,0,Completed,0
RR-001042,CASE-001042,3,0,Completed,0
RR-001043,CASE-001043,5,0,Completed,0
RR-001044,CASE-001044,7,0,Completed,0
RR-001045,CASE-001045,5,0,Completed,0
RR-001046,CASE-001046,1,0,Completed,0
RR-001047,CASE-001047,4,0,Completed,0
RR-001048,CASE-001048,7,0,Completed,0
RR-001049,CASE-001049,6,0,Completed,0
RR-001050,CASE-001050,5,0,Completed,0
RR-001051,CASE-001051,8,0,Completed,0
RR-001052,CASE-001052,3,0,Completed,0
RR-001053,CASE-001053,6,0,Completed,0
RR-001054,CASE-001054,5,0,Completed,0
RR-001055,CASE-001055,13,0,Completed,0
RR-001056,CASE-001056,4,0,Completed,0
RR-001057,CASE-001057,8,0,Completed,0
RR-001058,CASE-001058,4,0,Completed,0
RR-001059,CASE-001059,7,1,Under Review,185
RR-001060,CASE-001060,7,1,Pending,132
RR-001061,CASE-001061,4,0,Completed,0
RR-001062,CASE-001062,5,0,Completed,0
RR-001063,CASE-001063,3,0,Completed,0
RR-001064,CASE-001064,5,0,Completed,0
RR-001065,CASE-001065,8,0,Completed,0
RR-001066,CASE-001066,1,0,Completed,0
RR-001067,CASE-001067,11,1,Partial,302
RR-001068,CASE-001068,8,0,Completed,0
RR-001069,CASE-001069,4,0,Completed,0
RR-001070,CASE-001070,5,0,Completed,0
RR-001071,CASE-001071,3,0,Completed,0
RR-001072,CASE-001072,4,0,Completed,0
RR-001073,CASE-001073,6,0,Completed,0
RR-001074,CASE-001074,3,0,Completed,0
RR-001075,CASE-001075,6,0,Completed,0
RR-001076,CASE-001076,2,0,Completed,0
RR-001077,CASE-001077,4,0,Completed,0
RR-001078,CASE-001078,7,0,Completed,0
RR-001079,CASE-001079,4,0,Completed,0
RR-001080,CASE-001080,5,0,Completed,0
RR-001081,CASE-001081,4,0,Completed,0
RR-001082,CASE-001082,4,0,Completed,0
RR-001083,CASE-001083,6,0,Completed,0
RR-001084,CASE-001084,6,0,Completed,0
RR-001085,CASE-001085,5,0,Completed,0
RR-001086,CASE-001086,6,0,Completed,0
RR-001087,CASE-001087,2,1,Partial,211
RR-001088,CASE-001088,6,0,Completed,0
RR-001089,CASE-001089,6,0,Completed,0
RR-001090,CASE-001090,3,0,Completed,0
RR-001091,CASE-001091,3,0,Completed,0
RR-001092,CASE-001092,5,0,Completed,0
RR-001093,CASE-001093,2,0,Completed,0
RR-001094,CASE-001094,6,0,Completed,0
RR-001095,CASE-001095,1,0,Completed,0
RR-001096,CASE-001096,8,1,Under Review,198
RR-001097,CASE-001097,2,1,Under Review,304
RR-001098,CASE-001098,5,0,Completed,0
RR-001099,CASE-001099,7,0,Completed,0
RR-001100,CASE-001100,7,0,Completed,0
RR-001101,CASE-001101,2,0,Completed,0
RR-001102,CASE-001102,5,0,Completed,0
RR-001103,CASE-001103,3,0,Completed,0
RR-001104,CASE-001104,3,0,Completed,0
RR-001105,CASE-001105,3,0,Completed,0
RR-001106,CASE-001106,4,0,Completed,0
RR-001107,CASE-001107,3,0,Completed,0
RR-001108,CASE-001108,10,0,Completed,0
RR-001109,CASE-001109,5,1,Under Review,351
RR-001110,CASE-001110,7,0,Completed,0
RR-001111,CASE-001111,5,0,Completed,0
RR-001112,CASE-001112,7,1,Partial,217
RR-001113,CASE-001113,3,0,Completed,0
RR-001114,CASE-001114,3,0,Completed,0
RR-001115,CASE-001115,4,0,Completed,0
RR-001116,CASE-001116,3,0,Completed,0
RR-001117,CASE-001117,3,0,Completed,0
RR-001118,CASE-001118,6,0,Completed,0
RR-001119,CASE-001119,4,0,Completed,0
RR-001120,CASE-001120,4,0,Completed,0
RR-001121,CASE-001121,4,0,Completed,0
RR-001122,CASE-001122,7,1,Partial,95
RR-001123,CASE-001123,7,0,Completed,0
RR-001124,CASE-001124,5,0,Completed,0
RR-001125,CASE-001125,6,0,Completed,0
RR-001126,CASE-001126,7,0,Completed,0
RR-001127,CASE-001127,5,0,Completed,0
RR-001128,CASE-001128,4,0,Completed,0
RR-001129,CASE-001129,1,0,Completed,0
RR-001130,CASE-001130,7,0,Completed,0
RR-001131,CASE-001131,4,0,Completed,0
RR-001132,CASE-001132,3,0,Completed,0
RR-001133,CASE-001133,4,0,Completed,0
RR-001134,CASE-001134,5,0,Completed,0
RR-001135,CASE-001135,4,0,Completed,0
RR-001136,CASE-001136,8,0,Completed,0
RR-001137,CASE-001137,3,1,Partial,39
RR-001138,CASE-001138,4,0,Completed,0
RR-001139,CASE-001139,4,0,Completed,0
RR-001140,CASE-001140,2,0,Completed,0
RR-001141,CASE-001141,3,0,Completed,0
RR-001142,CASE-001142,11,0,Completed,0
RR-001143,CASE-001143,5,0,Completed,0
RR-001144,CASE-001144,6,1,Partial,309
RR-001145,CASE-001145,4,0,Completed,0
RR-001146,CASE-001146,5,0,Completed,0
RR-001147,CASE-001147,8,1,Pending,443
RR-001148,CASE-001148,5,0,Completed,0
RR-001149,CASE-001149,3,0,Completed,0
RR-001150,CASE-001150,6,0,Completed,0
RR-001151,CASE-001151,5,0,Completed,0
RR-001152,CASE-001152,7,1,Pending,39
RR-001153,CASE-001153,8,0,Completed,0
RR-001154,CASE-001154,6,0,Completed,0
RR-001155,CASE-001155,3,0,Completed,0
RR-001156,CASE-001156,3,1,Partial,343
RR-001157,CASE-001157,5,0,Completed,0
RR-001158,CASE-001158,4,0,Completed,0
RR-001159,CASE-001159,7,0,Completed,0
RR-001160,CASE-001160,4,0,Completed,0
RR-001161,CASE-001161,5,0,Completed,0
RR-001162,CASE-001162,3,1,Under Review,19
RR-001163,CASE-001163,7,0,Completed,0
RR-001164,CASE-001164,7,1,Under Review,140
RR-001165,CASE-001165,4,0,Completed,0
RR-001166,CASE-001166,6,0,Completed,0
RR-001167,CASE-001167,6,0,Completed,0
RR-001168,CASE-001168,1,0,Completed,0
RR-001169,CASE-001169,4,0,Completed,0
RR-001170,CASE-001170,5,0,Completed,0
RR-001171,CASE-001171,5,1,Partial,182
RR-001172,CASE-001172,4,0,Completed,0
RR-001173,CASE-001173,11,0,Completed,0
RR-001174,CASE-001174,5,0,Completed,0
RR-001175,CASE-001175,4,0,Completed,0
RR-001176,CASE-001176,6,1,Partial,244
